,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
43,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-09-18 19:06:16.000000,2025-09-18 19:05:18,1628.0,2794.0,260.0,784.0,115.0,1512.0,19555.0,Download market data from Yahoo! Finances API.,141.0,42,True,22.0,2025-09-17 11:22:15,0.2.66,100.0,,yfinance,ranaroussi/yfinance,,,,85703.0,85703.0,https://pypi.org/project/yfinance,5714373.0,5716304.0,https://anaconda.org/ranaroussi/yfinance,2025-03-25 16:27:42.706,98523.0,,,,,1.0,,,,,,,,,,,
44,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-10-21 04:46:51.000000,2025-10-20 21:10:23,3732.0,3868.0,429.0,3460.0,422.0,3172.0,17761.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",334.0,42,True,50.0,2025-02-15 03:46:41,4.6.0,34.0,,lightgbm,conda-forge/lightgbm,,,,56274.0,56274.0,https://pypi.org/project/lightgbm,11183499.0,11253528.0,https://anaconda.org/conda-forge/lightgbm,2025-10-20 21:06:33.935,4086611.0,,,,,2.0,309691.0,,,,,,,,,,
45,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/huggingface/sentence-transformers,https://github.com/huggingface/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2025-10-22 15:01:48.727000,2025-10-22 10:47:00,2387.0,2633.0,144.0,795.0,1279.0,1194.0,17738.0,State-of-the-Art Text Embeddings.,244.0,42,True,41.0,2025-10-22 13:00:25,5.1.2,57.0,huggingface/sentence-transformers,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],123799.0,123799.0,https://pypi.org/project/sentence-transformers,17141141.0,17157641.0,https://anaconda.org/conda-forge/sentence-transformers,2025-10-22 15:01:48.727,1006501.0,,,,,1.0,,,,,,,,,,,
46,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-10-16 11:14:06.000000,2025-10-16 11:13:19,4594.0,4230.0,412.0,1725.0,394.0,1478.0,16232.0,Topic Modelling for Humans.,463.0,42,True,27.0,2025-10-16 11:15:52,4.4.0,44.0,piskvorky/gensim,gensim,conda-forge/gensim,,,,77675.0,77675.0,https://pypi.org/project/gensim,4679972.0,4711880.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1752036.0,,,,,1.0,6423.0,,,,,,,,,,
47,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-10-21 03:45:06.000000,2025-10-21 03:45:04,9500.0,1235.0,130.0,5688.0,157.0,4669.0,15020.0,Data Versioning and ML Experiments.,319.0,42,True,54.0,2025-09-02 13:34:43,3.63.0,332.0,,dvc,conda-forge/dvc,,,,24301.0,24301.0,https://pypi.org/project/dvc,1371132.0,1419832.0,https://anaconda.org/conda-forge/dvc,2025-09-02 21:21:31.730,3116852.0,,,,,1.0,,,,,,,dvc,dvc,dvc,,
48,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-10-23 18:15:02.000000,2025-10-23 12:19:39,21456.0,1105.0,130.0,6857.0,382.0,2262.0,14841.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",154.0,42,True,1393.0,2025-10-20 17:56:16,1.32.13,100.0,,weaviate-client,,,,,785.0,785.0,https://pypi.org/project/weaviate-client,13513587.0,13522769.0,,,,,,,,1.0,73457.0,,,,,,,,,,
49,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-09-25 14:30:57.000000,2025-09-25 14:30:56,1530.0,1925.0,253.0,784.0,52.0,1601.0,14024.0,Video editing with Python.,191.0,42,True,17.0,2025-05-21 19:31:17,2.2.1,20.0,,moviepy,conda-forge/moviepy,,,,66643.0,66643.0,https://pypi.org/project/moviepy,4339270.0,4342856.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,355080.0,,,,,1.0,,,,,,,,,,,
50,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-07-10 13:20:45.000000,2025-07-10 13:20:45,3243.0,1963.0,249.0,1149.0,161.0,2469.0,13514.0,Statistical data visualization in Python.,216.0,42,True,,2024-01-25 13:21:20,0.13.2,37.0,,seaborn,conda-forge/seaborn,,,,700555.0,700555.0,https://pypi.org/project/seaborn,30947388.0,31177355.0,https://anaconda.org/conda-forge/seaborn,2025-04-22 14:56:26.328,14717730.0,,,,,1.0,514.0,,,,,,,,,,
51,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2025-10-04 02:40:16.000000,2025-10-04 02:40:15,1102.0,1272.0,120.0,356.0,23.0,775.0,11387.0,Unsupervised text tokenizer for Neural Network-based text generation.,101.0,42,True,92.0,2025-08-12 05:52:44,0.2.1,29.0,,sentencepiece,conda-forge/sentencepiece,,,,120982.0,120982.0,https://pypi.org/project/sentencepiece,30279653.0,30308068.0,https://anaconda.org/conda-forge/sentencepiece,2025-09-22 11:05:31.712,1714983.0,,,,,1.0,102749.0,,,,,,,,,,
52,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-10-23 18:05:39.000000,2025-10-23 18:05:37,2966.0,4434.0,347.0,3491.0,1126.0,2106.0,40488.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",425.0,41,True,111.0,2025-10-23 16:39:43,0.18.1,100.0,deepspeedai/DeepSpeed,deepspeed,,deepspeed/deepspeed,,['pytorch'],14763.0,14763.0,https://pypi.org/project/deepspeed,1026561.0,1026908.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,23969.0,1.0,,,,,,,,,,,
53,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-10-21 23:19:12.000000,2025-10-21 23:16:16,1609.0,3990.0,491.0,1657.0,225.0,2464.0,37603.0,A library for efficient similarity search and clustering of dense vectors.,254.0,41,True,90.0,2025-08-12 16:46:55,1.12.0,20.0,,pymilvus,conda-forge/faiss,,,,4958.0,4958.0,https://pypi.org/project/pymilvus,3205555.0,3252620.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,3012177.0,,,,,1.0,,-1.0,,,,,,,,,
54,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2025-07-06 12:34:02.785000,2025-05-28 15:23:38,16246.0,4521.0,562.0,4071.0,175.0,5552.0,32691.0,Industrial-strength Natural Language Processing (NLP) in Python.,772.0,41,True,,2025-05-23 08:53:14,release-v3.8.7,100.0,,spacy,conda-forge/spacy,,,,140454.0,140454.0,https://pypi.org/project/spacy,16047289.0,16149023.0,https://anaconda.org/conda-forge/spacy,2025-07-06 12:34:02.785,6507669.0,,,,,2.0,4821.0,,,,,,,,,,
55,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-09-08 01:02:27.000000,2025-09-05 06:49:50,2882.0,7478.0,609.0,2273.0,231.0,1601.0,27534.0,The fastai deep learning library.,263.0,41,True,23.0,2025-08-19 22:00:39,2.8.4,60.0,,fastai,,,,['pytorch'],23256.0,23256.0,https://pypi.org/project/fastai,648670.0,648670.0,,,,,,,,2.0,,,,,,,,,,,
56,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-10-16 17:23:20.000000,2025-10-14 21:11:49,7900.0,3822.0,252.0,3648.0,963.0,2735.0,23038.0,Graph Neural Network Library for PyTorch.,558.0,41,True,55.0,2025-10-14 22:05:53,2.7.0,43.0,,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],10519.0,10519.0,https://pypi.org/project/torch-geometric,916013.0,918977.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-10-16 05:24:23.002,186775.0,,,,,1.0,,,,,,,,,,,
57,langgraph,langchain-ai/langgraph,agents,,https://github.com/langchain-ai/langgraph,https://github.com/langchain-ai/langgraph,MIT,2023-08-09 18:33:12.000,2025-10-22 17:35:17.000000,2025-10-22 17:35:15,6340.0,3508.0,120.0,3823.0,141.0,875.0,20140.0,Build resilient language agents as graphs.,259.0,41,True,263.0,2025-10-21 00:15:12,prebuilt==0.6.5,100.0,,langgraph,,,,,34100.0,34100.0,https://pypi.org/project/langgraph,13703902.0,13703902.0,,,,,,,,3.0,,,,,,,,,,,
58,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-10-14 09:22:25.000000,2025-10-14 09:22:25,3904.0,797.0,134.0,1608.0,136.0,1964.0,10072.0,Declarative visualization library for Python.,179.0,41,True,14.0,2024-11-24 00:12:10,5.5.0,31.0,vega/altair,altair,conda-forge/altair,,,,242719.0,242719.0,https://pypi.org/project/altair,36848974.0,36913255.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2956848.0,,,,,2.0,262.0,,,,,,,,,,
59,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-10-23 17:47:55.000000,2025-10-23 17:47:54,5744.0,1668.0,108.0,5431.0,1199.0,1856.0,9298.0,A unified framework for machine learning with time series.,515.0,41,True,202.0,2025-09-25 22:16:12,0.39.0,95.0,sktime/sktime,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4704.0,4704.0,https://pypi.org/project/sktime,1044346.0,1067307.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-09-18 12:07:59.228,1170965.0,,,,,1.0,111.0,,,,,,,,,,
60,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2025-08-12 00:02:14.000000,2025-08-12 00:02:13,5913.0,1655.0,184.0,5097.0,645.0,1246.0,7014.0,TensorFlows Visualization Toolkit.,328.0,41,True,1.0,2025-07-17 19:19:53,2.20.0,65.0,,tensorboard,conda-forge/tensorboard,,,['tensorflow'],332947.0,332947.0,https://pypi.org/project/tensorboard,30026872.0,30120336.0,https://anaconda.org/conda-forge/tensorboard,2025-07-18 07:57:49.537,5981718.0,,,,,2.0,,,,,,,,,,,
61,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-10-22 17:14:46.000000,2025-10-22 17:14:46,4280.0,1169.0,129.0,3513.0,290.0,1291.0,2202.0,A library for training and deploying machine learning models on Amazon SageMaker.,498.0,41,True,45.0,2025-10-14 17:37:02,2.253.1,214.0,,sagemaker,conda-forge/sagemaker-python-sdk,,,,6247.0,6247.0,https://pypi.org/project/sagemaker,26639988.0,26668237.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-08-25 18:03:04.828,1751449.0,,,,,2.0,,,,,,,,,,,
62,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2025-10-22 21:01:34.000000,2025-10-22 20:57:14,2512.0,1161.0,59.0,906.0,75.0,478.0,10460.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",552.0,40,True,23.0,2025-09-23 08:21:58,1.2.1,17.0,,gymnasium,conda-forge/gymnasium,,,,20517.0,20517.0,https://pypi.org/project/gymnasium,3282738.0,3291620.0,https://anaconda.org/conda-forge/gymnasium,2025-09-23 15:28:26.028,301991.0,,,,,1.0,,,,,,,,,,,
63,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-10-16 09:22:48.000000,2025-10-16 09:22:48,1905.0,958.0,123.0,763.0,87.0,1012.0,10177.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,126.0,40,True,20.0,2025-09-19 09:52:24,0.22.1,99.0,,tokenizers,conda-forge/tokenizers,,,,184382.0,184382.0,https://pypi.org/project/tokenizers,77854369.0,77911185.0,https://anaconda.org/conda-forge/tokenizers,2025-09-19 16:36:54.809,3579384.0,,,,,2.0,86.0,,,,,,,,,,
64,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-10-22 21:01:04.000000,2025-10-22 21:00:59,49839.0,1223.0,184.0,436.0,628.0,1840.0,8629.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1359.0,40,True,263.0,2025-04-13 10:45:50,1.2.8,90.0,,catboost,conda-forge/catboost,,,,19.0,19.0,https://pypi.org/project/catboost,5164705.0,5207348.0,https://anaconda.org/conda-forge/catboost,2025-08-09 21:25:38.276,2235670.0,,,,,2.0,460876.0,,,,,,,,,,
65,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-10-22 16:25:36.000000,2025-10-22 11:24:43,14418.0,2253.0,175.0,4736.0,599.0,2200.0,6372.0,Image processing in Python.,687.0,40,True,33.0,2025-02-18 18:05:27,0.25.2,39.0,,scikit-image,conda-forge/scikit-image,,,,240214.0,240214.0,https://pypi.org/project/scikit-image,19317394.0,19454264.0,https://anaconda.org/conda-forge/scikit-image,2025-09-07 15:56:20.708,8759724.0,,,,,1.0,,,,,,,,,,,
66,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-10-17 16:46:22.000000,2025-10-17 16:46:22,2414.0,595.0,85.0,978.0,222.0,1047.0,4281.0,Manipulation and analysis of geometric objects.,171.0,40,True,14.0,2025-09-24 13:49:48,2.1.2,36.0,,shapely,conda-forge/shapely,,,,113878.0,113878.0,https://pypi.org/project/shapely,60708963.0,60932306.0,https://anaconda.org/conda-forge/shapely,2025-09-24 18:25:58.076,13842151.0,,,,,1.0,3992.0,,,,,,,,,,
67,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2025-10-08 04:58:17.000000,2025-10-04 01:06:04,3779.0,7679.0,497.0,3239.0,406.0,2491.0,51040.0,A programming framework for agentic AI.,532.0,39,True,64.0,2025-09-30 06:18:26,python-v0.7.5,98.0,,autogen-agentchat,,,,,3940.0,3940.0,https://pypi.org/project/autogen-agentchat,492532.0,492532.0,,,,,,,,3.0,,,,,,,,,,,
68,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-10-23 18:13:22.165566,2025-10-23 11:52:05,23333.0,3437.0,311.0,27114.0,697.0,13669.0,38152.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",333.0,39,True,533.0,2025-10-21 07:54:24,2.6.4,100.0,,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,3205555.0,4196991.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-10-23 18:13:22.165566,89.0,71813275.0,2.0,284653.0,,,,,,,,,,
69,haystack,deepset-ai/haystack,agents,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-10-23 16:53:18.000000,2025-10-23 15:21:08,4373.0,2420.0,158.0,4817.0,113.0,3974.0,23138.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",303.0,39,True,143.0,2025-10-20 12:53:39,2.19.0,100.0,,haystack-ai,,,,,1328.0,1328.0,https://pypi.org/project/haystack-ai,328884.0,328884.0,,,,,,,,3.0,,,,,,,,,,,
70,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-10-21 18:01:33.000000,2025-10-21 18:01:32,2071.0,2796.0,174.0,305.0,10.0,1197.0,20836.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",96.0,39,True,47.0,2025-08-05 20:40:18,0.0.95,15.0,,deepface,,,,,8395.0,8395.0,https://pypi.org/project/deepface,261507.0,261507.0,,,,,,,,1.0,,,,,,,,,,,
71,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-10-23 17:16:20.000000,2025-10-23 15:56:12,24458.0,673.0,64.0,4783.0,534.0,1129.0,9976.0,"Visualize, create, and debug image and video datasets and model predictions.",163.0,39,True,480.0,2025-10-20 19:07:45,1.9.0,100.0,,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1026.0,1026.0,https://pypi.org/project/fiftyone,157863.0,157863.0,,,,,,,,2.0,,,,,,,,,,,
72,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2025-10-23 12:08:18.000000,2025-10-23 12:08:18,10321.0,2072.0,217.0,4318.0,296.0,3137.0,9314.0,Bayesian Modeling and Probabilistic Programming in Python.,531.0,39,True,20.0,2025-10-17 11:39:42,5.26.1,100.0,,pymc,conda-forge/pymc,,,,7688.0,7688.0,https://pypi.org/project/pymc,1193616.0,1203921.0,https://anaconda.org/conda-forge/pymc,2025-10-17 10:50:34.407,618248.0,,,,,1.0,136.0,,,,,,,,,,
73,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-10-22 08:42:01.000000,2025-10-22 08:42:00,2135.0,949.0,103.0,1815.0,362.0,1348.0,4938.0,Python tools for geographic data.,251.0,39,True,19.0,2025-06-26 21:04:57,1.1.1,41.0,,geopandas,conda-forge/geopandas,,,['pandas'],59892.0,59892.0,https://pypi.org/project/geopandas,10596200.0,10679527.0,https://anaconda.org/conda-forge/geopandas,2025-10-06 15:11:24.609,5331225.0,,,,,2.0,3086.0,,,,,,,,,,
74,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2025-10-17 09:15:26.000000,2025-10-17 09:15:18,6786.0,1541.0,104.0,4726.0,426.0,783.0,4493.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",324.0,39,True,48.0,2025-05-28 13:38:19,4.9.9,37.0,,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],24871.0,24871.0,https://pypi.org/project/tensorflow-datasets,1772299.0,1773255.0,https://anaconda.org/conda-forge/tensorflow-datasets,2025-04-22 14:57:51.541,50684.0,,,,,1.0,,,,,,,,,,,
75,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2025-10-22 18:17:32.000000,2025-10-22 18:17:28,1568.0,326.0,29.0,527.0,102.0,521.0,1657.0,Python library for reading and writing image data.,126.0,39,True,13.0,2025-10-22 18:12:57,2.37.1,73.0,,imageio,conda-forge/imageio,,,,181650.0,181650.0,https://pypi.org/project/imageio,35303939.0,35438918.0,https://anaconda.org/conda-forge/imageio,2025-04-22 14:56:30.839,8502335.0,,,,,1.0,1897.0,2.0,,,,,,,,,
76,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-10-23 08:10:43.000000,2025-10-16 14:09:20,6053.0,724.0,50.0,5316.0,1242.0,2462.0,1651.0,A distributed task scheduler for Dask.,339.0,39,True,15.0,2025-10-14 19:49:46,2025.10.0,222.0,,distributed,conda-forge/distributed,,,,41914.0,41914.0,https://pypi.org/project/distributed,5412464.0,5717739.0,https://anaconda.org/conda-forge/distributed,2025-10-14 21:15:23.177,19842879.0,,,,,2.0,,,,,,,,,,,
77,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-10-23 16:50:50.000000,2025-09-30 09:28:29,4818.0,1846.0,143.0,5480.0,364.0,1250.0,26709.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",145.0,38,True,263.0,2025-09-30 12:23:50,1.15.5,100.0,,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,7892553.0,7902204.0,,,,,,,,2.0,501862.0,,,,,,,,,,
78,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-10-23 11:35:15.000000,2025-10-21 14:48:23,4123.0,7023.0,462.0,5684.0,896.0,2645.0,17249.0,"Datasets, Transforms and Models specific to Computer Vision.",664.0,38,True,34.0,2025-10-15 17:30:18,0.24.0,50.0,,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,25397707.0,25454133.0,https://anaconda.org/conda-forge/torchvision,2025-10-08 19:37:00.142,3081243.0,,,,,2.0,41286.0,,,,,,,,,,
79,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA-NeMo/NeMo,https://github.com/NVIDIA-NeMo/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2025-10-23 15:43:05.000000,2025-10-22 23:31:38,9027.0,3037.0,227.0,11352.0,131.0,2695.0,15937.0,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal,..",460.0,38,True,176.0,2025-10-22 20:06:00,2.5.1,77.0,NVIDIA-NeMo/NeMo,nemo-toolkit,,,,['pytorch'],21.0,21.0,https://pypi.org/project/nemo-toolkit,848186.0,855303.0,,,,,,,,2.0,519545.0,,,,,,,,,,
