,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
42,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-04-17 00:08:53.461,2024-04-16 15:28:02,9253.0,98.0,1121.0,138.0,5432.0,231.0,4375.0,13096.0,ML Experiments and Data Management with Git.,292.0,41,True,2024-04-16 15:43:55,3.50.0,308.0,dvc,conda-forge/dvc,,,,14369.0,14369.0,https://pypi.org/project/dvc,451280.0,493937.0,https://anaconda.org/conda-forge/dvc,2024-04-17 00:08:53.461,1796649.0,,,,,2.0,,43206.0,,,,,,dvc,dvc,dvc,,
43,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-04-12 13:47:41.000,2024-04-05 06:11:40,14511.0,3.0,2725.0,467.0,1455.0,246.0,1514.0,13005.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,454.0,41,True,,,17.0,nltk,conda-forge/nltk,,,,266360.0,266360.0,https://pypi.org/project/nltk,18926495.0,18953470.0,https://anaconda.org/conda-forge/nltk,2023-06-16 13:20:53.756,2481743.0,,,,,1.0,,,,,,,,,,,,
44,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2024-04-14 13:46:37.000,2024-04-14 06:39:40,3660.0,41.0,729.0,142.0,1355.0,168.0,1769.0,8894.0,Declarative statistical visualization library for Python.,163.0,41,True,2024-03-30 15:36:52,5.3.0,28.0,altair,conda-forge/altair,,,,123159.0,123159.0,https://pypi.org/project/altair,23099313.0,23177894.0,https://anaconda.org/conda-forge/altair,2024-03-30 18:57:22.082,2200267.0,,,,,2.0,,120.0,vega/altair,,,,,,,,,
45,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-04-18 14:59:53.000,2024-03-21 15:05:22,32610.0,18.0,4386.0,350.0,6356.0,2.0,6642.0,17927.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,40,True,2024-04-18 15:06:29,3.6.20,100.0,rasa,,,,['tensorflow'],4086.0,4086.0,https://pypi.org/project/rasa,117924.0,117924.0,,,,,,,,2.0,,,,,,,,,,,,
46,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-04-16 21:20:22.000,2024-04-16 21:18:37,1192.0,22.0,2140.0,240.0,543.0,116.0,1134.0,11764.0,Download market data from Yahoo! Finances API.,110.0,40,True,2024-04-16 21:20:22,0.2.38,75.0,yfinance,ranaroussi/yfinance,,,,36510.0,36510.0,https://pypi.org/project/yfinance,1667118.0,1669810.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,88867.0,,,,,1.0,,,,,,,,,,,,
47,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-04-18 17:51:40.000,2024-04-18 14:14:35,1390.0,145.0,771.0,98.0,1335.0,115.0,1226.0,6919.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",244.0,40,True,2024-04-17 15:46:08,0.29.3,45.0,accelerate,conda-forge/accelerate,,,['pytorch'],32694.0,32694.0,https://pypi.org/project/accelerate,7698240.0,7702214.0,https://anaconda.org/conda-forge/accelerate,2024-04-11 13:57:39.766,119232.0,,,,,1.0,,,,,,,,,,,,
48,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-04-17 18:11:07.000,2024-04-17 18:07:12,1823.0,47.0,2179.0,164.0,842.0,78.0,1005.0,6664.0,Python Data. Leaflet.js Maps.,166.0,40,True,2024-02-29 08:57:20,0.16.0,27.0,folium,conda-forge/folium,,,,36238.0,36238.0,https://pypi.org/project/folium,1047196.0,1114911.0,https://anaconda.org/conda-forge/folium,2024-02-29 12:23:49.642,2640889.0,,,,,1.0,,,,,,,,,,,,
49,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-04-18 14:47:36.000,2024-04-18 11:08:13,1923.0,53.0,861.0,105.0,1589.0,354.0,1212.0,4169.0,Python tools for geographic data.,223.0,40,True,2024-01-31 19:22:01,0.14.3,35.0,geopandas,conda-forge/geopandas,,,['pandas'],33809.0,33809.0,https://pypi.org/project/geopandas,6773380.0,6849749.0,https://anaconda.org/conda-forge/geopandas,2024-01-31 21:02:18.644,3511814.0,,,,,1.0,,2478.0,,,,,,,,,,
50,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-04-18 17:22:38.000,2024-04-18 14:57:56,3634.0,166.0,1055.0,135.0,2966.0,250.0,1177.0,2037.0,A library for training and deploying machine learning models on Amazon SageMaker.,436.0,40,True,2024-04-17 23:39:40,2.216.0,177.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,3844.0,3844.0,https://pypi.org/project/sagemaker,28335810.0,28352469.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-04-18 02:22:28.870,732999.0,,,,,2.0,,,,,,,,,,,,
51,ollama,jmorganca/ollama,nlp,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2024-04-18 16:45:17.000,2024-04-17 22:57:51,2391.0,550.0,3891.0,349.0,1348.0,609.0,1701.0,55871.0,"Get up and running with Llama 2, Mistral, Gemma, and other large language models.",183.0,39,True,2024-04-10 23:01:58,0.1.32,54.0,,,,,,51.0,51.0,,,724067.0,,,,,,,,2.0,,6516609.0,ollama/ollama,,,,,,,,,
52,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-04-18 00:44:08.000,2024-04-17 10:43:57,1060.0,94.0,3305.0,472.0,916.0,416.0,1926.0,28029.0,A library for efficient similarity search and clustering of dense vectors.,168.0,39,True,2024-03-01 01:04:25,1.8.0,16.0,pymilvus,conda-forge/faiss,,,,3568.0,3568.0,https://pypi.org/project/pymilvus,621911.0,645262.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,1097529.0,,,,,1.0,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-04-17 03:08:02.000,2024-04-17 03:08:02,2762.0,20.0,7328.0,611.0,2223.0,196.0,1586.0,25572.0,The fastai deep learning library.,248.0,39,True,2024-02-01 00:26:04,2.7.14,51.0,fastai,,,,['pytorch'],16900.0,16900.0,https://pypi.org/project/fastai,387065.0,387065.0,,,,,,,,2.0,,,,,,,,,,,,
54,ultralytics,ultralytics/ultralytics,image,,https://github.com/ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,AGPL-3.0,2022-09-11 16:39:45.000,2024-04-18 12:50:21.000,2024-04-18 03:03:46,1097.0,261.0,4349.0,132.0,2127.0,719.0,5779.0,22402.0,NEW - YOLOv8 in PyTorch ONNX OpenVINO CoreML TFLite.,128.0,39,True,2024-04-17 04:50:16,8.2.0,2.0,ultralytics,,,,,14590.0,14590.0,https://pypi.org/project/ultralytics,2705717.0,2705717.0,,,,,,,,1.0,2.0,,,,,,,,,,,
55,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-04-08 03:19:54.000,2024-04-08 03:19:54,4515.0,6.0,4167.0,436.0,1690.0,381.0,1452.0,15213.0,Topic Modelling for Humans.,451.0,39,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,,58213.0,58213.0,https://pypi.org/project/gensim,5065593.0,5098889.0,https://anaconda.org/conda-forge/gensim,2024-02-08 03:02:42.101,1230299.0,,,,,2.0,,4556.0,piskvorky/gensim,,,,,,,,,
56,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-04-18 17:29:56.000,2024-04-18 16:44:57,4067.0,195.0,2875.0,168.0,4657.0,386.0,2270.0,12979.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",289.0,39,True,2024-03-06 03:29:59,2.1.0,36.0,dgl,,,,,230.0,230.0,https://pypi.org/project/dgl,93847.0,93847.0,,,,,,,,1.0,,,,,,,,,,,,
57,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2024-04-18 08:23:19.000,2024-04-17 09:25:04,17456.0,553.0,944.0,118.0,3485.0,93.0,1522.0,9617.0,A hyperparameter optimization framework.,263.0,39,True,2024-04-01 06:02:58,3.6.1,64.0,optuna,conda-forge/optuna,,,,13768.0,13768.0,https://pypi.org/project/optuna,2240995.0,2258896.0,https://anaconda.org/conda-forge/optuna,2024-03-29 06:40:40.525,823475.0,,,,,1.0,,,,,,,,,,,,
58,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2024-04-18 16:52:07.000,2024-04-18 15:16:24,10170.0,4252.0,858.0,57.0,1040.0,453.0,1559.0,8007.0,"Call all LLM APIs using the OpenAI format. Use Bedrock, Azure, OpenAI, Cohere, Anthropic, Ollama, Sagemaker,..",187.0,39,True,2024-04-18 04:33:15,1.35.12,100.0,litellm,,,,,1460.0,1460.0,https://pypi.org/project/litellm,548134.0,548350.0,,,,,,,,2.0,,216.0,,,,,,,,,,
59,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-04-18 14:38:56.000,2024-04-18 14:38:56,9775.0,151.0,1250.0,127.0,1179.0,79.0,939.0,7854.0,A PyTorch-based Speech Toolkit.,233.0,39,True,2024-02-26 20:54:49,1.0.0,11.0,speechbrain,,,,['pytorch'],1741.0,1741.0,https://pypi.org/project/speechbrain,3608689.0,3608689.0,,,,,,,,1.0,,,,,,,,,,,,
60,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-04-18 17:03:03.000,2024-04-18 17:02:59,47756.0,545.0,1131.0,192.0,383.0,487.0,1751.0,7732.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1226.0,39,True,2024-02-23 14:10:41,1.2.3,85.0,catboost,conda-forge/catboost,,,,13.0,13.0,https://pypi.org/project/catboost,2120155.0,2159053.0,https://anaconda.org/conda-forge/catboost,2024-02-24 13:08:44.587,1470185.0,,,,,2.0,,240195.0,,,,,,,,,,
61,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-04-18 14:14:02.000,2024-04-18 14:14:01,4464.0,278.0,1257.0,102.0,3662.0,794.0,1447.0,7391.0,A unified framework for machine learning with time series.,354.0,39,True,2024-03-27 21:36:41,0.28.0,63.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],2526.0,2526.0,https://pypi.org/project/sktime,864160.0,892725.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-03-28 10:15:16.543,942636.0,,,,,1.0,,87.0,sktime/sktime,,,,,,,,,
62,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-04-18 17:47:06.000,2024-04-17 20:33:07,4364.0,242.0,571.0,82.0,2317.0,122.0,703.0,5489.0,Flax is a neural network library for JAX that is designed for flexibility.,217.0,39,True,2024-03-14 11:34:35,0.8.2,39.0,flax,conda-forge/flax,,,['jax'],6923.0,6923.0,https://pypi.org/project/flax,3281828.0,3283054.0,https://anaconda.org/conda-forge/flax,2024-03-14 12:49:40.118,45329.0,,,,,2.0,,50.0,,,,,,,,,,
63,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2024-04-18 17:23:13.000,2024-04-18 17:23:11,40622.0,1027.0,26615.0,2032.0,46091.0,,,38305.0,Apache Spark Python API.,3052.0,38,True,,,34.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,29903064.0,29970199.0,https://anaconda.org/conda-forge/pyspark,2024-03-03 13:07:40.821,3088213.0,,,,,2.0,,,,,,,stable/spark,,,,,
64,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-04-17 02:54:59.000,2024-04-17 02:54:59,6147.0,15.0,7144.0,432.0,2871.0,1188.0,7615.0,38297.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",170.0,38,True,2024-03-29 09:48:32,2.7.5,12.0,paddleocr,,,,['paddle'],2458.0,2458.0,https://pypi.org/project/paddleocr,177294.0,177294.0,,,,,,,,1.0,,,,,,,,,,,,
65,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2024-04-18 06:31:28.000,2024-02-05 13:23:18,2706.0,5.0,8308.0,371.0,3136.0,1366.0,6658.0,27709.0,OpenMMLab Detection Toolbox and Benchmark.,455.0,38,True,2024-01-05 06:24:15,3.3.0,53.0,mmdet,,,,['pytorch'],2386.0,2386.0,https://pypi.org/project/mmdet,217817.0,217817.0,,,,,,,,1.0,,,,,,,,,,,,
66,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-04-18 18:11:07.000,2024-04-18 13:07:23,19606.0,691.0,2522.0,273.0,19977.0,597.0,9973.0,26705.0,"A cloud-native vector database, storage for next generation AI applications.",269.0,38,True,2024-04-16 15:00:53,2.4.0,72.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,621911.0,881163.0,,,,https://hub.docker.com/r/milvusdb/milvus,2024-04-18 14:29:43.402196,43.0,14046105.0,2.0,,208977.0,,,,,,,,,,
67,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-04-10 23:04:22.000,2024-04-10 23:04:20,8539.0,28.0,2164.0,207.0,4171.0,12.0,1923.0,20003.0,Build multimodal AI applications with cloud-native stack.,176.0,38,True,2024-04-10 14:42:19,3.25.1,100.0,jina,conda-forge/jina-core,jinaai/jina,,,1711.0,1711.0,https://pypi.org/project/jina,28343.0,56422.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,60977.0,https://hub.docker.com/r/jinaai/jina,2024-04-10 14:51:03.408997,8.0,1305619.0,2.0,,,,,,,,,,,,
68,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-04-18 12:47:01.000,2024-04-18 11:17:00,3830.0,53.0,6710.0,409.0,5225.0,779.0,2359.0,15409.0,"Datasets, Transforms and Models specific to Computer Vision.",583.0,38,True,2024-03-28 15:37:14,0.17.2,40.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,11281461.0,11310168.0,https://anaconda.org/conda-forge/torchvision,2024-02-26 00:12:18.834,1045686.0,,,,,1.0,,37498.0,,,,,,,,,,
69,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-04-18 14:53:21.000,2024-04-18 14:53:20,854.0,68.0,1570.0,129.0,742.0,404.0,487.0,13384.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,142.0,38,True,2024-04-17 02:43:35,1.4.4,22.0,albumentations,conda-forge/albumentations,,,['pytorch'],22456.0,22456.0,https://pypi.org/project/albumentations,1694992.0,1698529.0,https://anaconda.org/conda-forge/albumentations,2024-03-05 20:01:04.905,159174.0,,,,,1.0,,,,,,,,,,,,
70,chroma,chroma-core/chroma,nn-search,,https://github.com/chroma-core/chroma,https://github.com/chroma-core/chroma,Apache-2.0,2022-10-05 17:58:44.000,2024-04-18 18:12:02.000,2024-04-17 17:39:09,1242.0,189.0,999.0,78.0,1078.0,315.0,617.0,12107.0,the AI-native open-source embedding database.,105.0,38,True,2024-02-28 00:39:11,0.4.24,55.0,chromadb,,,,,23344.0,23344.0,https://pypi.org/project/chromadb,1279865.0,1279873.0,,,,,,,,2.0,-1.0,160.0,,,,,,,,,,
71,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2024-04-17 20:32:30.000,2024-04-16 01:10:04,2726.0,92.0,911.0,127.0,1848.0,250.0,634.0,9360.0,Geometric Computer Vision Library for Spatial AI.,256.0,38,True,2024-03-14 09:13:46,0.7.2,38.0,kornia,conda-forge/kornia,,,['pytorch'],9340.0,9340.0,https://pypi.org/project/kornia,1609276.0,1612270.0,https://anaconda.org/conda-forge/kornia,2024-02-20 17:25:27.727,119181.0,,,,,1.0,,1055.0,,,,,,,,,,
72,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-04-18 01:39:43.525,2024-04-17 21:17:12,1771.0,18.0,692.0,117.0,581.0,89.0,823.0,8392.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,87.0,38,True,2024-04-17 21:37:50,0.19.1,87.0,tokenizers,conda-forge/tokenizers,,,,71365.0,71365.0,https://pypi.org/project/tokenizers,22683977.0,22718149.0,https://anaconda.org/conda-forge/tokenizers,2024-04-18 01:39:43.525,1537745.0,,,,,2.0,,47.0,,,,,,,,,,
73,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2024-04-18 16:14:47.000,2024-04-15 05:16:10,5209.0,116.0,1691.0,131.0,990.0,347.0,1930.0,8386.0,"An open-source, low-code machine learning library in Python.",134.0,38,True,2024-04-16 03:24:08,3.3.1,28.0,pycaret,conda-forge/pycaret,,,,5469.0,5469.0,https://pypi.org/project/pycaret,348325.0,349338.0,https://anaconda.org/conda-forge/pycaret,2024-04-16 22:09:06.497,43921.0,,,,,1.0,,690.0,,,,,,,,,,
74,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2024-04-18 16:27:16.000,2024-04-16 16:14:35,9842.0,121.0,1853.0,225.0,3902.0,212.0,3005.0,8142.0,Bayesian Modeling and Probabilistic Programming in Python.,487.0,38,True,2024-04-15 09:11:30,5.13.1,82.0,pymc,conda-forge/pymc,,,,3088.0,3088.0,https://pypi.org/project/pymc,211242.0,217773.0,https://anaconda.org/conda-forge/pymc,2024-04-16 09:31:19.014,273651.0,,,,,1.0,,1937.0,,,,,,,,,,
75,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-04-18 12:21:48.000,2024-04-15 02:38:51,28456.0,254.0,734.0,126.0,6137.0,494.0,1662.0,7767.0,NumPy & SciPy for GPU.,364.0,38,True,2024-01-18 05:54:29,13.0.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,2004.0,2004.0,https://pypi.org/project/cupy,24039.0,100030.0,https://anaconda.org/conda-forge/cupy,2024-02-05 02:05:27.119,3410872.0,https://hub.docker.com/r/cupy/cupy,2024-01-18 05:56:19.967362,11.0,61380.0,1.0,,172063.0,,,,,,,,,,
76,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-04-17 20:37:41.000,2024-04-17 20:37:36,6240.0,92.0,1464.0,105.0,4221.0,406.0,716.0,4161.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",304.0,38,True,2023-12-18 13:28:11,4.9.4,32.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],17137.0,17137.0,https://pypi.org/project/tensorflow-datasets,3182952.0,3183751.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,27968.0,,,,,1.0,,,,,,,,,,,,
77,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-04-17 18:52:28.000,2024-04-17 11:57:22,2265.0,32.0,546.0,88.0,817.0,242.0,913.0,3659.0,Manipulation and analysis of geometric objects.,153.0,38,True,2024-04-16 22:26:16,2.0.4,29.0,shapely,conda-forge/shapely,,,,66471.0,66471.0,https://pypi.org/project/shapely,21829442.0,22036874.0,https://anaconda.org/conda-forge/shapely,2024-04-17 10:26:25.080,9122289.0,,,,,2.0,,3242.0,,,,,,,,,,
78,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-04-18 17:42:17.000,2024-04-18 17:42:17,17928.0,118.0,1235.0,83.0,7789.0,455.0,4278.0,2545.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,369.0,38,True,2024-01-16 18:37:42,1.6.1,59.0,mne,conda-forge/mne,,,,3726.0,3726.0,https://pypi.org/project/mne,106521.0,114060.0,https://anaconda.org/conda-forge/mne,2024-01-16 19:57:33.854,354353.0,,,,,1.0,,,,,,,,,,,,
79,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-04-18 17:36:55.000,2024-04-18 12:29:52,5751.0,88.0,686.0,55.0,4985.0,1208.0,2327.0,1539.0,A distributed task scheduler for Dask.,323.0,38,True,,,191.0,distributed,conda-forge/distributed,,,,33797.0,33797.0,https://pypi.org/project/distributed,3631699.0,3916239.0,https://anaconda.org/conda-forge/distributed,2024-04-05 14:35:00.803,13373409.0,,,,,2.0,,,,,,,,,,,,
80,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2024-04-17 14:17:24.000,2024-04-12 16:04:18,3332.0,299.0,1593.0,122.0,3595.0,178.0,2998.0,13564.0,"LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",235.0,37,True,2024-04-09 10:29:05,2.0.1,87.0,haystack,,,,,1220.0,1220.0,https://pypi.org/project/haystack,3698.0,3698.0,,,,,,,,2.0,,24.0,,,,,,,,,,
81,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2024-04-07 18:27:51.000,2024-04-05 10:50:52,5935.0,139.0,1710.0,202.0,1187.0,71.0,2184.0,13554.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,260.0,37,True,2023-12-18 09:29:22,0.13.1,25.0,flair,conda-forge/python-flair,,,['pytorch'],3167.0,3167.0,https://pypi.org/project/flair,151583.0,152099.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,23241.0,,,,,2.0,,,,,,,,,,,,
