,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url,new_addition
42,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-02-15 17:50:26.000,2024-02-15 15:09:03,7247.0,178.0,1921.0,419.0,1026.0,776.0,860.0,20112.0,Data Apps & Dashboards for Python. No JavaScript Required.,147.0,40,True,2024-01-31 18:19:00,2.15.0,104.0,dash,conda-forge/dash,,,,58271.0,58271.0,https://pypi.org/project/dash,2581175.0,2608327.0,https://anaconda.org/conda-forge/dash,2024-02-01 06:48:09.240,1194655.0,,,,,2.0,70.0,,,,,,,,,,,,
43,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-02-15 10:25:09.000,2024-02-15 10:11:57,1323.0,88.0,2187.0,126.0,333.0,968.0,898.0,13114.0,Multilingual Sentence & Image Embeddings with BERT.,139.0,40,True,2024-01-30 19:43:59,2.3.1,34.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],24496.0,24496.0,https://pypi.org/project/sentence-transformers,3643673.0,3648560.0,https://anaconda.org/conda-forge/sentence-transformers,2024-01-31 01:17:33.880,200396.0,,,,,1.0,,,,,,,,,,,,,
44,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-02-14 23:43:02.000,2024-02-11 13:47:36,1174.0,85.0,2073.0,235.0,532.0,165.0,1059.0,11278.0,Download market data from Yahoo! Finances API.,106.0,40,True,2024-01-21 18:12:24,0.2.36,73.0,yfinance,ranaroussi/yfinance,,,,33280.0,33280.0,https://pypi.org/project/yfinance,1549797.0,1552577.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,86197.0,,,,,1.0,,,,,,,,,,,,,
45,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-02-15 17:49:19.000,2024-02-15 17:01:26,6125.0,170.0,573.0,56.0,4024.0,839.0,2140.0,7841.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,174.0,40,True,2024-02-06 18:50:34,0.16.3,100.0,wandb,conda-forge/wandb,,,,38415.0,38415.0,https://pypi.org/project/wandb,11525351.0,11535902.0,https://anaconda.org/conda-forge/wandb,2024-02-06 19:13:02.985,453706.0,,,,,2.0,,,wandb/wandb,,,,,,,,,,
46,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-02-15 17:37:11.000,2024-02-15 15:38:54,1289.0,125.0,707.0,96.0,1230.0,102.0,1112.0,6506.0,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",220.0,40,True,2024-02-09 16:30:23,0.27.0,40.0,accelerate,conda-forge/accelerate,,,['pytorch'],25988.0,25988.0,https://pypi.org/project/accelerate,8793869.0,8797529.0,https://anaconda.org/conda-forge/accelerate,2024-02-09 18:05:07.779,102484.0,,,,,1.0,,,,,,,,,,,,,
47,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-02-13 11:08:49.000,2024-02-13 11:08:48,1883.0,55.0,848.0,106.0,1543.0,358.0,1188.0,4062.0,Python tools for geographic data.,218.0,40,True,2024-01-31 19:22:01,0.14.3,35.0,geopandas,conda-forge/geopandas,,,['pandas'],31320.0,31320.0,https://pypi.org/project/geopandas,5981274.0,6058608.0,https://anaconda.org/conda-forge/geopandas,2024-01-31 21:02:18.644,3401577.0,,,,,1.0,2441.0,,,,,,,,,,,,
48,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2024-02-11 05:11:59.000,2024-02-05 13:23:18,2706.0,18.0,8205.0,373.0,3116.0,1250.0,6631.0,27015.0,OpenMMLab Detection Toolbox and Benchmark.,455.0,39,True,2024-01-05 06:24:15,3.3.0,53.0,mmdet,,,,['pytorch'],2172.0,2172.0,https://pypi.org/project/mmdet,165796.0,165796.0,,,,,,,,1.0,,,,,,,,,,,,,
49,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-02-01 06:53:56.000,2024-01-10 17:54:15,8511.0,19.0,2148.0,207.0,4156.0,12.0,1912.0,19683.0,Build multimodal AI applications with cloud-native stack.,176.0,39,True,2023-12-14 15:31:33,3.23.2,100.0,jina,conda-forge/jina-core,jinaai/jina,,,1565.0,1565.0,https://pypi.org/project/jina,148006.0,177245.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,60064.0,https://hub.docker.com/r/jinaai/jina,2024-01-08 08:54:01.226227,8.0,1304080.0,2.0,,,,,,,,,,,,,
50,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-02-13 20:01:27.000,2023-11-29 14:40:08,32592.0,8.0,4346.0,350.0,6335.0,2.0,6641.0,17595.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",592.0,39,True,2024-02-13 13:39:05,3.6.17,100.0,rasa,,,,['tensorflow'],3948.0,3948.0,https://pypi.org/project/rasa,165693.0,165693.0,,,,,,,,2.0,,,,,,,,,,,,,
51,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-02-08 03:02:42.101,2024-02-08 02:27:50,4512.0,3.0,4156.0,435.0,1685.0,378.0,1444.0,15002.0,Topic Modelling for Humans.,449.0,39,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,,55721.0,55721.0,https://pypi.org/project/gensim,3886616.0,3921019.0,https://anaconda.org/conda-forge/gensim,2024-02-08 03:02:42.101,1202558.0,,,,,2.0,4553.0,,piskvorky/gensim,,,,,,,,,,
52,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-02-15 14:54:01.000,2024-02-14 15:36:00,3942.0,353.0,2848.0,170.0,4525.0,356.0,2227.0,12762.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",284.0,39,True,2024-01-12 03:51:43,2.0.0,35.0,dgl,,,,,198.0,198.0,https://pypi.org/project/dgl,67671.0,67671.0,,,,,,,,1.0,,,,,,,,,,,,,
53,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2024-02-15 10:16:52.000,2024-02-15 10:13:54,17038.0,248.0,926.0,119.0,3404.0,86.0,1489.0,9274.0,A hyperparameter optimization framework.,257.0,39,True,2023-12-11 05:04:29,3.5.0,62.0,optuna,conda-forge/optuna,,,,12399.0,12399.0,https://pypi.org/project/optuna,2135899.0,2150186.0,https://anaconda.org/conda-forge/optuna,2023-12-11 08:40:18.727,628656.0,,,,,1.0,,,,,,,,,,,,,
54,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-02-15 13:08:20.000,2024-02-15 13:08:16,47421.0,552.0,1129.0,195.0,379.0,519.0,1684.0,7598.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1209.0,39,True,2023-09-19 20:01:10,1.2.2,84.0,catboost,conda-forge/catboost,,,,13.0,13.0,https://pypi.org/project/catboost,1744135.0,1784059.0,https://anaconda.org/conda-forge/catboost,2023-09-19 20:23:11.996,1445719.0,,,,,2.0,219855.0,,,,,,,,,,,,
55,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-02-15 16:07:33.000,2024-02-15 04:01:30,4278.0,215.0,1164.0,102.0,3418.0,761.0,1375.0,7204.0,A unified framework for machine learning with time series.,319.0,39,True,2024-01-26 21:33:01,0.26.0,59.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],2219.0,2219.0,https://pypi.org/project/sktime,736433.0,766468.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-01-27 10:37:50.794,931083.0,,,,,1.0,84.0,,sktime/sktime,,,,,,,,,,
56,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-02-14 02:52:57.000,2024-02-08 11:19:12,1781.0,22.0,2172.0,164.0,809.0,75.0,990.0,6585.0,Python Data. Leaflet.js Maps.,161.0,39,True,2023-12-04 11:11:32,0.15.1,26.0,folium,conda-forge/folium,,,,34033.0,34033.0,https://pypi.org/project/folium,935517.0,1004322.0,https://anaconda.org/conda-forge/folium,2023-12-04 11:42:27.248,2545802.0,,,,,2.0,,,,,,,,,,,,,
57,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-02-15 16:28:14.000,2024-02-15 13:39:12,4192.0,212.0,556.0,83.0,2194.0,110.0,684.0,5202.0,Flax is a neural network library for JAX that is designed for flexibility.,216.0,39,True,2024-02-07 21:52:34,0.8.1,38.0,flax,conda-forge/flax,,,['jax'],6048.0,6048.0,https://pypi.org/project/flax,3600204.0,3601351.0,https://anaconda.org/conda-forge/flax,2024-02-08 03:12:06.588,40110.0,,,,,2.0,50.0,,,,,,,,,,,,
58,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-02-15 00:37:08.000,2024-02-14 16:53:48,3510.0,158.0,1038.0,133.0,2833.0,242.0,1156.0,2009.0,A library for training and deploying machine learning models on Amazon SageMaker.,425.0,39,True,2024-02-06 22:33:31,2.207.1,166.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,3589.0,3589.0,https://pypi.org/project/sagemaker,25600002.0,25616974.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-02-13 23:51:46.957,712860.0,,,,,2.0,,,,,,,,,,,,,
59,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2024-02-15 17:58:30.000,2024-02-15 17:42:45,39842.0,1013.0,26470.0,2033.0,45096.0,,,37815.0,Apache Spark Python API.,3007.0,38,True,,,33.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,29465017.0,29533025.0,https://anaconda.org/conda-forge/pyspark,2023-10-04 13:44:45.676,2992380.0,,,,,2.0,,,,,,,,,,stable/spark,,,
60,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-02-08 12:38:39.000,2024-01-24 03:54:03,6127.0,10.0,6931.0,424.0,2824.0,983.0,7502.0,36425.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",152.0,38,True,2023-10-18 12:32:48,2.7.1,8.0,paddleocr,,,,['paddle'],2221.0,2221.0,https://pypi.org/project/paddleocr,195235.0,195235.0,,,,,,,,1.0,,,,,,,,,,,,,
61,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-02-15 16:13:35.000,2024-02-15 15:42:30,1017.0,106.0,3217.0,473.0,867.0,405.0,1878.0,26811.0,A library for efficient similarity search and clustering of dense vectors.,152.0,38,True,2023-04-20 13:45:29,1.7.4,15.0,pymilvus,conda-forge/faiss,,,,3425.0,3425.0,https://pypi.org/project/pymilvus,521088.0,543841.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,1023894.0,,,,,1.0,,,,,,,,,,,,,
62,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-02-14 22:43:14.000,2024-02-13 02:26:47,19066.0,637.0,2456.0,317.0,18869.0,515.0,9480.0,25510.0,"A cloud-native vector database, storage for next generation AI applications.",263.0,38,True,2024-02-07 08:12:10,2.3.8,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,521088.0,734915.0,,,,https://hub.docker.com/r/milvusdb/milvus,2024-02-13 02:55:56.789899,39.0,11058616.0,1.0,72437.0,,,,,,,,,,,,
63,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-02-01 00:26:04.000,2024-02-01 00:26:01,2738.0,9.0,7291.0,615.0,2217.0,184.0,1585.0,25215.0,The fastai deep learning library.,246.0,38,True,2024-02-01 00:26:04,2.7.14,51.0,fastai,,,,['pytorch'],16228.0,16228.0,https://pypi.org/project/fastai,420871.0,420871.0,,,,,,,,2.0,,,,,,,,,,,,,
64,ultralytics,ultralytics/ultralytics,image,,https://github.com/ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,AGPL-3.0,2022-09-11 16:39:45.000,2024-02-15 11:41:13.000,2024-02-15 11:41:12,903.0,198.0,3777.0,125.0,1831.0,576.0,4829.0,19379.0,NEW - YOLOv8 in PyTorch ONNX OpenVINO CoreML TFLite.,96.0,38,True,2024-01-10 09:58:53,8.1.0,1.0,ultralytics,,,,,11093.0,11093.0,https://pypi.org/project/ultralytics,3467158.0,3467158.0,,,,,,,,1.0,,,,,,,,,,,,,
65,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-02-15 15:45:58.000,2024-02-15 15:37:11,3792.0,57.0,6670.0,399.0,5162.0,764.0,2329.0,15125.0,"Datasets, Transforms and Models specific to Computer Vision.",574.0,38,True,2024-01-30 18:31:39,0.17.0,38.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,11109183.0,11137592.0,https://anaconda.org/conda-forge/torchvision,2023-12-13 18:56:48.112,978535.0,,,,,1.0,36992.0,,,,,,,,,,,,
66,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2024-02-15 15:15:03.000,2024-02-15 15:15:02,2673.0,72.0,896.0,128.0,1787.0,243.0,622.0,9111.0,Geometric Computer Vision Library for Spatial AI.,249.0,38,True,2023-12-27 10:47:21,0.7.1,37.0,kornia,conda-forge/kornia,,,['pytorch'],8369.0,8369.0,https://pypi.org/project/kornia,2222040.0,2225041.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,113517.0,,,,,1.0,940.0,,,,,,,,,,,,
67,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2024-02-15 13:19:11.000,2024-02-02 00:07:41,5079.0,45.0,1668.0,132.0,975.0,327.0,1912.0,8206.0,"An open-source, low-code machine learning library in Python.",130.0,38,True,2023-11-12 21:46:01,3.2.0,26.0,pycaret,conda-forge/pycaret,,,,5116.0,5116.0,https://pypi.org/project/pycaret,285300.0,286325.0,https://anaconda.org/conda-forge/pycaret,2023-11-16 02:21:22.926,42461.0,,,,,1.0,679.0,,,,,,,,,,,,
68,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-02-13 03:05:44.000,2024-02-13 03:05:43,1759.0,16.0,662.0,118.0,560.0,183.0,701.0,8127.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,87.0,38,True,2024-02-12 02:35:06,0.15.2,84.0,tokenizers,conda-forge/tokenizers,,,,60462.0,60462.0,https://pypi.org/project/tokenizers,18336481.0,18370082.0,https://anaconda.org/conda-forge/tokenizers,2024-02-12 11:07:11.714,1444857.0,,,,,2.0,33.0,,,,,,,,,,,,
69,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-02-15 12:41:20.000,2024-02-15 06:18:01,28290.0,282.0,714.0,125.0,6068.0,486.0,1630.0,7559.0,NumPy & SciPy for GPU.,357.0,38,True,2024-01-18 05:54:29,13.0.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,1914.0,1914.0,https://pypi.org/project/cupy,21003.0,97921.0,https://anaconda.org/conda-forge/cupy,2024-02-05 02:05:27.119,3305841.0,https://hub.docker.com/r/cupy/cupy,2024-01-18 05:56:19.967362,11.0,59104.0,1.0,169368.0,,,,,,,,,,,,
70,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,MIT,2023-07-27 00:09:52.000,2024-02-15 06:02:35.000,2024-02-15 06:02:35,7326.0,3955.0,531.0,40.0,483.0,256.0,1205.0,5402.0,"Call all LLM APIs using the OpenAI format. Use Bedrock, Azure, OpenAI, Cohere, Anthropic, Ollama, Sagemaker,..",117.0,38,True,2024-02-15 05:19:02,1.23.16,98.0,litellm,,,,,915.0,915.0,https://pypi.org/project/litellm,290838.0,290838.0,,,,,,,,2.0,,,,,,,,,,,,,
71,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-02-15 14:50:42.000,2024-02-09 13:02:01,6177.0,101.0,1443.0,108.0,4160.0,397.0,709.0,4111.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",302.0,38,True,2023-12-18 13:28:11,4.9.4,32.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],16282.0,16282.0,https://pypi.org/project/tensorflow-datasets,3019327.0,3020127.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,26426.0,,,,,1.0,,,,,,,,,,,,,
72,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-02-14 13:46:34.000,2024-02-12 15:32:25,2243.0,16.0,541.0,88.0,795.0,227.0,903.0,3583.0,Manipulation and analysis of geometric objects.,152.0,38,True,2023-10-12 20:37:13,2.0.2,27.0,shapely,conda-forge/shapely,,,,61934.0,61934.0,https://pypi.org/project/shapely,17917506.0,18129174.0,https://anaconda.org/conda-forge/shapely,2023-11-23 18:52:59.047,8885477.0,,,,,2.0,3096.0,,,,,,,,,,,,
73,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2024-02-15 16:52:54.000,2024-02-12 14:23:16,10707.0,57.0,379.0,59.0,2922.0,1029.0,2134.0,2566.0,"With Holoviews, your data visualizes itself.",140.0,38,True,2024-02-13 10:17:52,1.18.3,79.0,holoviews,conda-forge/holoviews,,,['jupyter'],9371.0,9371.0,https://pypi.org/project/holoviews,419784.0,454209.0,https://anaconda.org/conda-forge/holoviews,2024-02-12 17:18:29.765,1492699.0,,,,,2.0,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,501.0,,,,,,,
74,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-02-15 15:46:29.000,2024-02-14 15:36:20,17848.0,120.0,1214.0,84.0,7715.0,452.0,4247.0,2469.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,363.0,38,True,2024-01-16 18:37:42,1.6.1,59.0,mne,conda-forge/mne,,,,3483.0,3483.0,https://pypi.org/project/mne,106169.0,113908.0,https://anaconda.org/conda-forge/mne,2024-01-16 19:57:33.854,348280.0,,,,,1.0,,,,,,,,,,,,,
75,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-02-15 17:19:05.000,2024-02-15 14:00:13,5688.0,87.0,681.0,55.0,4919.0,1189.0,2301.0,1519.0,A distributed task scheduler for Dask.,323.0,38,True,,,186.0,distributed,conda-forge/distributed,,,,32779.0,32779.0,https://pypi.org/project/distributed,4465901.0,4754825.0,https://anaconda.org/conda-forge/distributed,2024-02-10 00:54:34.054,13001590.0,,,,,2.0,,,,,,,,,,,,,
76,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2024-02-12 09:34:41.924,2024-02-12 02:14:21,1521.0,7.0,273.0,32.0,476.0,90.0,490.0,1385.0,Python library for reading and writing image data.,109.0,38,True,2024-02-12 02:14:34,2.34.0,65.0,imageio,conda-forge/imageio,,,,115929.0,115929.0,https://pypi.org/project/imageio,24499028.0,24639716.0,https://anaconda.org/conda-forge/imageio,2024-02-12 09:34:41.924,6048947.0,,,,,1.0,975.0,,,,,,,,,,,,
77,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2024-02-12 11:28:55.000,2024-02-12 08:30:01,5869.0,99.0,1713.0,204.0,1173.0,57.0,2175.0,13406.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,257.0,37,True,2023-12-18 09:29:22,0.13.1,25.0,flair,conda-forge/python-flair,,,['pytorch'],3022.0,3022.0,https://pypi.org/project/flair,115191.0,115718.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,22684.0,,,,,2.0,,,,,,,,,,,,,
78,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2024-02-13 19:21:14.000,2024-02-13 09:33:32,1373.0,19.0,1584.0,151.0,753.0,203.0,556.0,11821.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,118.0,37,True,2024-01-08 15:03:46,4.6.4,55.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",2435.0,2435.0,https://pypi.org/project/ydata-profiling,930680.0,932105.0,https://anaconda.org/conda-forge/ydata-profiling,2024-01-09 12:11:44.611,17111.0,,,,,2.0,45.0,,,,,,,,,,,,
79,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-02-14 11:23:16.000,2023-07-11 16:23:35,1095.0,,1420.0,253.0,659.0,374.0,1039.0,11484.0,Video editing with Python.,160.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,34220.0,34220.0,https://pypi.org/project/moviepy,786746.0,789563.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,222618.0,,,,,2.0,,,,,,,,,,,,,
80,chroma,chroma-core/chroma,nn-search,,https://github.com/chroma-core/chroma,https://github.com/chroma-core/chroma,Apache-2.0,2022-10-05 17:58:44.000,2024-02-15 18:10:17.000,2024-02-14 19:17:28,1073.0,123.0,891.0,75.0,851.0,258.0,597.0,10979.0,the AI-native open-source embedding database.,100.0,37,True,2024-01-03 17:16:25,0.4.22,53.0,chromadb,,,,,17218.0,17218.0,https://pypi.org/project/chromadb,1131784.0,1131790.0,,,,,,,,2.0,109.0,,,,,,,,,,,,
