,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
42,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-12-02 15:25:20.000000,2023-10-01 14:51:00,4509.0,3.0,4153.0,433.0,1682.0,375.0,1444.0,14885.0,Topic Modelling for Humans.,449.0,40,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,,54113.0,54113.0,https://pypi.org/project/gensim,3888823.0,3924846.0,https://anaconda.org/conda-forge/gensim,2023-08-24 12:30:21.806,1187250.0,,,,,1.0,4553.0,piskvorky/gensim,,,,,,,,,,,
43,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2023-12-28 17:59:01.000000,2023-12-26 22:59:10,6028.0,180.0,568.0,55.0,3873.0,802.0,2098.0,7635.0,A tool for visualizing and tracking your machine learning experiments. This repo contains the CLI and Python API.,168.0,40,True,2023-12-05 18:58:08,0.16.1,100.0,wandb,conda-forge/wandb,,,,35529.0,35529.0,https://pypi.org/project/wandb,10089847.0,10100502.0,https://anaconda.org/conda-forge/wandb,2023-12-05 22:51:30.208,436879.0,,,,,2.0,,wandb/wandb,,,,,,,,,,,
44,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-12-27 01:47:02.000000,2023-10-12 07:43:04,2677.0,11.0,8140.0,377.0,3090.0,1159.0,6596.0,26557.0,OpenMMLab Detection Toolbox and Benchmark.,440.0,39,True,2023-10-12 07:45:00,3.2.0,52.0,mmdet,,,,['pytorch'],2017.0,2017.0,https://pypi.org/project/mmdet,161020.0,161020.0,,,,,,,,1.0,,,,,,,,,,,,,
45,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2023-12-15 06:59:56.000000,2023-12-02 00:09:58,2731.0,26.0,7280.0,619.0,2214.0,182.0,1582.0,25006.0,The fastai deep learning library.,245.0,39,True,2023-10-15 04:03:45,2.7.13,50.0,fastai,,,,['pytorch'],15758.0,15758.0,https://pypi.org/project/fastai,393293.0,393293.0,,,,,,,,2.0,,,,,,,,,,,,,
46,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-12-28 09:06:07.000000,2023-12-28 09:06:06,16849.0,359.0,903.0,121.0,3356.0,77.0,1474.0,9066.0,A hyperparameter optimization framework.,255.0,39,True,2023-12-11 05:04:29,3.5.0,62.0,optuna,conda-forge/optuna,,,,11504.0,11504.0,https://pypi.org/project/optuna,2288682.0,2302786.0,https://anaconda.org/conda-forge/optuna,2023-12-11 08:40:18.727,592385.0,,,,,1.0,,,,,,,,,,,,,
47,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-12-28 17:25:05.000000,2023-12-28 17:25:01,47116.0,513.0,1113.0,197.0,374.0,530.0,1646.0,7517.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1190.0,39,True,2023-09-19 20:01:10,1.2.2,84.0,catboost,conda-forge/catboost,,,,11.0,11.0,https://pypi.org/project/catboost,1729078.0,1770474.0,https://anaconda.org/conda-forge/catboost,2023-09-19 20:23:11.996,1430406.0,,,,,2.0,205281.0,,,,,,,,,,,,
48,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-12-28 17:42:52.000000,2023-12-28 13:45:14,4138.0,219.0,1157.0,103.0,3250.0,731.0,1321.0,7110.0,A unified framework for machine learning with time series.,313.0,39,True,2023-12-26 18:13:16,0.25.0,57.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],2024.0,2024.0,https://pypi.org/project/sktime,747165.0,779061.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-12-27 11:05:10.395,924958.0,,,,,1.0,84.0,sktime/sktime,,,,,,,,,,,
49,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-12-28 09:19:16.000000,2023-12-24 14:07:14,1769.0,27.0,2166.0,167.0,794.0,66.0,986.0,6513.0,Python Data. Leaflet.js Maps.,158.0,39,True,2023-12-04 11:11:32,0.15.1,26.0,folium,conda-forge/folium,,,,32484.0,32484.0,https://pypi.org/project/folium,776631.0,848018.0,https://anaconda.org/conda-forge/folium,2023-12-04 11:42:27.248,2498562.0,,,,,1.0,,,,,,,,,,,,,
50,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-12-27 18:09:34.000000,2023-12-27 15:11:29,1214.0,118.0,675.0,94.0,1142.0,108.0,1035.0,6243.0,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",203.0,39,True,2023-12-01 15:24:43,0.25.0,37.0,accelerate,conda-forge/accelerate,,,['pytorch'],21856.0,21856.0,https://pypi.org/project/accelerate,7782889.0,7786484.0,https://anaconda.org/conda-forge/accelerate,2023-12-01 17:19:39.752,93495.0,,,,,1.0,,,,,,,,,,,,,
51,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-12-27 14:25:49.000000,2023-12-22 11:11:05,1840.0,31.0,836.0,108.0,1496.0,365.0,1160.0,3978.0,Python tools for geographic data.,214.0,39,True,2023-11-11 09:30:40,0.14.1,33.0,geopandas,conda-forge/geopandas,,,['pandas'],29695.0,29695.0,https://pypi.org/project/geopandas,5857474.0,5937037.0,https://anaconda.org/conda-forge/geopandas,2023-11-11 14:20:49.573,3340578.0,,,,,1.0,2362.0,,,,,,,,,,,,
52,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-12-28 17:05:57.000000,2023-12-26 19:40:16,3449.0,176.0,1022.0,133.0,2778.0,269.0,1104.0,1978.0,A library for training and deploying machine learning models on Amazon SageMaker.,417.0,39,True,2023-12-22 18:29:04,2.202.1,161.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3400.0,3400.0,https://pypi.org/project/sagemaker,47731331.0,47748844.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-11-27 10:45:24.319,700542.0,,,,,2.0,,,,,,,,,,,,,
53,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-12-28 17:20:01.000000,2023-12-28 16:57:01,39355.0,1064.0,26374.0,2032.0,44498.0,,,37489.0,Apache Spark Python API.,2993.0,38,True,,,33.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,27693480.0,27763927.0,https://anaconda.org/conda-forge/pyspark,2023-10-04 13:44:45.676,2958779.0,,,,,2.0,,,,,,,,,stable/spark,,,,
54,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-12-28 09:36:15.000000,2023-12-28 06:24:54,6123.0,17.0,6821.0,415.0,2806.0,1097.0,7263.0,35429.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",151.0,38,True,2023-10-18 12:32:48,2.7.1,8.0,paddleocr,,,,['paddle'],2103.0,2103.0,https://pypi.org/project/paddleocr,109480.0,109480.0,,,,,,,,1.0,,,,,,,,,,,,,
55,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-12-28 15:51:06.000000,2023-12-28 10:18:54,18736.0,638.0,2410.0,349.0,18281.0,431.0,9219.0,24840.0,"A cloud-native vector database, storage for next generation AI applications.",261.0,38,True,2023-11-27 11:34:34,2.2.16,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,414137.0,614079.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-12-28 12:13:37.298345,38.0,9954568.0,1.0,61820.0,,,,,,,,,,,,
56,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-10-25 21:28:33.000000,2023-01-26 21:28:45,11896.0,,6534.0,1074.0,11124.0,1805.0,7763.0,20655.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",983.0,38,True,2022-05-10 20:10:05,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6955.0,6955.0,https://pypi.org/project/mxnet,357475.0,357912.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10530.0,,,,,2.0,26515.0,apache/mxnet,,,,,,,,,,,
57,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-12-28 12:21:36.000000,2023-12-28 12:12:57,3766.0,67.0,6647.0,397.0,5121.0,751.0,2298.0,14951.0,"Datasets, Transforms and Models specific to Computer Vision.",564.0,38,True,2023-12-15 02:04:19,0.16.2,37.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,10150493.0,10179706.0,https://anaconda.org/conda-forge/torchvision,2023-12-13 18:56:48.112,949528.0,,,,,1.0,35279.0,,,,,,,,,,,,
58,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2023-12-22 06:30:03.000000,2023-12-18 15:04:52,1291.0,76.0,2148.0,130.0,297.0,985.0,829.0,12710.0,Multilingual Sentence & Image Embeddings with BERT.,130.0,38,True,2022-06-26 19:52:06,2.2.2,32.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],21233.0,21233.0,https://pypi.org/project/sentence-transformers,2902177.0,2907075.0,https://anaconda.org/conda-forge/sentence-transformers,2023-06-16 19:21:44.846,191058.0,,,,,1.0,,,,,,,,,,,,,
59,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-12-28 17:59:14.000000,2023-12-28 16:16:21,3796.0,339.0,2830.0,169.0,4359.0,341.0,2153.0,12586.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",283.0,38,True,2023-12-11 09:43:07,1.1.3,34.0,dgl,,,,,174.0,174.0,https://pypi.org/project/dgl,75544.0,75544.0,,,,,,,,1.0,,,,,,,,,,,,,
60,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-12-22 20:34:26.000000,2023-12-16 13:36:40,1094.0,30.0,2018.0,236.0,508.0,156.0,1040.0,10924.0,Download market data from Yahoo! Finances API.,96.0,38,True,2023-12-06 19:50:39,0.2.33,70.0,yfinance,ranaroussi/yfinance,,,,31222.0,31222.0,https://pypi.org/project/yfinance,1128718.0,1131598.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,83524.0,,,,,1.0,,,,,,,,,,,,,
61,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-12-28 10:38:18.000000,2023-12-28 10:38:18,2623.0,76.0,890.0,126.0,1717.0,237.0,602.0,8952.0,Geometric Computer Vision Library for AI.,245.0,38,True,2023-12-27 10:47:21,0.7.1,37.0,kornia,conda-forge/kornia,,,['pytorch'],7757.0,7757.0,https://pypi.org/project/kornia,2040981.0,2044064.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,110517.0,,,,,1.0,887.0,,,,,,,,,,,,
62,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-12-28 16:03:25.000000,2023-12-28 07:32:47,28093.0,410.0,702.0,126.0,5991.0,472.0,1602.0,7426.0,NumPy & SciPy for GPU.,356.0,38,True,2023-12-07 07:57:50,12.3.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,1845.0,1845.0,https://pypi.org/project/cupy,22186.0,101023.0,https://anaconda.org/conda-forge/cupy,2023-12-07 23:56:31.187,3240546.0,https://hub.docker.com/r/cupy/cupy,2023-12-07 08:04:13.783114,11.0,58348.0,1.0,167442.0,,,,,,,,,,,,
63,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-12-27 22:38:22.000000,2023-12-21 05:58:35,4074.0,229.0,544.0,82.0,2126.0,99.0,672.0,5060.0,Flax is a neural network library for JAX that is designed for flexibility.,214.0,38,True,2023-10-28 02:07:21,0.7.5,36.0,flax,conda-forge/flax,,,['jax'],5511.0,5511.0,https://pypi.org/project/flax,2895379.0,2896543.0,https://anaconda.org/conda-forge/flax,2023-11-09 02:38:30.298,38392.0,,,,,2.0,50.0,,,,,,,,,,,,
64,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2023-12-28 14:47:45.000000,2023-12-27 05:19:21,6129.0,109.0,1431.0,109.0,4098.0,395.0,701.0,4082.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",301.0,38,True,2023-12-18 13:28:11,4.9.4,32.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],15711.0,15711.0,https://pypi.org/project/tensorflow-datasets,2139436.0,2140262.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,25618.0,,,,,1.0,,,,,,,,,,,,,
65,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-12-19 01:41:58.000000,2023-12-12 08:21:10,2229.0,19.0,540.0,88.0,776.0,226.0,895.0,3538.0,Manipulation and analysis of geometric objects.,149.0,38,True,2023-10-12 20:37:13,2.0.2,27.0,shapely,conda-forge/shapely,,,,58972.0,58972.0,https://pypi.org/project/shapely,15811219.0,16030345.0,https://anaconda.org/conda-forge/shapely,2023-11-23 18:52:59.047,8760714.0,,,,,2.0,2838.0,,,,,,,,,,,,
66,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-12-28 08:28:35.000000,2023-12-25 21:34:11,17793.0,177.0,1196.0,84.0,7651.0,433.0,4215.0,2428.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,360.0,38,True,2023-11-20 20:23:33,1.6.0,58.0,mne,conda-forge/mne,,,,3323.0,3323.0,https://pypi.org/project/mne,84563.0,92535.0,https://anaconda.org/conda-forge/mne,2023-11-20 22:22:01.653,342824.0,,,,,1.0,,,,,,,,,,,,,
67,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-12-28 14:06:01.000000,2023-12-21 16:46:21,5645.0,134.0,682.0,56.0,4864.0,1178.0,2291.0,1509.0,A distributed task scheduler for Dask.,319.0,38,True,,,183.0,distributed,conda-forge/distributed,,,,32083.0,32083.0,https://pypi.org/project/distributed,3557069.0,3854701.0,https://anaconda.org/conda-forge/distributed,2023-12-15 21:59:40.423,12798183.0,,,,,2.0,,,,,,,,,,,,,
68,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-12-14 16:43:19.109000,2023-12-11 02:26:35,1519.0,14.0,270.0,32.0,475.0,89.0,487.0,1357.0,Python library for reading and writing image data.,109.0,38,True,2023-12-11 02:26:46,2.33.1,64.0,imageio,conda-forge/imageio,,,,111550.0,111550.0,https://pypi.org/project/imageio,19251618.0,19397106.0,https://anaconda.org/conda-forge/imageio,2023-12-14 16:43:19.109,5964427.0,,,,,1.0,942.0,,,,,,,,,,,,
69,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-12-27 22:39:27.000000,2023-12-27 22:34:55,940.0,48.0,3150.0,469.0,840.0,386.0,1859.0,26020.0,A library for efficient similarity search and clustering of dense vectors.,150.0,37,True,2023-04-20 13:45:29,1.7.4,15.0,pymilvus,conda-forge/faiss,,,,3333.0,3333.0,https://pypi.org/project/pymilvus,414137.0,437318.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,996822.0,,,,,2.0,,,,,,,,,,,,,
70,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-12-24 14:02:29.000000,2023-12-18 06:57:31,5779.0,93.0,1707.0,204.0,1168.0,48.0,2172.0,13315.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,251.0,37,True,2023-12-18 09:29:22,0.13.1,25.0,flair,conda-forge/python-flair,,,['pytorch'],2952.0,2952.0,https://pypi.org/project/flair,128498.0,129037.0,https://anaconda.org/conda-forge/python-flair,2023-12-21 22:57:06.478,22103.0,,,,,1.0,,,,,,,,,,,,,
71,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-12-28 14:12:22.000000,2023-12-15 00:57:55,1368.0,38.0,1563.0,150.0,740.0,197.0,551.0,11611.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,117.0,37,True,2023-12-05 15:38:30,4.6.3,54.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",2125.0,2125.0,https://pypi.org/project/ydata-profiling,924701.0,926229.0,https://anaconda.org/conda-forge/ydata-profiling,2023-12-05 18:31:30.252,15281.0,,,,,2.0,25.0,,,,,,,,,,,,
72,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-12-16 19:38:47.000000,2023-07-11 16:23:35,1095.0,,1398.0,252.0,654.0,369.0,1023.0,11247.0,Video editing with Python.,160.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,32418.0,32418.0,https://pypi.org/project/moviepy,688939.0,691793.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,219759.0,,,,,2.0,,,,,,,,,,,,,
73,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-12-25 12:39:09.000000,2023-12-14 21:02:15,5074.0,97.0,1650.0,132.0,970.0,312.0,1903.0,8049.0,"An open-source, low-code machine learning library in Python.",131.0,37,True,2023-11-12 21:46:01,3.2.0,26.0,pycaret,conda-forge/pycaret,,,,4922.0,4922.0,https://pypi.org/project/pycaret,278708.0,279760.0,https://anaconda.org/conda-forge/pycaret,2023-11-16 02:21:22.926,41442.0,,,,,1.0,678.0,,,,,,,,,,,,
74,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-12-23 01:49:08.000000,2023-12-14 15:12:56,1747.0,14.0,650.0,118.0,548.0,253.0,613.0,7961.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,82.0,37,True,2023-11-14 19:06:30,0.15.0,81.0,tokenizers,conda-forge/tokenizers,,,,54440.0,54440.0,https://pypi.org/project/tokenizers,15542190.0,15576369.0,https://anaconda.org/conda-forge/tokenizers,2023-12-12 19:20:02.639,1401378.0,,,,,1.0,33.0,,,,,,,,,,,,
75,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2023-12-25 07:03:00.000000,2023-12-21 11:15:13,9714.0,70.0,1793.0,227.0,3789.0,203.0,2951.0,7943.0,Bayesian Modeling and Probabilistic Programming in Python.,474.0,37,True,2023-12-21 11:15:57,5.10.3,77.0,pymc,conda-forge/pymc,,,,2528.0,2528.0,https://pypi.org/project/pymc,162497.0,169289.0,https://anaconda.org/conda-forge/pymc,2023-12-22 01:36:19.712,257482.0,,,,,1.0,1935.0,,,,,,,,,,,,
76,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-12-28 05:32:23.000000,2023-12-21 06:23:09,20214.0,531.0,1928.0,179.0,3184.0,202.0,2046.0,7478.0,End-to-End Speech Processing Toolkit.,398.0,37,True,2023-10-25 11:52:03,.202310,51.0,espnet,,,,,276.0,276.0,https://pypi.org/project/espnet,17993.0,17994.0,,,,,,,,1.0,79.0,,,,,,,,,,,,
77,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2023-12-28 16:23:15.000000,2023-12-13 18:07:01,9603.0,92.0,1164.0,123.0,1067.0,105.0,874.0,7030.0,A PyTorch-based Speech Toolkit.,224.0,37,True,2023-11-22 02:28:28,0.5.16,10.0,speechbrain,,,,['pytorch'],1360.0,1360.0,https://pypi.org/project/speechbrain,183292.0,183292.0,,,,,,,,1.0,,,,,,,,,,,,,
78,argilla,argilla-io/argilla,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-12-28 15:51:29.000000,2023-12-22 12:03:53,2777.0,245.0,273.0,23.0,2560.0,198.0,1549.0,2735.0,Argilla: the open-source feedback platform for LLMs.,74.0,37,True,2023-12-21 14:45:33,1.21.0,100.0,argilla,,,,,2155.0,2155.0,https://pypi.org/project/argilla,649760.0,649760.0,,,,,,,,1.0,,,,,,,,,,,,,
79,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2023-12-24 13:33:26.000000,2023-12-22 17:39:00,10683.0,77.0,377.0,58.0,2894.0,1019.0,2110.0,2532.0,"With Holoviews, your data visualizes itself.",140.0,37,True,2023-11-09 09:16:35,1.18.1,77.0,holoviews,conda-forge/holoviews,,,['jupyter'],8922.0,8922.0,https://pypi.org/project/holoviews,300718.0,336118.0,https://anaconda.org/conda-forge/holoviews,2023-11-08 21:19:49.170,1466832.0,,,,,2.0,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,476.0,,,,,,,,
