,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
43,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-09-10 02:04:46.000000,2025-09-10 02:00:58,1584.0,3951.0,493.0,1615.0,229.0,2450.0,37156.0,A library for efficient similarity search and clustering of dense vectors.,244.0,42,True,103.0,2025-08-12 16:46:55,1.12.0,20.0,,pymilvus,conda-forge/faiss,,,,4952.0,4952.0,https://pypi.org/project/pymilvus,13134623.0,13180424.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2885470.0,,,,,1.0,,,,,,,,,,,
44,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-09-18 16:20:20.000000,2025-09-18 16:20:00,2932.0,4898.0,319.0,659.0,52.0,947.0,35290.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",181.0,42,True,88.0,2025-07-24 03:06:41,1.0.19,69.0,huggingface/pytorch-image-models,timm,conda-forge/timm,,,['pytorch'],61161.0,61161.0,https://pypi.org/project/timm,11505388.0,11621329.0,https://anaconda.org/conda-forge/timm,2025-07-24 15:16:43.495,445767.0,,,,,1.0,8265194.0,,,,,,,,,,
45,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2025-07-06 12:34:02.785000,2025-05-28 15:23:38,16246.0,4493.0,568.0,4068.0,171.0,5551.0,32495.0,Industrial-strength Natural Language Processing (NLP) in Python.,771.0,42,True,,2025-05-23 08:53:14,release-v3.8.7,100.0,,spacy,conda-forge/spacy,,,,139827.0,139827.0,https://pypi.org/project/spacy,15900612.0,16000556.0,https://anaconda.org/conda-forge/spacy,2025-07-06 12:34:02.785,6293315.0,,,,,1.0,4613.0,,,,,,,,,,
46,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2025-09-18 18:00:19.000000,2025-09-18 18:00:19,25127.0,4093.0,141.0,7265.0,967.0,6013.0,28995.0,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI,..",836.0,42,True,2374.0,2025-09-18 05:40:56,1.77.2.rc.1,100.0,,litellm,,,,,16690.0,16690.0,https://pypi.org/project/litellm,24307906.0,24308128.0,,,,,,,,1.0,667.0,1.0,,,,,,,,,
47,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-09-02 04:23:15.000000,2025-08-30 03:41:57,2861.0,3349.0,248.0,1105.0,640.0,2009.0,24418.0,A game theoretic approach to explain the output of any machine learning model.,275.0,42,True,14.0,2025-06-12 11:38:58,0.48.0,59.0,shap/shap,shap,conda-forge/shap,,,,35265.0,35265.0,https://pypi.org/project/shap,9434905.0,9562010.0,https://anaconda.org/conda-forge/shap,2025-06-17 14:18:04.461,7245021.0,,,,,1.0,,,,,,,,,,,
48,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-09-15 18:25:00.000000,2025-09-15 06:58:46,9485.0,1237.0,134.0,5673.0,170.0,4647.0,14898.0,Data Versioning and ML Experiments.,319.0,42,True,63.0,2025-09-02 13:34:43,3.63.0,332.0,,dvc,conda-forge/dvc,,,,24275.0,24275.0,https://pypi.org/project/dvc,1066299.0,1114638.0,https://anaconda.org/conda-forge/dvc,2025-09-02 21:21:31.730,3045416.0,,,,,2.0,,,,,,,dvc,dvc,dvc,,
49,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-09-16 11:47:32.000000,2025-09-16 11:47:31,1528.0,1889.0,256.0,778.0,51.0,1602.0,13919.0,Video editing with Python.,190.0,42,True,41.0,2025-05-21 19:31:17,2.2.1,20.0,,moviepy,conda-forge/moviepy,,,,66285.0,66285.0,https://pypi.org/project/moviepy,4312846.0,4316338.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,342265.0,,,,,1.0,,-1.0,,,,,,,,,
50,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2025-09-16 01:00:15.000000,2025-09-16 00:57:34,5214.0,2148.0,1665.0,5167.0,405.0,2797.0,13471.0,WebGL2 powered visualization framework.,296.0,42,True,36.0,2025-07-28 19:19:03,9.1.14,100.0,,pydeck,conda-forge/pydeck,,,['jupyter'],9205.0,9205.0,https://pypi.org/project/pydeck,13928978.0,14535207.0,https://anaconda.org/conda-forge/pydeck,2025-04-22 14:57:20.802,822852.0,,,,,1.0,,,deck.gl,https://www.npmjs.com/package/deck.gl,592958.0,,,,,,
51,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-07-10 13:20:45.000000,2025-07-10 13:20:45,3243.0,1961.0,254.0,1148.0,158.0,2469.0,13442.0,Statistical data visualization in Python.,216.0,42,True,1.0,2024-01-25 13:21:20,0.13.2,37.0,,seaborn,conda-forge/seaborn,,,,698547.0,698547.0,https://pypi.org/project/seaborn,29724733.0,29952854.0,https://anaconda.org/conda-forge/seaborn,2025-04-22 14:56:26.328,14371448.0,,,,,1.0,514.0,,,,,,,,,,
52,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-09-17 13:52:13.000000,2025-09-17 13:52:11,2918.0,4402.0,353.0,3447.0,1107.0,2092.0,40136.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",418.0,41,True,96.0,2025-08-20 20:28:17,0.17.5,98.0,deepspeedai/DeepSpeed,deepspeed,,deepspeed/deepspeed,,['pytorch'],14454.0,14454.0,https://pypi.org/project/deepspeed,949580.0,949913.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22707.0,1.0,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-09-08 01:02:27.000000,2025-09-05 06:49:50,2882.0,7472.0,611.0,2273.0,230.0,1601.0,27438.0,The fastai deep learning library.,263.0,41,True,23.0,2025-08-19 22:00:39,2.8.4,60.0,,fastai,,,,['pytorch'],23223.0,23223.0,https://pypi.org/project/fastai,600329.0,600329.0,,,,,,,,2.0,,,,,,,,,,,
54,langgraph,langchain-ai/langgraph,agents,,https://github.com/langchain-ai/langgraph,https://github.com/langchain-ai/langgraph,MIT,2023-08-09 18:33:12.000,2025-09-18 00:50:41.000000,2025-09-18 00:50:39,6279.0,3244.0,116.0,3723.0,123.0,851.0,18815.0,Build resilient language agents as graphs.,255.0,41,True,546.0,2025-09-17 17:26:23,sdk==0.2.8,100.0,,langgraph,,,,,33486.0,33486.0,https://pypi.org/project/langgraph,10614222.0,10614222.0,,,,,,,,3.0,,,,,,,,,,,
55,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-09-18 03:38:53.000000,2025-09-14 07:03:25,3706.0,3857.0,433.0,3434.0,421.0,3164.0,17624.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",334.0,41,True,32.0,2025-02-15 03:46:41,4.6.0,34.0,,lightgbm,conda-forge/lightgbm,,,,55808.0,55808.0,https://pypi.org/project/lightgbm,10808483.0,10877954.0,https://anaconda.org/conda-forge/lightgbm,2025-09-12 05:25:28.155,3987164.0,,,,,2.0,304954.0,,,,,,,,,,
56,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-09-18 18:07:58.000000,2025-09-18 08:06:05,20934.0,1072.0,135.0,6593.0,384.0,2240.0,14598.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",151.0,41,True,1519.0,2025-09-16 12:10:19,1.32.9,100.0,,weaviate-client,,,,,744.0,744.0,https://pypi.org/project/weaviate-client,14841368.0,14849966.0,,,,,,,,2.0,60190.0,,,,,,,,,,
57,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2025-09-15 16:54:41.000000,2025-09-15 16:54:21,1078.0,1259.0,122.0,352.0,26.0,767.0,11278.0,Unsupervised text tokenizer for Neural Network-based text generation.,100.0,41,True,79.0,2025-08-12 05:52:44,0.2.1,29.0,,sentencepiece,conda-forge/sentencepiece,,,,120061.0,120061.0,https://pypi.org/project/sentencepiece,30488735.0,30516520.0,https://anaconda.org/conda-forge/sentencepiece,2025-07-06 09:04:16.246,1669772.0,,,,,1.0,72620.0,,,,,,,,,,
58,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-09-09 08:56:22.000000,2025-09-03 21:28:19,3895.0,790.0,137.0,1596.0,132.0,1961.0,10011.0,Declarative visualization library for Python.,178.0,41,True,21.0,2024-11-24 00:12:10,5.5.0,31.0,vega/altair,altair,conda-forge/altair,,,,242041.0,242041.0,https://pypi.org/project/altair,35191247.0,35255705.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2900547.0,,,,,2.0,261.0,,,,,,,,,,
59,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-09-18 17:13:21.000000,2025-09-18 17:13:19,5649.0,1651.0,112.0,5297.0,1187.0,1835.0,9261.0,A unified framework for machine learning with time series.,501.0,41,True,214.0,2025-08-24 20:13:00,0.38.5,94.0,sktime/sktime,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4673.0,4673.0,https://pypi.org/project/sktime,1032106.0,1055194.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-09-18 12:07:59.228,1154376.0,,,,,1.0,111.0,,,,,,,,,,
60,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-09-18 13:29:28.000000,2025-09-18 13:29:24,49727.0,1222.0,190.0,433.0,617.0,1838.0,8580.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1347.0,41,True,217.0,2025-04-13 10:45:50,1.2.8,90.0,,catboost,conda-forge/catboost,,,,19.0,19.0,https://pypi.org/project/catboost,3458675.0,3500998.0,https://anaconda.org/conda-forge/catboost,2025-08-09 21:25:38.276,2185164.0,,,,,2.0,446209.0,,,,,,,,,,
61,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-09-15 21:16:59.000000,2025-09-15 21:16:59,14405.0,2248.0,181.0,4725.0,595.0,2197.0,6338.0,Image processing in Python.,685.0,41,True,69.0,2025-02-18 18:05:27,0.25.2,39.0,,scikit-image,conda-forge/scikit-image,,,,239341.0,239341.0,https://pypi.org/project/scikit-image,17027618.0,17163240.0,https://anaconda.org/conda-forge/scikit-image,2025-09-07 15:56:20.708,8544196.0,,,,,1.0,,,,,,,,,,,
62,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-09-17 23:53:37.000000,2025-09-17 23:53:37,4256.0,1163.0,131.0,3486.0,292.0,1286.0,2190.0,A library for training and deploying machine learning models on Amazon SageMaker.,493.0,41,True,49.0,2025-08-29 23:56:17,2.251.1,214.0,,sagemaker,conda-forge/sagemaker-python-sdk,,,,6226.0,6226.0,https://pypi.org/project/sagemaker,26463640.0,26491465.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-08-25 18:03:04.828,1697377.0,,,,,2.0,,,,,,,,,,,
63,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-09-17 02:44:19.000000,2025-09-17 00:03:35,7881.0,3811.0,255.0,3609.0,966.0,2727.0,22901.0,Graph Neural Network Library for PyTorch.,557.0,40,True,52.0,2024-09-26 07:09:50,2.6.1,42.0,,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],10259.0,10259.0,https://pypi.org/project/torch-geometric,991432.0,994327.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,179505.0,,,,,1.0,,,,,,,,,,,
64,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2025-09-15 12:49:05.000000,2025-09-12 16:49:30,2505.0,1126.0,59.0,897.0,70.0,474.0,10157.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",551.0,40,True,26.0,2025-06-27 08:20:46,1.2.0,16.0,,gymnasium,conda-forge/gymnasium,,,,20161.0,20161.0,https://pypi.org/project/gymnasium,5516825.0,5525533.0,https://anaconda.org/conda-forge/gymnasium,2025-09-11 21:18:23.886,287380.0,,,,,1.0,,,,,,,,,,,
65,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-09-16 15:44:27.000000,2025-09-16 12:01:04,1901.0,945.0,126.0,757.0,83.0,1010.0,10089.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,124.0,40,True,21.0,2025-08-29 10:25:50,0.22.0,98.0,,tokenizers,conda-forge/tokenizers,,,,183101.0,183101.0,https://pypi.org/project/tokenizers,85966558.0,86021830.0,https://anaconda.org/conda-forge/tokenizers,2025-08-30 02:54:09.122,3426814.0,,,,,2.0,86.0,,,,,,,,,,
66,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2025-09-15 17:18:46.000000,2025-08-23 17:49:37,10309.0,2051.0,223.0,4298.0,291.0,3134.0,9251.0,Bayesian Modeling and Probabilistic Programming in Python.,530.0,40,True,43.0,2025-07-24 11:55:29,5.25.1,100.0,,pymc,conda-forge/pymc,,,,7655.0,7655.0,https://pypi.org/project/pymc,665469.0,675465.0,https://anaconda.org/conda-forge/pymc,2025-07-24 15:23:40.224,589744.0,,,,,1.0,136.0,,,,,,,,,,
67,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2025-09-18 04:06:24.000000,2025-09-18 04:06:24,3771.0,7529.0,493.0,3217.0,398.0,2485.0,49926.0,A programming framework for agentic AI.,532.0,39,True,101.0,2025-08-19 18:50:49,python-v0.7.4,97.0,,autogen-agentchat,,,,,3912.0,3912.0,https://pypi.org/project/autogen-agentchat,535145.0,535145.0,,,,,,,,3.0,,,,,,,,,,,
68,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-09-18 16:02:49.851604,2025-09-18 12:06:00,23140.0,3386.0,315.0,26709.0,649.0,13547.0,37546.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",327.0,39,True,558.0,2025-09-01 06:05:31,2.6.1,100.0,,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,13134623.0,14128669.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-09-18 16:02:49.851604,88.0,70983868.0,2.0,350871.0,,,,,,,,,,
69,haystack,deepset-ai/haystack,agents,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-09-18 16:02:11.000000,2025-09-17 12:58:41,4303.0,2361.0,159.0,4739.0,113.0,3947.0,22651.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",302.0,39,True,134.0,2025-08-20 09:18:52,2.17.1,100.0,,haystack-ai,,,,,1295.0,1295.0,https://pypi.org/project/haystack-ai,370316.0,370316.0,,,,,,,,3.0,,,,,,,,,,,
70,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-09-07 11:51:12.000000,2025-09-07 11:51:12,2063.0,2740.0,173.0,302.0,9.0,1196.0,20546.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",96.0,39,True,63.0,2025-08-05 20:40:18,0.0.95,15.0,,deepface,,,,,8362.0,8362.0,https://pypi.org/project/deepface,258339.0,258339.0,,,,,,,,1.0,,,,,,,,,,,
71,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-07-25 01:55:06.000000,2025-07-24 11:19:09,4546.0,4225.0,422.0,1721.0,397.0,1471.0,16187.0,Topic Modelling for Humans.,461.0,39,True,1.0,2023-08-24 08:44:46,4.3.2,43.0,piskvorky/gensim,gensim,conda-forge/gensim,,,,77572.0,77572.0,https://pypi.org/project/gensim,4548305.0,4580096.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1713896.0,,,,,2.0,6366.0,,,,,,,,,,
72,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-09-18 13:39:22.000000,2025-08-13 08:47:19,10549.0,1521.0,134.0,1396.0,124.0,1043.0,10453.0,A PyTorch-based Speech Toolkit.,263.0,39,True,11.0,2025-04-07 17:05:07,1.0.3,14.0,,speechbrain,,,,['pytorch'],3876.0,3876.0,https://pypi.org/project/speechbrain,1530909.0,1530909.0,,,,,,,,1.0,,,,,,,,,,,
73,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-09-16 18:06:21.000000,2025-09-15 18:57:10,24270.0,662.0,67.0,4681.0,527.0,1130.0,9877.0,"Visualize, create, and debug image and video datasets and model predictions.",161.0,39,True,524.0,2025-09-04 13:12:00,1.8.0,100.0,,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1021.0,1021.0,https://pypi.org/project/fiftyone,130479.0,130479.0,,,,,,,,2.0,,,,,,,,,,,
74,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-09-08 20:03:25.000000,2025-09-08 10:52:45,2123.0,950.0,104.0,1805.0,360.0,1341.0,4887.0,Python tools for geographic data.,250.0,39,True,19.0,2025-06-26 21:04:57,1.1.1,41.0,,geopandas,conda-forge/geopandas,,,['pandas'],59619.0,59619.0,https://pypi.org/project/geopandas,10016877.0,10099036.0,https://anaconda.org/conda-forge/geopandas,2025-06-27 05:50:12.894,5174325.0,,,,,1.0,3064.0,,,,,,,,,,
75,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2025-09-18 14:48:41.000000,2025-09-16 19:43:49,6776.0,1538.0,108.0,4717.0,425.0,781.0,4481.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",324.0,39,True,71.0,2025-05-28 13:38:19,4.9.9,37.0,,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],24646.0,24646.0,https://pypi.org/project/tensorflow-datasets,1586145.0,1587101.0,https://anaconda.org/conda-forge/tensorflow-datasets,2025-04-22 14:57:51.541,49744.0,,,,,1.0,,,,,,,,,,,
76,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-09-17 15:24:06.522000,2025-09-09 07:02:17,2407.0,595.0,89.0,972.0,223.0,1044.0,4250.0,Manipulation and analysis of geometric objects.,170.0,39,True,9.0,2025-05-19 11:03:33,2.1.1,35.0,,shapely,conda-forge/shapely,,,,113256.0,113256.0,https://pypi.org/project/shapely,57000518.0,57221133.0,https://anaconda.org/conda-forge/shapely,2025-09-17 15:24:06.522,13452411.0,,,,,1.0,3960.0,,,,,,,,,,
77,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-09-18 08:10:43.000000,2025-09-16 10:52:05,6045.0,720.0,53.0,5305.0,1243.0,2456.0,1650.0,A distributed task scheduler for Dask.,337.0,39,True,10.0,2025-09-16 10:54:07,2025.9.1,221.0,,distributed,conda-forge/distributed,,,,41592.0,41592.0,https://pypi.org/project/distributed,6980917.0,7282407.0,https://anaconda.org/conda-forge/distributed,2025-09-17 10:18:54.611,19295385.0,,,,,2.0,,,,,,,,,,,
78,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2025-09-18 17:43:27.000000,2025-09-18 17:43:23,45556.0,27617.0,2018.0,52348.0,,,41912.0,Apache Spark Python API.,3295.0,38,True,914.0,,,39.0,,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,45559555.0,45625908.0,https://anaconda.org/conda-forge/pyspark,2025-09-08 08:26:11.689,4180292.0,,,,,2.0,,,,,,stable/spark,,,,,
79,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-09-18 17:36:50.000000,2025-08-27 08:18:58,4711.0,1799.0,146.0,5336.0,350.0,1237.0,26055.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",142.0,38,True,385.0,2025-08-27 11:24:04,1.15.4,100.0,,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,9985597.0,9995083.0,,,,,,,,2.0,483829.0,,,,,,,,,,
80,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-09-18 11:34:48.000000,2025-09-15 15:50:57,4116.0,7010.0,469.0,5666.0,892.0,2637.0,17151.0,"Datasets, Transforms and Models specific to Computer Vision.",659.0,38,True,48.0,2025-08-06 17:42:30,0.23.0,49.0,,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,23845859.0,23901397.0,https://anaconda.org/conda-forge/torchvision,2025-07-26 03:23:23.067,2977071.0,,,,,2.0,41212.0,-1.0,,,,,,,,,
