,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,snap_id
42,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-11-01 00:25:25.000000,2023-10-26 19:38:28,7069.0,112.0,1883.0,414.0,1002.0,751.0,835.0,19554.0,Data Apps & Dashboards for Python. No JavaScript Required.,142.0,40,True,2023-10-26 20:29:58,2.14.1,102.0,dash,conda-forge/dash,,,,53503.0,53503.0,https://pypi.org/project/dash,2275352.0,2303128.0,https://anaconda.org/conda-forge/dash,2023-10-27 05:04:11.728,1138826.0,,,,,2.0,,,,,,,,,,,,,
43,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-11-02 16:44:05.141850,2023-11-02 16:15:31,8488.0,69.0,2134.0,205.0,4132.0,16.0,1898.0,19300.0,Build multimodal AI applications with cloud-native stack.,177.0,40,True,2023-10-31 14:36:40,3.22.4,100.0,jina,conda-forge/jina-core,jinaai/jina,,,1244.0,1244.0,https://pypi.org/project/jina,90810.0,120978.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,56996.0,https://hub.docker.com/r/jinaai/jina,2023-11-02 16:44:05.141850,8.0,1258958.0,2.0,,,,,,,,,,,,,
44,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-10-27 10:14:23.000000,2023-09-28 08:36:01,14447.0,2.0,2674.0,466.0,1430.0,252.0,1487.0,12481.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,444.0,40,True,,,17.0,nltk,conda-forge/nltk,,,,228329.0,228329.0,https://pypi.org/project/nltk,12555056.0,12581711.0,https://anaconda.org/conda-forge/nltk,2023-06-16 13:20:53.756,2319000.0,,,,,1.0,,,,,,,,,,,,,
45,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2023-11-02 11:50:21.000000,2023-10-31 21:38:21,9049.0,144.0,1082.0,134.0,5222.0,573.0,3929.0,12149.0,Data Version Control | Git for Data & Models | ML Experiments Management.,289.0,40,True,2023-10-31 05:02:18,3.28.0,277.0,dvc,conda-forge/dvc,,,,10304.0,10304.0,https://pypi.org/project/dvc,807831.0,852860.0,https://anaconda.org/conda-forge/dvc,2023-10-31 10:24:47.205,1719493.0,,,,,2.0,40185.0,,,,,,dvc,dvc,dvc,,,,
46,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-11-01 23:49:38.000000,2023-10-28 11:21:17,1823.0,44.0,828.0,106.0,1467.0,360.0,1147.0,3902.0,Python tools for geographic data.,211.0,40,True,2023-09-15 08:26:19,0.14.0,32.0,geopandas,conda-forge/geopandas,,,['pandas'],27316.0,27316.0,https://pypi.org/project/geopandas,6308517.0,6388292.0,https://anaconda.org/conda-forge/geopandas,2023-10-11 13:51:09.571,3269809.0,,,,,1.0,2195.0,,,,,,,,,,,,
47,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-11-02 07:50:12.000000,2023-10-19 02:45:10,6110.0,55.0,6659.0,420.0,2763.0,924.0,7233.0,34245.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",150.0,39,True,2023-10-18 12:32:48,2.7.1,8.0,paddleocr,,,,['paddle'],1920.0,1920.0,https://pypi.org/project/paddleocr,90676.0,90676.0,,,,,,,,1.0,,,,,,,,,,,,,
48,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-11-01 09:33:16.000000,2023-10-12 07:43:04,2677.0,56.0,8062.0,378.0,3063.0,1022.0,6570.0,25960.0,OpenMMLab Detection Toolbox and Benchmark.,440.0,39,True,2023-10-12 07:45:00,3.2.0,52.0,mmdet,,,,['pytorch'],1857.0,1857.0,https://pypi.org/project/mmdet,154506.0,154506.0,,,,,,,,1.0,,,,,,,,,,,,,
49,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-11-01 22:26:49.000000,2023-10-04 21:03:24,1076.0,45.0,1960.0,229.0,473.0,152.0,1015.0,10508.0,Download market data from Yahoo! Finances API.,93.0,39,True,2023-10-04 21:05:40,0.2.31,68.0,yfinance,ranaroussi/yfinance,,,,28892.0,28892.0,https://pypi.org/project/yfinance,1068027.0,1070940.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,81582.0,,,,,1.0,,,,,,,,,,,,,
50,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-11-02 10:13:34.000000,2023-11-02 09:54:18,16739.0,356.0,890.0,122.0,3315.0,87.0,1443.0,8853.0,A hyperparameter optimization framework.,254.0,39,True,2023-10-17 07:04:18,3.4.0,61.0,optuna,conda-forge/optuna,,,,10377.0,10377.0,https://pypi.org/project/optuna,2046074.0,2059764.0,https://anaconda.org/conda-forge/optuna,2023-10-20 10:10:01.680,561294.0,,,,,1.0,,,,,,,,,,,,,
51,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-11-02 17:29:09.000000,2023-11-02 17:29:04,46796.0,529.0,1105.0,199.0,370.0,514.0,1627.0,7430.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1180.0,39,True,2023-09-19 20:01:10,1.2.2,84.0,catboost,conda-forge/catboost,,,,11.0,11.0,https://pypi.org/project/catboost,2091385.0,2133217.0,https://anaconda.org/conda-forge/catboost,2023-09-19 20:23:11.996,1413665.0,,,,,2.0,189786.0,,,,,,,,,,,,
52,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-11-02 16:40:49.000000,2023-11-01 09:58:54,4022.0,257.0,1141.0,104.0,3149.0,710.0,1295.0,6996.0,A unified framework for machine learning with time series.,304.0,39,True,2023-10-13 20:23:42,0.24.0,54.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1805.0,1805.0,https://pypi.org/project/sktime,836828.0,869527.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-10-19 09:53:56.410,915553.0,,,,,1.0,84.0,,,,sktime/sktime,,,,,,,,
53,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-11-02 16:53:04.000000,2023-11-02 15:04:07,38651.0,1037.0,26244.0,2034.0,43609.0,,,37096.0,Apache Spark Python API.,2967.0,38,True,,,33.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,26349767.0,26420897.0,https://anaconda.org/conda-forge/pyspark,2023-10-04 13:44:45.676,2916356.0,,,,,2.0,,,,,,stable/spark,,,,,,,
54,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-11-02 18:09:25.339129,2023-11-02 16:40:14,18327.0,676.0,2342.0,347.0,17390.0,440.0,8761.0,23824.0,"A cloud-native vector database, storage for next generation AI applications.",258.0,38,True,2023-10-26 11:02:57,2.3.2,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,476102.0,622022.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-11-02 18:09:25.339129,37.0,7082117.0,1.0,51347.0,,,,,,,,,,,,
55,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-10-25 21:28:33.000000,2023-01-26 21:28:45,11896.0,,6534.0,1077.0,11124.0,1804.0,7763.0,20624.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",983.0,38,True,2022-05-10 20:10:05,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6819.0,6819.0,https://pypi.org/project/mxnet,344118.0,344558.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10377.0,,,,,2.0,26468.0,,,,apache/mxnet,,,,,,,,
56,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-11-02 17:11:47.000000,2023-10-30 20:12:47,3726.0,142.0,6611.0,399.0,5059.0,745.0,2269.0,14725.0,"Datasets, Transforms and Models specific to Computer Vision.",557.0,38,True,2023-10-04 17:32:50,0.16.0,35.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,9573366.0,9602211.0,https://anaconda.org/conda-forge/torchvision,2023-10-02 13:13:36.301,909907.0,,,,,1.0,32523.0,,,,,,,,,,,,
57,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-10-31 14:41:49.000000,2023-10-30 12:27:18,5755.0,194.0,1703.0,206.0,1157.0,49.0,2161.0,13202.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,250.0,38,True,2023-10-28 12:19:55,0.13.0,24.0,flair,conda-forge/python-flair,,,['pytorch'],2817.0,2817.0,https://pypi.org/project/flair,102317.0,102854.0,https://anaconda.org/conda-forge/python-flair,2023-07-23 11:04:16.024,21489.0,,,,,1.0,,,,,,,,,,,,,
58,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-11-02 15:32:30.000000,2023-11-02 09:09:41,3543.0,277.0,2823.0,173.0,4098.0,314.0,2099.0,12379.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",278.0,38,True,2023-08-15 07:31:40,1.1.2,33.0,dgl,,,,,158.0,158.0,https://pypi.org/project/dgl,69021.0,69021.0,,,,,,,,1.0,,,,,,,,,,,,,
59,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-11-02 15:59:47.000000,2023-11-02 15:59:47,2593.0,84.0,874.0,125.0,1685.0,230.0,596.0,8767.0,Computer Vision and Robotics Library for AI.,240.0,38,True,2023-08-02 09:57:58,0.7.0,36.0,kornia,conda-forge/kornia,,,['pytorch'],6832.0,6832.0,https://pypi.org/project/kornia,2072272.0,2075313.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,106007.0,,,,,1.0,852.0,,,,,,,,,,,,
60,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-11-01 15:45:23.000000,2023-10-25 06:14:32,1739.0,55.0,630.0,119.0,534.0,260.0,580.0,7744.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,80.0,38,True,2023-10-06 11:10:29,0.14.1,80.0,tokenizers,conda-forge/tokenizers,,,,46867.0,46867.0,https://pypi.org/project/tokenizers,15090551.0,15124292.0,https://anaconda.org/conda-forge/tokenizers,2023-10-16 16:09:23.075,1349646.0,,,,,1.0,33.0,,,,,,,,,,,,
61,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2023-11-02 17:48:58.000000,2023-10-30 10:16:51,9583.0,409.0,1135.0,123.0,1016.0,94.0,860.0,6767.0,A PyTorch-based Speech Toolkit.,223.0,38,True,2023-07-22 18:07:47,0.5.15,9.0,speechbrain,,,,['pytorch'],1063.0,1063.0,https://pypi.org/project/speechbrain,206565.0,206565.0,,,,,,,,1.0,,,,,,,,,,,,,
62,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-10-26 15:48:05.000000,2023-10-26 15:43:18,1748.0,26.0,2158.0,170.0,780.0,63.0,974.0,6455.0,Python Data. Leaflet.js Maps.,155.0,38,True,2022-12-12 20:36:08,0.14.0,24.0,folium,conda-forge/folium,,,,30251.0,30251.0,https://pypi.org/project/folium,734117.0,760523.0,https://anaconda.org/conda-forge/folium,2023-06-16 13:15:52.865,2429356.0,,,,,1.0,,,,,,,,,,,,,
63,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-11-02 18:18:21.000000,2023-11-01 19:20:25,1137.0,117.0,631.0,93.0,1065.0,101.0,943.0,5954.0,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",189.0,38,True,2023-10-30 14:12:25,0.24.1,36.0,accelerate,conda-forge/accelerate,,,['pytorch'],17004.0,17004.0,https://pypi.org/project/accelerate,7076748.0,7080018.0,https://anaconda.org/conda-forge/accelerate,2023-10-30 20:25:30.968,81762.0,,,,,1.0,,,,,,,,,,,,,
64,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2023-11-02 16:23:12.000000,2023-11-02 14:24:33,6054.0,89.0,1416.0,112.0,4016.0,392.0,696.0,4037.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",298.0,38,True,2023-09-08 09:07:53,4.9.3,31.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],14857.0,14857.0,https://pypi.org/project/tensorflow-datasets,2052281.0,2053097.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,24509.0,,,,,1.0,,,,,,,,,,,,,
65,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-10-29 21:14:26.000000,2023-10-29 21:14:26,2226.0,23.0,531.0,90.0,761.0,216.0,890.0,3469.0,Manipulation and analysis of geometric objects.,149.0,38,True,2023-10-12 20:37:13,2.0.2,27.0,shapely,conda-forge/shapely,,,,54919.0,54919.0,https://pypi.org/project/shapely,16254125.0,16474538.0,https://anaconda.org/conda-forge/shapely,2023-10-13 10:53:16.010,8591977.0,,,,,1.0,2668.0,,,,,,,,,,,,
66,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-11-02 16:34:36.000000,2023-11-02 15:07:07,17687.0,184.0,1191.0,85.0,7537.0,418.0,4179.0,2383.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,355.0,38,True,2023-09-06 17:49:45,1.5.1,57.0,mne,conda-forge/mne,,,,3125.0,3125.0,https://pypi.org/project/mne,113386.0,121370.0,https://anaconda.org/conda-forge/mne,2023-09-06 18:39:29.631,335361.0,,,,,1.0,,,,,,,,,,,,,
67,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-11-02 16:43:16.000000,2023-10-27 01:25:59,3347.0,152.0,1010.0,135.0,2709.0,434.0,905.0,1947.0,A library for training and deploying machine learning models on Amazon SageMaker.,405.0,38,True,2023-10-27 01:26:02,2.196.0,159.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3173.0,3173.0,https://pypi.org/project/sagemaker,32223780.0,32241472.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-10-27 03:30:45.749,690011.0,,,,,2.0,,,,,,,,,,,,,
68,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-11-02 15:36:37.000000,2023-11-02 14:30:41,5577.0,150.0,681.0,57.0,4796.0,1165.0,2265.0,1495.0,A distributed task scheduler for Dask.,317.0,38,True,,,180.0,distributed,conda-forge/distributed,,,,31085.0,31085.0,https://pypi.org/project/distributed,4479052.0,4776543.0,https://anaconda.org/conda-forge/distributed,2023-10-27 23:18:41.788,12494626.0,,,,,2.0,,,,,,,,,,,,,
69,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-11-02 08:08:28.000000,2023-10-31 20:50:53,1511.0,16.0,267.0,32.0,472.0,88.0,482.0,1330.0,Python library for reading and writing image data.,108.0,38,True,2023-10-23 02:15:58,2.31.6,61.0,imageio,conda-forge/imageio,,,,105390.0,105390.0,https://pypi.org/project/imageio,17600002.0,17746053.0,https://anaconda.org/conda-forge/imageio,2023-10-09 12:27:51.214,5841509.0,,,,,1.0,880.0,,,,,,,,,,,,
70,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-11-02 17:24:42.000000,2023-11-02 17:06:03,905.0,43.0,3082.0,468.0,815.0,366.0,1848.0,25165.0,A library for efficient similarity search and clustering of dense vectors.,141.0,37,True,2023-04-20 13:45:29,1.7.4,15.0,pymilvus,conda-forge/faiss,,,,3223.0,3223.0,https://pypi.org/project/pymilvus,476102.0,499107.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,966226.0,,,,,2.0,,,,,,,,,,,,,
71,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2023-11-02 16:01:20.000000,2023-11-02 14:29:38,2747.0,307.0,1425.0,117.0,2906.0,458.0,2199.0,11419.0,"LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",216.0,37,True,2023-10-06 08:02:46,1.21.2,67.0,haystack,,,,,997.0,997.0,https://pypi.org/project/haystack,2385.0,2385.0,,,,,,,,1.0,23.0,,,,,,,,,,,,
72,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-11-02 08:03:34.000000,2023-11-02 08:01:34,1354.0,34.0,1531.0,150.0,729.0,187.0,547.0,11320.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,115.0,37,True,2023-10-24 11:33:51,4.6.1,52.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",1668.0,1668.0,https://pypi.org/project/ydata-profiling,928872.0,930298.0,https://anaconda.org/conda-forge/ydata-profiling,2023-10-24 17:06:03.188,12840.0,,,,,2.0,,,,,,,,,,,,,
73,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-10-07 03:22:11.000000,2023-07-11 16:23:35,1095.0,,1384.0,250.0,650.0,358.0,1018.0,11045.0,Video editing with Python.,160.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,30195.0,30195.0,https://pypi.org/project/moviepy,694493.0,697318.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,214717.0,,,,,2.0,,,,,,,,,,,,,
74,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-10-30 09:56:43.000000,2023-10-29 22:59:30,4983.0,62.0,1625.0,128.0,953.0,307.0,1880.0,7866.0,"An open-source, low-code machine learning library in Python.",127.0,37,True,2023-09-11 02:32:00,3.1.0,25.0,pycaret,conda-forge/pycaret,,,,4591.0,4591.0,https://pypi.org/project/pycaret,297890.0,298929.0,https://anaconda.org/conda-forge/pycaret,2023-10-16 20:18:24.255,39920.0,,,,,2.0,668.0,,,,,,,,,,,,
75,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2023-11-02 10:11:26.000000,2023-11-02 10:11:26,9674.0,79.0,1747.0,228.0,3741.0,185.0,2930.0,7849.0,Bayesian Modeling in Python.,470.0,37,True,2023-10-26 09:24:12,5.9.1,72.0,pymc,conda-forge/pymc,,,,2206.0,2206.0,https://pypi.org/project/pymc,231226.0,237977.0,https://anaconda.org/conda-forge/pymc,2023-10-26 11:16:27.683,249194.0,,,,,1.0,1923.0,,,,,,,,,,,,
76,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-11-02 16:01:59.000000,2023-11-01 17:48:03,19804.0,460.0,1898.0,179.0,3143.0,182.0,2030.0,7284.0,End-to-End Speech Processing Toolkit.,394.0,37,True,2023-10-25 11:52:03,.202310,51.0,espnet,,,,,257.0,257.0,https://pypi.org/project/espnet,23331.0,23332.0,,,,,,,,1.0,79.0,,,,,,,,,,,,
77,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-11-02 18:02:55.000000,2023-11-02 18:02:51,3922.0,187.0,525.0,80.0,2032.0,90.0,657.0,4839.0,Flax is a neural network library for JAX that is designed for flexibility.,206.0,37,True,2023-10-28 02:07:21,0.7.5,36.0,flax,conda-forge/flax,,,['jax'],4785.0,4785.0,https://pypi.org/project/flax,2281447.0,2282579.0,https://anaconda.org/conda-forge/flax,2023-06-16 19:25:28.189,36203.0,,,,,2.0,50.0,,,,,,,,,,,,
78,argilla,argilla-io/argilla,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-11-02 17:54:20.000000,2023-11-02 10:08:51,2625.0,279.0,249.0,24.0,2408.0,210.0,1372.0,2590.0,Argilla: the open-source feedback platform for LLMs.,71.0,37,True,2023-10-25 16:03:57,1.18.0,99.0,argilla,,,,,2001.0,2001.0,https://pypi.org/project/argilla,564811.0,564811.0,,,,,,,,1.0,,,,,,,,,,,,,
79,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-11-02 00:08:24.000000,2023-10-10 17:36:53,2318.0,6.0,5884.0,421.0,1316.0,1015.0,3024.0,27865.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,420.0,36,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],2237.0,2237.0,https://pypi.org/project/fairseq,417988.0,419338.0,https://anaconda.org/conda-forge/fairseq,2023-06-16 19:21:01.221,53865.0,,,,,2.0,323.0,,,,,,,,,,,,
80,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2023-10-09 22:45:14.000000,2023-09-04 11:42:16,615.0,10.0,2697.0,300.0,235.0,296.0,581.0,19948.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",128.0,36,True,2023-09-04 11:53:04,1.7.1,22.0,easyocr,,,,,4120.0,4120.0,https://pypi.org/project/easyocr,197308.0,368919.0,,,,,,,,2.0,7036061.0,,,,,,,,,,,,
