,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
43,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-09-25 15:43:10.000,2024-09-24 17:49:49,14116.0,83.0,2156.0,185.0,4492.0,568.0,2103.0,6047.0,Image processing in Python.,671.0,42,True,2024-06-18 19:05:37,0.24.0,32.0,scikit-image,conda-forge/scikit-image,,,,21138516.0,196776.0,196776.0,https://pypi.org/project/scikit-image,21003202.0,https://anaconda.org/conda-forge/scikit-image,2024-08-17 02:34:14.270,6901024.0,1.0,,,,,,,,,,,,,,,,
44,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-09-26 03:43:14.000,2024-09-24 17:11:01,6286.0,79.0,7612.0,440.0,3071.0,113.0,9151.0,42890.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",209.0,41,True,2024-07-17 10:48:47,2.8.1,14.0,paddleocr,,,['paddle'],357948.0,582786.0,3320.0,3320.0,https://pypi.org/project/paddleocr,575329.0,,,,1.0,,,,,,,,,,,,,,,,
45,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-09-26 17:14:41.000,2024-09-26 14:55:12,2486.0,131.0,3919.0,342.0,2950.0,987.0,1751.0,34887.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",342.0,41,True,2024-09-05 01:30:51,0.15.1,79.0,deepspeed,,,['pytorch'],,484619.0,8834.0,8834.0,https://pypi.org/project/deepspeed,484286.0,,,,1.0,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,18697.0,,,,,,,,,,,
46,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-09-26 10:50:54.000,2024-09-26 10:50:54,1550.0,46.0,2376.0,139.0,541.0,1133.0,1006.0,14922.0,State-of-the-Art Text Embeddings.,181.0,41,True,2024-09-19 14:18:18,3.1.1,44.0,sentence-transformers,conda-forge/sentence-transformers,,['pytorch'],,5136694.0,48133.0,48133.0,https://pypi.org/project/sentence-transformers,5128534.0,https://anaconda.org/conda-forge/sentence-transformers,2024-09-24 16:14:33.235,391695.0,1.0,,,,,,,,,,,,,,,,
47,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-09-22 16:53:39.000,2024-09-21 10:56:54,1295.0,60.0,2261.0,242.0,594.0,159.0,1176.0,13075.0,Download market data from Yahoo! Finances API.,122.0,41,True,2024-08-24 20:39:27,0.2.43,80.0,yfinance,ranaroussi/yfinance,,,,2299315.0,47021.0,47021.0,https://pypi.org/project/yfinance,2296808.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,95297.0,1.0,,,,,,,,,,,,,,,,
48,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2024-09-26 17:50:21.000,2024-09-26 05:11:57,17848.0,3840.0,1440.0,70.0,2619.0,487.0,2659.0,12465.0,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI,..",337.0,41,True,2024-09-26 03:46:57,1.48.2,100.0,litellm,,,,545.0,1931435.0,3423.0,3423.0,https://pypi.org/project/litellm,1930890.0,,,,1.0,,,,,,,,,,,,,,,,
49,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-08-14 20:01:50.000,2024-07-22 11:32:48,3237.0,2.0,1840.0,263.0,1121.0,146.0,2404.0,12428.0,Statistical data visualization in Python.,213.0,41,True,2024-01-25 13:21:20,0.13.2,37.0,seaborn,conda-forge/seaborn,,,432.0,19028823.0,474194.0,474194.0,https://pypi.org/project/seaborn,18828373.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,10222844.0,2.0,,,,,,,,,,,,,,,,
50,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-09-24 15:16:35.000,2024-09-24 14:18:00,3843.0,106.0,1103.0,137.0,3182.0,283.0,1203.0,2092.0,A library for training and deploying machine learning models on Amazon SageMaker.,458.0,41,True,2024-09-19 17:37:58,2.232.1,195.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,31271602.0,4419.0,4419.0,https://pypi.org/project/sagemaker,31249789.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,1068852.0,2.0,,,,,,,,,,,,,,,,
51,ollama,jmorganca/ollama,nlp,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2024-09-26 17:22:36.000,2024-09-25 18:53:47,3504.0,500.0,7057.0,534.0,2361.0,1035.0,3393.0,90908.0,"Get up and running with Llama 3.2, Mistral, Gemma 2, and other large language models.",314.0,40,True,2024-09-23 03:39:10,0.3.12,92.0,,,,,24239788.0,1731413.0,61.0,61.0,,,,,,2.0,,,,,,ollama/ollama,,,,,,,,,,
52,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-09-26 02:15:57.000,2024-09-26 02:12:41,1253.0,111.0,3494.0,481.0,1186.0,217.0,2262.0,30662.0,A library for efficient similarity search and clustering of dense vectors.,191.0,40,True,2024-03-01 01:04:25,1.8.0,16.0,pymilvus,conda-forge/faiss,,,,960443.0,4005.0,4005.0,https://pypi.org/project/pymilvus,927662.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1671859.0,1.0,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-09-25 15:53:49.000,2024-09-25 15:53:46,2789.0,16.0,7367.0,607.0,2234.0,205.0,1593.0,26148.0,The fastai deep learning library.,254.0,40,True,2024-08-27 06:50:47,2.7.17,54.0,fastai,,,['pytorch'],,359966.0,18731.0,18731.0,https://pypi.org/project/fastai,359966.0,,,,2.0,,,,,,,,,,,,,,,,
54,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-09-26 16:16:39.995,2024-09-24 15:27:12,7624.0,58.0,3546.0,252.0,3127.0,869.0,2654.0,21047.0,Graph Neural Network Library for PyTorch.,519.0,40,True,2024-09-26 07:09:50,2.6.1,42.0,torch-geometric,conda-forge/pytorch_geometric,,['pytorch'],,410592.0,6516.0,6516.0,https://pypi.org/project/torch-geometric,408840.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-09-26 16:16:39.995,87610.0,1.0,,,,,,,,,,,,,,,,
55,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-09-26 15:49:28.000,2024-09-26 15:29:38,8601.0,56.0,2198.0,211.0,4205.0,6.0,1936.0,20974.0,Build multimodal AI applications with cloud-native stack.,177.0,40,True,2024-09-26 15:30:04,3.27.16,100.0,jina,conda-forge/jina-core,,,,117246.0,1765.0,1765.0,https://pypi.org/project/jina,83409.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,74735.0,2.0,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2024-09-26 15:38:17.316772,8.0,1746926.0,,,,,,,,,1.0,,
56,chroma,chroma-core/chroma,nn-search,,https://github.com/chroma-core/chroma,https://github.com/chroma-core/chroma,Apache-2.0,2022-10-05 17:58:44.000,2024-09-26 18:21:46.000,2024-09-26 17:13:39,1700.0,225.0,1209.0,87.0,1679.0,436.0,733.0,14687.0,the AI-native open-source embedding database.,125.0,40,True,2024-09-20 17:27:30,0.5.7,61.0,chromadb,,,,181.0,1847757.0,41724.0,41724.0,https://pypi.org/project/chromadb,1847750.0,,,,1.0,,,,,,,,,,,,,,,,
57,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-09-24 19:41:55.000,2024-09-24 19:41:54,1000.0,72.0,1617.0,129.0,908.0,331.0,668.0,14077.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,150.0,40,True,2024-09-22 20:42:05,1.4.16,34.0,albumentations,conda-forge/albumentations,,['pytorch'],,4455069.0,27209.0,27209.0,https://pypi.org/project/albumentations,4451172.0,https://anaconda.org/conda-forge/albumentations,2024-09-22 17:25:30.224,194870.0,1.0,,,,,,,,,,,,,,,,
58,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2024-09-26 16:33:24.000,2024-09-26 08:11:06,13826.0,1352.0,744.0,123.0,3484.0,507.0,1891.0,10939.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",123.0,40,True,2024-09-26 13:31:28,1.24.25,100.0,weaviate-client,,,,447656.0,7717728.0,336.0,336.0,https://pypi.org/project/weaviate-client,7683293.0,,,,1.0,,,,,,,,,,,,,,,,
59,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-09-17 04:50:52.000,2024-08-12 05:35:33,1813.0,32.0,754.0,119.0,642.0,38.0,943.0,8907.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,93.0,40,True,2024-08-08 16:56:21,0.20.0,88.0,tokenizers,conda-forge/tokenizers,,,63.0,29977907.0,103612.0,103612.0,https://pypi.org/project/tokenizers,29936813.0,https://anaconda.org/conda-forge/tokenizers,2024-08-12 03:17:57.893,2054658.0,2.0,,,,,,,,,,,,,,,,
60,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-09-26 17:44:11.000,2024-09-26 17:44:07,48615.0,463.0,1162.0,191.0,396.0,536.0,1780.0,8015.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1276.0,40,True,2024-09-07 20:11:05,1.2.7,88.0,catboost,conda-forge/catboost,,,306369.0,3311387.0,15.0,15.0,https://pypi.org/project/catboost,3270602.0,https://anaconda.org/conda-forge/catboost,2024-09-07 21:05:39.027,1708375.0,2.0,,,,,,,,,,,,,,1.0,,
61,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-09-26 16:57:18.000,2024-09-26 16:57:16,1569.0,96.0,919.0,97.0,1540.0,123.0,1457.0,7751.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",290.0,40,True,2024-09-05 15:36:16,0.34.1,52.0,accelerate,conda-forge/accelerate,,['pytorch'],,7271476.0,51638.0,51638.0,https://pypi.org/project/accelerate,7265426.0,https://anaconda.org/conda-forge/accelerate,2024-09-06 14:22:25.390,211763.0,1.0,,,,,,,,,,,,,,,,
62,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-09-25 14:46:10.973,2024-09-24 07:58:22,2316.0,42.0,558.0,90.0,881.0,251.0,951.0,3846.0,Manipulation and analysis of geometric objects.,160.0,40,True,2024-08-19 21:56:08,2.0.6,31.0,shapely,conda-forge/shapely,,,3675.0,32792101.0,80031.0,80031.0,https://pypi.org/project/shapely,32581592.0,https://anaconda.org/conda-forge/shapely,2024-09-25 14:46:10.973,10309799.0,1.0,,,,,,,,,,,,,,,,
63,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-09-26 15:35:32.000,2024-09-26 15:35:24,5892.0,86.0,700.0,56.0,5147.0,1260.0,2368.0,1569.0,A distributed task scheduler for Dask.,329.0,40,True,2024-09-13 21:27:06,2024.9.0,204.0,distributed,conda-forge/distributed,,,,5235663.0,36523.0,36523.0,https://pypi.org/project/distributed,4948730.0,https://anaconda.org/conda-forge/distributed,2024-09-13 22:57:54.097,14920532.0,2.0,,,,,,,,,,,,,,,,
64,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-09-16 12:14:44.000,2024-03-21 15:05:22,32610.0,,4477.0,352.0,6373.0,2.0,6642.0,18681.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",597.0,39,True,2024-04-18 15:06:29,3.6.20,100.0,rasa,,,['tensorflow'],,156356.0,4466.0,4466.0,https://pypi.org/project/rasa,156356.0,,,,2.0,,,,,,,,,,,,,,,,
65,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-09-03 16:06:08.530,2024-08-10 11:58:54,4534.0,8.0,4193.0,430.0,1708.0,384.0,1465.0,15581.0,Topic Modelling for Humans.,458.0,39,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,4877.0,4477995.0,64641.0,64641.0,https://pypi.org/project/gensim,4444966.0,https://anaconda.org/conda-forge/gensim,2024-09-03 16:06:08.530,1385302.0,2.0,,,,,,piskvorky/gensim,,,,,,,,,,
66,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-09-25 02:40:08.000,2024-09-25 02:40:07,4404.0,249.0,2924.0,173.0,5035.0,407.0,2355.0,13386.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",295.0,39,True,2024-09-03 04:16:25,2.4.0,39.0,dgl,,,,,107198.0,301.0,301.0,https://pypi.org/project/dgl,107198.0,,,,1.0,,,,,,,,,,,,,,,,
67,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-09-26 11:09:47.000,2024-09-26 05:33:29,28994.0,338.0,807.0,127.0,6341.0,524.0,1757.0,9170.0,NumPy & SciPy for GPU.,388.0,39,True,2024-08-22 07:42:45,13.3.0,100.0,cupy,conda-forge/cupy,,,188386.0,137734.0,2256.0,2256.0,https://pypi.org/project/cupy,44372.0,https://anaconda.org/conda-forge/cupy,2024-08-22 12:51:10.755,4671442.0,1.0,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2024-08-22 07:44:42.171252,13.0,67347.0,,,,,,,,,,,
68,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2024-09-23 17:29:03.000,2024-09-18 14:29:39,10049.0,75.0,1923.0,224.0,4058.0,241.0,3059.0,8651.0,Bayesian Modeling and Probabilistic Programming in Python.,505.0,39,True,2024-07-11 13:49:51,5.16.2,89.0,pymc,conda-forge/pymc,,,1955.0,315438.0,4141.0,4141.0,https://pypi.org/project/pymc,307690.0,https://anaconda.org/conda-forge/pymc,2024-07-11 20:14:42.878,363420.0,1.0,,,,,,,,,,,,,,,,
69,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-09-25 10:32:25.000,2024-09-25 10:32:25,10119.0,253.0,1338.0,133.0,1266.0,89.0,993.0,8609.0,A PyTorch-based Speech Toolkit.,242.0,39,True,2023-11-22 02:28:28,0.5.16,10.0,speechbrain,,,['pytorch'],,2814422.0,2272.0,2272.0,https://pypi.org/project/speechbrain,2814422.0,,,,1.0,,,,,,,,,,,,,,-1.0,,
70,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-09-26 13:05:53.000,2024-09-26 12:42:41,4924.0,276.0,1302.0,104.0,4218.0,938.0,1575.0,7773.0,A unified framework for machine learning with time series.,391.0,39,True,2024-09-26 08:09:31,0.33.1,79.0,sktime,conda-forge/sktime-all-extras,,['sklearn'],101.0,751387.0,3273.0,3273.0,https://pypi.org/project/sktime,724747.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-09-25 06:57:14.828,1012296.0,1.0,,,,,,sktime/sktime,,,,,,,,,,
71,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-09-24 21:46:31.000,2024-09-24 21:46:31,2022.0,24.0,894.0,104.0,1689.0,362.0,1262.0,4457.0,Python tools for geographic data.,234.0,39,True,2024-07-02 12:26:55,1.0.1,39.0,geopandas,conda-forge/geopandas,,['pandas'],2716.0,7216647.0,40822.0,40822.0,https://pypi.org/project/geopandas,7138467.0,https://anaconda.org/conda-forge/geopandas,2024-09-21 05:55:22.256,3985849.0,2.0,,,,,,,,,,,,,,,,
72,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-09-26 17:22:27.000,2024-09-26 08:36:03,6493.0,133.0,1489.0,109.0,4436.0,414.0,742.0,4283.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",313.0,39,True,2024-06-05 08:15:47,4.9.6,34.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,['tensorflow'],,1557866.0,19396.0,19396.0,https://pypi.org/project/tensorflow-datasets,1557000.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,34673.0,1.0,,,,,,,,,,,,,,,,
73,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-09-25 14:44:04.000,2024-09-25 14:44:04,18133.0,120.0,1262.0,83.0,8015.0,466.0,4364.0,2677.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,378.0,39,True,2024-08-19 02:12:47,1.8.0,62.0,mne,conda-forge/mne,,,,160559.0,4399.0,4399.0,https://pypi.org/project/mne,152416.0,https://anaconda.org/conda-forge/mne,2024-08-19 02:39:24.602,423473.0,1.0,,,,,,,,,,,,,,,,
74,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-09-26 15:06:41.000,2024-09-26 13:23:16,20816.0,653.0,2797.0,276.0,22444.0,649.0,11137.0,29672.0,"A cloud-native vector database, storage for next generation AI applications.",289.0,38,True,2024-09-25 09:27:55,2.4.12,89.0,pymilvus,,,,266359.0,2043952.0,,,https://pypi.org/project/pymilvus,927662.0,,,,2.0,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2024-09-25 06:52:07.958133,62.0,66706619.0,,,,,,,,,,,
75,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2024-09-26 13:20:37.000,2024-09-26 13:20:29,8490.0,324.0,2719.0,300.0,229.0,20.0,1112.0,27687.0,"Visualizer for neural network, deep learning and machine learning models.",,38,True,2024-09-21 02:09:29,7.9.0,2.0,netron,,,"['pytorch', 'tensorflow']",62422.0,99466.0,566.0,566.0,https://pypi.org/project/netron,37044.0,,,,1.0,,,,,,,,,,,,,,,,
76,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-09-26 17:48:03.000,2024-09-12 15:48:47,3939.0,58.0,6793.0,432.0,5395.0,803.0,2439.0,16026.0,"Datasets, Transforms and Models specific to Computer Vision.",606.0,38,True,2024-09-04 20:08:34,0.19.1,44.0,torchvision,conda-forge/torchvision,,['pytorch'],38772.0,13985778.0,21.0,21.0,https://pypi.org/project/torchvision,13946720.0,https://anaconda.org/conda-forge/torchvision,2024-09-19 12:55:42.854,1622176.0,1.0,,,,,,,,,,,,,,,,
77,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2024-09-23 00:47:08.000,2024-09-23 00:46:06,1483.0,32.0,1649.0,152.0,809.0,235.0,571.0,12414.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,130.0,38,True,2024-09-07 09:50:39,4.10.0,63.0,ydata-profiling,conda-forge/ydata-profiling,,"['jupyter', 'pandas']",181.0,1234350.0,4226.0,4226.0,https://pypi.org/project/ydata-profiling,1232435.0,https://anaconda.org/conda-forge/ydata-profiling,2024-09-07 13:09:51.637,36384.0,2.0,,,,,,,,,,,,,,,,
78,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-08-20 10:05:57.000,2024-05-27 18:04:07,1101.0,,1519.0,257.0,683.0,427.0,1058.0,12398.0,Video editing with Python.,161.0,38,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,1325964.0,45470.0,45470.0,https://pypi.org/project/moviepy,1322862.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,266780.0,1.0,,,,,,,,,,,,,,,,
79,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2024-09-06 08:28:43.000,2024-09-06 08:28:36,1633.0,110.0,1998.0,144.0,234.0,9.0,1099.0,11913.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",66.0,38,True,2024-08-17 07:30:49,0.0.93,13.0,deepface,,,,,90613.0,4076.0,4076.0,https://pypi.org/project/deepface,90613.0,,,,1.0,,,,,,,,,,,,,,1.0,,
80,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2024-09-24 13:51:40.923,2024-08-18 00:47:35,986.0,21.0,1138.0,127.0,307.0,32.0,713.0,10112.0,Unsupervised text tokenizer for Neural Network-based text generation.,89.0,38,True,2024-02-19 16:08:39,0.2.0,27.0,sentencepiece,conda-forge/sentencepiece,,,42185.0,21192357.0,77772.0,77772.0,https://pypi.org/project/sentencepiece,21171103.0,https://anaconda.org/conda-forge/sentencepiece,2024-09-24 13:51:40.923,1033895.0,2.0,,,,,,,,,,,,,,,,
