,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
43,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-08-20 08:20:03.000000,2024-08-20 06:25:26,14077.0,82.0,2147.0,185.0,4455.0,562.0,2096.0,6002.0,Image processing in Python.,668.0,42,True,2024-06-18 19:05:37,0.24.0,32.0,scikit-image,conda-forge/scikit-image,,,,15748542.0,192870.0,192870.0,https://pypi.org/project/scikit-image,15614314.0,https://anaconda.org/conda-forge/scikit-image,2024-08-17 02:34:14.270,6711446.0,1.0,,,,,,,,,,,,,,,,
44,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-08-22 17:24:53.000000,2024-08-22 15:38:42,2440.0,131.0,3891.0,341.0,2893.0,995.0,1689.0,34434.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",335.0,41,True,2024-08-15 18:04:31,0.14.5,77.0,deepspeed,,,['pytorch'],,499715.0,8400.0,8400.0,https://pypi.org/project/deepspeed,499382.0,,,,1.0,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,18324.0,,,,,,,,,,,
45,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-08-22 17:48:45.000000,2024-08-22 17:44:55,1198.0,78.0,3449.0,484.0,1117.0,207.0,2234.0,30107.0,A library for efficient similarity search and clustering of dense vectors.,185.0,41,True,2024-03-01 01:04:25,1.8.0,16.0,pymilvus,conda-forge/faiss,,,,780620.0,3913.0,3913.0,https://pypi.org/project/pymilvus,750009.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1530596.0,1.0,,,,,,,,,,,,,,,,
46,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-08-20 15:25:45.000000,2024-08-20 06:19:05,1521.0,102.0,2358.0,137.0,520.0,1118.0,982.0,14695.0,Multilingual Sentence & Image Embeddings with BERT.,174.0,41,True,2024-06-07 13:01:30,3.0.1,42.0,sentence-transformers,conda-forge/sentence-transformers,,['pytorch'],,4960035.0,43959.0,43959.0,https://pypi.org/project/sentence-transformers,4952528.0,https://anaconda.org/conda-forge/sentence-transformers,2024-06-07 15:19:38.412,352856.0,1.0,,,,,,,,,,,,,,,,
47,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-08-22 16:04:15.000000,2024-08-22 15:59:11,1289.0,63.0,2216.0,240.0,588.0,148.0,1171.0,12802.0,Download market data from Yahoo! Finances API.,121.0,41,True,2024-08-22 16:04:15,0.2.42,79.0,yfinance,ranaroussi/yfinance,,,,2317184.0,44569.0,44569.0,https://pypi.org/project/yfinance,2314645.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,93978.0,1.0,,,,,,,,,,,,,,,,
48,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2024-08-22 17:59:02.000000,2024-08-22 17:17:36,16781.0,4677.0,1321.0,63.0,2284.0,443.0,2465.0,11562.0,"Python SDK, Proxy Server to call 100+ LLM APIs using the OpenAI format - [Bedrock, Azure, OpenAI, VertexAI, Cohere,..",317.0,41,True,2024-08-22 17:59:02,1.44.2,100.0,litellm,,,,230.0,1456385.0,2982.0,2982.0,https://pypi.org/project/litellm,1456155.0,,,,1.0,,,,,,,,,,,,,,,,
49,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2024-08-20 12:17:56.000000,2024-08-20 09:05:53,18149.0,466.0,983.0,115.0,3619.0,68.0,1591.0,10372.0,A hyperparameter optimization framework.,270.0,41,True,2024-04-01 06:02:58,3.6.1,65.0,optuna,conda-forge/optuna,,,,3001346.0,16893.0,16893.0,https://pypi.org/project/optuna,2971855.0,https://anaconda.org/conda-forge/optuna,2024-06-06 13:15:20.626,1474589.0,1.0,,,,,,,,,,,,,,,,
50,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-08-21 22:30:03.000000,2024-08-21 22:30:03,3815.0,127.0,1097.0,137.0,3165.0,269.0,1203.0,2083.0,A library for training and deploying machine learning models on Amazon SageMaker.,455.0,41,True,2024-08-15 16:46:13,2.229.0,195.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,35705479.0,4275.0,4275.0,https://pypi.org/project/sagemaker,35684791.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,993037.0,2.0,,,,,,,,,,,,,,,,
51,ollama,jmorganca/ollama,nlp,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2024-08-22 17:18:33.000000,2024-08-21 19:57:09,3376.0,579.0,6567.0,512.0,2199.0,1032.0,3047.0,86190.0,"Get up and running with Llama 3.1, Mistral, Gemma 2, and other large language models.",275.0,40,True,2024-08-13 20:27:42,0.3.6,87.0,,,,,20305895.0,1561991.0,60.0,60.0,,,,,,2.0,,,,,,ollama/ollama,,,,,,,,,,
52,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-08-20 07:47:46.000000,2024-08-20 07:45:57,6268.0,90.0,7530.0,436.0,3043.0,122.0,9107.0,41958.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",203.0,40,True,2024-07-17 10:48:47,2.8.1,14.0,paddleocr,,,['paddle'],148588.0,260275.0,3111.0,3111.0,https://pypi.org/project/paddleocr,257114.0,,,,1.0,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-08-20 11:06:14.000000,2024-07-30 22:42:18,2782.0,17.0,7361.0,609.0,2230.0,202.0,1592.0,26029.0,The fastai deep learning library.,252.0,40,True,2024-07-30 22:26:23,2.7.16,53.0,fastai,,,['pytorch'],,322230.0,18363.0,18363.0,https://pypi.org/project/fastai,322230.0,,,,2.0,,,,,,,,,,,,,,,,
54,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-08-22 16:43:55.000000,2024-08-22 16:43:53,7606.0,80.0,3518.0,252.0,3100.0,855.0,2646.0,20823.0,Graph Neural Network Library for PyTorch.,514.0,40,True,2024-04-19 11:37:44,2.5.3,40.0,torch-geometric,conda-forge/pytorch_geometric,,['pytorch'],,392496.0,6304.0,6304.0,https://pypi.org/project/torch-geometric,391016.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-08-16 19:08:43.757,72545.0,1.0,,,,,,,,,,,-1.0,,,,,
55,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-08-10 11:58:55.000000,2024-08-10 11:58:54,4534.0,16.0,4188.0,432.0,1707.0,382.0,1465.0,15532.0,Topic Modelling for Humans.,458.0,40,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,4720.0,4151251.0,63342.0,63342.0,https://pypi.org/project/gensim,4118424.0,https://anaconda.org/conda-forge/gensim,2024-02-08 03:02:42.101,1344128.0,2.0,,,,,,piskvorky/gensim,,,,,,,,,,
56,chroma,chroma-core/chroma,nn-search,,https://github.com/chroma-core/chroma,https://github.com/chroma-core/chroma,Apache-2.0,2022-10-05 17:58:44.000,2024-08-22 17:37:03.000000,2024-08-22 07:14:00,1622.0,240.0,1178.0,84.0,1569.0,428.0,692.0,14204.0,the AI-native open-source embedding database.,114.0,40,True,2024-07-11 02:31:06,0.5.4,60.0,chromadb,,,,145.0,1700979.0,37654.0,37654.0,https://pypi.org/project/chromadb,1700973.0,,,,1.0,,,,,,,,,,,,,,,,
57,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-08-19 12:39:48.000000,2024-08-12 05:35:33,1813.0,40.0,740.0,121.0,635.0,26.0,944.0,8823.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,93.0,40,True,2024-08-08 16:56:21,0.20.0,88.0,tokenizers,conda-forge/tokenizers,,,57.0,27059873.0,96416.0,96416.0,https://pypi.org/project/tokenizers,27020606.0,https://anaconda.org/conda-forge/tokenizers,2024-08-12 03:17:57.893,1924049.0,2.0,,,,,,,,,,,,,,,,
58,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-08-22 17:50:41.000000,2024-08-22 12:43:45,1529.0,88.0,891.0,96.0,1491.0,106.0,1423.0,7553.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",280.0,40,True,2024-08-08 12:57:41,0.33.0,50.0,accelerate,conda-forge/accelerate,,['pytorch'],,6698416.0,47502.0,47502.0,https://pypi.org/project/accelerate,6692956.0,https://anaconda.org/conda-forge/accelerate,2024-07-23 20:34:39.964,185664.0,1.0,,,,,,,,,,,,,,,,
59,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-08-22 11:34:19.000000,2024-08-22 11:34:19,2014.0,54.0,886.0,104.0,1675.0,362.0,1257.0,4413.0,Python tools for geographic data.,230.0,40,True,2024-07-02 12:26:55,1.0.1,39.0,geopandas,conda-forge/geopandas,,['pandas'],2661.0,6625699.0,39228.0,39228.0,https://pypi.org/project/geopandas,6548069.0,https://anaconda.org/conda-forge/geopandas,2024-07-02 15:18:57.572,3880189.0,1.0,,,,,,,,,,,,,,,,
60,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-08-20 13:16:52.000000,2024-08-19 20:58:51,2289.0,22.0,557.0,89.0,857.0,253.0,935.0,3809.0,Manipulation and analysis of geometric objects.,156.0,40,True,2024-08-19 21:56:08,2.0.6,31.0,shapely,conda-forge/shapely,,,3622.0,32287179.0,77024.0,77024.0,https://pypi.org/project/shapely,32078511.0,https://anaconda.org/conda-forge/shapely,2024-08-19 23:50:57.982,10010981.0,1.0,,,,,,,,,,,,,,,,
61,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-08-22 08:10:42.000000,2024-08-21 10:46:22,5870.0,108.0,697.0,55.0,5119.0,1253.0,2363.0,1562.0,A distributed task scheduler for Dask.,328.0,40,True,2024-08-16 22:14:09,2024.8.1,202.0,distributed,conda-forge/distributed,,,,6022864.0,35958.0,35958.0,https://pypi.org/project/distributed,5736745.0,https://anaconda.org/conda-forge/distributed,2024-08-16 23:39:04.889,14592102.0,2.0,,,,,,,,,,,,,,,,
62,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-08-09 13:30:17.000000,2024-07-23 23:04:18,8560.0,20.0,2198.0,211.0,4187.0,7.0,1935.0,20809.0,Build multimodal AI applications with cloud-native stack.,177.0,39,True,2024-07-23 14:54:11,3.27.2,100.0,jina,conda-forge/jina-core,,,,77563.0,1755.0,1755.0,https://pypi.org/project/jina,44042.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,71948.0,2.0,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2024-07-23 15:02:41.889107,8.0,1699186.0,,,,,,,,,,,
63,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-08-14 14:44:40.000000,2024-03-21 15:05:22,32610.0,,4461.0,350.0,6369.0,2.0,6642.0,18517.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",596.0,39,True,2024-04-18 15:06:29,3.6.20,100.0,rasa,,,['tensorflow'],,123459.0,4387.0,4387.0,https://pypi.org/project/rasa,123459.0,,,,2.0,,,,,,,,,,,,,,,,
64,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-08-22 01:33:09.000000,2024-08-22 01:33:05,975.0,87.0,1602.0,128.0,881.0,336.0,645.0,13920.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,148.0,39,True,2024-08-16 00:22:58,1.4.14,32.0,albumentations,conda-forge/albumentations,,['pytorch'],,4000521.0,26243.0,26243.0,https://pypi.org/project/albumentations,3996710.0,https://anaconda.org/conda-forge/albumentations,2024-08-20 07:47:48.612,186747.0,1.0,,,,,,,,,,,,,,,,
65,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-08-21 17:27:26.000000,2024-08-21 17:27:26,4349.0,234.0,2921.0,172.0,4977.0,402.0,2341.0,13315.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",295.0,39,True,2024-06-28 00:16:49,2.3.0,38.0,dgl,,,,,122395.0,283.0,283.0,https://pypi.org/project/dgl,122395.0,,,,1.0,,,,,,,,,,,,,,,,
66,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2024-08-22 17:32:51.000000,2024-08-22 14:43:47,13293.0,1254.0,724.0,120.0,3258.0,487.0,1869.0,10589.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",119.0,39,True,2024-08-22 07:26:44,1.25.13,100.0,weaviate-client,,,,444737.0,2680455.0,300.0,300.0,https://pypi.org/project/weaviate-client,2646245.0,,,,2.0,,,,,,,,,,,,,,,,
67,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2024-08-22 09:50:09.000000,2024-08-21 15:58:53,10018.0,133.0,1911.0,224.0,4030.0,236.0,3051.0,8587.0,Bayesian Modeling and Probabilistic Programming in Python.,503.0,39,True,2024-07-11 13:49:51,5.16.2,89.0,pymc,conda-forge/pymc,,,1945.0,250478.0,3901.0,3901.0,https://pypi.org/project/pymc,243042.0,https://anaconda.org/conda-forge/pymc,2024-07-11 20:14:42.878,341321.0,1.0,,,,,,,,,,,,,,,,
68,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-08-22 14:27:21.000000,2024-08-22 14:27:16,48483.0,524.0,1160.0,191.0,394.0,526.0,1776.0,7965.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1266.0,39,True,2024-04-18 20:19:33,1.2.5,86.0,catboost,conda-forge/catboost,,,288779.0,2398037.0,14.0,14.0,https://pypi.org/project/catboost,2358294.0,https://anaconda.org/conda-forge/catboost,2024-04-18 20:39:24.300,1631896.0,2.0,,,,,,,,,,,,,,,,
69,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-08-21 20:27:14.000000,2024-08-21 13:45:06,4828.0,294.0,1285.0,103.0,4105.0,926.0,1553.0,7695.0,A unified framework for machine learning with time series.,385.0,39,True,2024-08-13 10:00:43,0.31.2,74.0,sktime,conda-forge/sktime-all-extras,,['sklearn'],95.0,730297.0,3132.0,3132.0,https://pypi.org/project/sktime,703386.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-08-17 08:46:26.959,995704.0,1.0,,,,,,sktime/sktime,,,,,,,,,,
70,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-08-05 16:24:57.000000,2024-06-29 16:33:06,1874.0,21.0,2193.0,163.0,865.0,84.0,1027.0,6822.0,Python Data. Leaflet.js Maps.,170.0,39,True,2024-06-16 15:21:45,0.17.0,28.0,folium,conda-forge/folium,,,,1480890.0,41603.0,41603.0,https://pypi.org/project/folium,1411829.0,https://anaconda.org/conda-forge/folium,2024-06-17 06:35:28.582,2969627.0,2.0,,,,,,,,,,,,,,,,
71,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-08-22 14:41:31.000000,2024-08-21 11:25:32,6424.0,114.0,1481.0,109.0,4380.0,418.0,736.0,4257.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",311.0,39,True,2024-06-05 08:15:47,4.9.6,34.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,['tensorflow'],,1700566.0,18931.0,18931.0,https://pypi.org/project/tensorflow-datasets,1699717.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,33146.0,1.0,,,,,,,,,,,,,,,,
72,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-08-22 14:52:05.000000,2024-08-21 20:18:54,18090.0,111.0,1258.0,81.0,7967.0,465.0,4345.0,2655.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,377.0,39,True,2024-08-19 02:12:47,1.8.0,62.0,mne,conda-forge/mne,,,,198293.0,4260.0,4260.0,https://pypi.org/project/mne,190386.0,https://anaconda.org/conda-forge/mne,2024-08-19 02:39:24.602,403290.0,1.0,,,,,,,,,,,,,,,,
73,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2024-08-19 12:09:51.456000,2024-08-19 02:35:18,1541.0,11.0,288.0,31.0,493.0,92.0,507.0,1455.0,Python library for reading and writing image data.,114.0,39,True,2024-08-19 02:35:29,2.35.1,69.0,imageio,conda-forge/imageio,,,1165.0,24571848.0,137468.0,137468.0,https://pypi.org/project/imageio,24433697.0,https://anaconda.org/conda-forge/imageio,2024-08-19 12:09:51.456,6768654.0,1.0,,,,,,,,,,,2.0,,,,,
74,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-08-22 14:31:32.402402,2024-08-22 11:42:57,20558.0,652.0,2747.0,275.0,21946.0,598.0,10878.0,29060.0,"A cloud-native vector database, storage for next generation AI applications.",288.0,38,True,2024-08-19 02:53:14,2.4.9,86.0,pymilvus,,,,255122.0,1870763.0,,,https://pypi.org/project/pymilvus,750009.0,,,,2.0,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2024-08-22 14:31:32.402402,56.0,65865035.0,,,,,,,,,,,
75,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-08-22 11:35:07.000000,2024-08-19 17:11:38,3922.0,71.0,6763.0,426.0,5360.0,795.0,2425.0,15893.0,"Datasets, Transforms and Models specific to Computer Vision.",605.0,38,True,2024-07-24 19:00:42,0.19.0,43.0,torchvision,conda-forge/torchvision,,['pytorch'],38443.0,13559489.0,21.0,21.0,https://pypi.org/project/torchvision,13523002.0,https://anaconda.org/conda-forge/torchvision,2024-06-11 08:20:37.554,1478128.0,2.0,,,,,,,,,,,,,,,,
76,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2024-07-10 02:16:05.000000,2024-06-20 12:51:40,1687.0,34.0,2810.0,378.0,467.0,4.0,1891.0,14723.0,Python Echarts Plotting Library.,44.0,38,True,2024-06-20 15:50:49,2.0.6,5.0,pyecharts,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],67.0,129355.0,4366.0,4366.0,https://pypi.org/project/pyecharts,129352.0,,,,2.0,,,,,,,,,,,,,,,,
77,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2024-08-21 02:08:54.000000,2024-08-14 00:34:59,1477.0,32.0,1640.0,152.0,806.0,229.0,571.0,12344.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,130.0,38,True,2024-07-15 18:20:05,4.9.0,62.0,ydata-profiling,conda-forge/ydata-profiling,,"['jupyter', 'pandas']",148.0,1135718.0,3882.0,3882.0,https://pypi.org/project/ydata-profiling,1133913.0,https://anaconda.org/conda-forge/ydata-profiling,2024-07-15 22:48:41.704,32472.0,2.0,,,,,,,,,,,,,,,,
78,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-08-20 10:05:57.000000,2024-05-27 18:04:07,1101.0,5.0,1506.0,256.0,680.0,424.0,1058.0,12268.0,Video editing with Python.,161.0,38,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,1295631.0,43707.0,43707.0,https://pypi.org/project/moviepy,1292544.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,262421.0,2.0,,,,,,,,,,,,,,,,
79,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2024-08-13 17:16:42.000000,2024-08-01 03:34:44,5276.0,53.0,1730.0,134.0,1010.0,358.0,1947.0,8766.0,"An open-source, low-code machine learning library in Python.",140.0,38,True,2024-04-28 18:46:27,3.3.2,29.0,pycaret,conda-forge/pycaret,,,705.0,255518.0,6177.0,6177.0,https://pypi.org/project/pycaret,254429.0,https://anaconda.org/conda-forge/pycaret,2024-04-25 15:07:46.052,51646.0,1.0,,,,,,,,,,,,,,,,
