,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
43,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2025-07-10 15:43:41.000000,2025-07-10 15:43:40,11593.0,143.0,18918.0,1894.0,8203.0,220.0,12273.0,63200.0,Deep Learning for humans.,1419.0,42,True,2025-05-19 22:57:56,3.10.0,77.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],,,https://pypi.org/project/keras,14024605.0,14093318.0,https://anaconda.org/conda-forge/keras,2025-05-20 06:37:42.993,4191518.0,,,,,2.0,,,,,,,,,,,,
44,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-07-10 16:04:41.000000,2025-07-10 16:02:41,2888.0,176.0,4838.0,316.0,643.0,51.0,935.0,34696.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",177.0,42,True,2025-07-10 16:04:42,1.0.17,67.0,timm,conda-forge/timm,,,['pytorch'],60442.0,60442.0,https://pypi.org/project/timm,7658919.0,7773948.0,https://anaconda.org/conda-forge/timm,2025-04-22 14:57:29.925,409577.0,,,,,1.0,8007047.0,,,,,huggingface/pytorch-image-models,,,,,,
45,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2025-07-10 17:55:30.000000,2025-07-10 17:36:16,23206.0,1806.0,3397.0,130.0,6154.0,852.0,5086.0,25213.0,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI,..",656.0,42,True,2025-07-10 16:25:14,1.74.1-nightly,100.0,litellm,,,,,15639.0,15639.0,https://pypi.org/project/litellm,11062531.0,11062767.0,,,,,,,,1.0,710.0,,,,,,,,,,,
46,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-07-07 21:48:24.000000,2025-07-03 15:48:06,2851.0,30.0,3314.0,246.0,1090.0,660.0,1977.0,24113.0,A game theoretic approach to explain the output of any machine learning model.,273.0,42,True,2025-06-12 11:38:58,0.48.0,59.0,shap,conda-forge/shap,,,,34842.0,34842.0,https://pypi.org/project/shap,7081351.0,7201483.0,https://anaconda.org/conda-forge/shap,2025-06-17 14:18:04.461,6607273.0,,,,,1.0,,,,,,shap/shap,,,,,,
47,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2025-07-09 13:53:01.000000,2025-07-08 19:01:31,20790.0,33.0,4170.0,433.0,6361.0,783.0,7175.0,19957.0,"Interactive Data Visualization in the browser, from Python.",711.0,42,True,,,71.0,bokeh,conda-forge/bokeh,,,,103567.0,103567.0,https://pypi.org/project/bokeh,4205103.0,4482627.0,https://anaconda.org/conda-forge/bokeh,2025-05-12 23:15:08.842,16928971.0,,,,,1.0,,,,,,,,,,,,
48,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-07-10 17:14:55.000000,2025-06-28 04:29:54,3676.0,25.0,3832.0,435.0,3391.0,417.0,3143.0,17383.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",329.0,42,True,2025-02-15 03:46:41,4.6.0,34.0,lightgbm,conda-forge/lightgbm,,,,55251.0,55251.0,https://pypi.org/project/lightgbm,10426730.0,10494312.0,https://anaconda.org/conda-forge/lightgbm,2025-05-31 19:04:02.431,3745959.0,,,,,2.0,296790.0,,,,,,,,,,,
49,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2025-07-10 08:57:39.000000,2025-07-07 08:48:23,5182.0,42.0,2128.0,1666.0,5120.0,395.0,2785.0,13337.0,WebGL2 powered visualization framework.,291.0,42,True,2025-07-08 11:54:33,9.1.13,100.0,pydeck,conda-forge/pydeck,,,['jupyter'],9171.0,9171.0,https://pypi.org/project/pydeck,9958860.0,10674188.0,https://anaconda.org/conda-forge/pydeck,2025-04-22 14:57:20.802,784387.0,,,,,1.0,,deck.gl,https://www.npmjs.com/package/deck.gl,702255.0,-1.0,,,,,,,
50,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-07-10 13:20:45.000000,2025-07-10 13:20:45,3243.0,1.0,1945.0,257.0,1146.0,155.0,2464.0,13267.0,Statistical data visualization in Python.,216.0,42,True,2024-01-25 13:21:20,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,694081.0,694081.0,https://pypi.org/project/seaborn,25146457.0,25367869.0,https://anaconda.org/conda-forge/seaborn,2025-04-22 14:56:26.328,13506009.0,,,,,1.0,498.0,,,,,,,,,,,
51,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-07-10 05:28:49.000000,2025-07-09 17:35:28,2845.0,98.0,4311.0,351.0,3366.0,1073.0,2064.0,39292.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",397.0,41,True,2025-07-07 18:13:16,0.17.2,95.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],14145.0,14145.0,https://pypi.org/project/deepspeed,602657.0,602993.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22206.0,1.0,,,,,,deepspeedai/DeepSpeed,,,,,,
52,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-07-10 16:31:16.000000,2025-07-10 16:25:41,1496.0,61.0,3866.0,484.0,1492.0,229.0,2423.0,36005.0,A library for efficient similarity search and clustering of dense vectors.,234.0,41,True,2025-04-25 14:13:55,1.11.0,19.0,pymilvus,conda-forge/faiss,,,,4933.0,4933.0,https://pypi.org/project/pymilvus,2259089.0,2303128.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2686413.0,,,,,1.0,,,,,,,,,,,,
53,crewAI,crewAIInc/crewAI,agents,,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI,MIT,2023-10-27 03:26:59.000,2025-07-09 23:01:02.000000,2025-07-09 21:09:01,1540.0,186.0,4538.0,307.0,1442.0,53.0,1375.0,34007.0,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI..",248.0,41,True,2025-07-09 17:38:38,0.141.0,92.0,crewai,,,,,16815.0,16815.0,https://pypi.org/project/crewai,1457966.0,1457966.0,,,,,,,,3.0,,,,,-1.0,,,,,,,
54,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-06-05 22:32:37.000000,2025-06-05 22:32:37,2859.0,14.0,7446.0,609.0,2258.0,227.0,1598.0,27169.0,The fastai deep learning library.,259.0,41,True,2025-05-24 03:52:50,2.8.2,58.0,fastai,,,,['pytorch'],23146.0,23146.0,https://pypi.org/project/fastai,589371.0,589371.0,,,,,,,,2.0,,,,,,,,,,,,
55,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-07-10 12:36:46.000000,2025-07-08 10:51:47,9435.0,42.0,1219.0,135.0,5621.0,257.0,4540.0,14639.0,Data Versioning and ML Experiments.,316.0,41,True,2025-07-07 11:23:15,3.61.0,330.0,dvc,conda-forge/dvc,,,,24205.0,24205.0,https://pypi.org/project/dvc,895786.0,943792.0,https://anaconda.org/conda-forge/dvc,2025-07-07 13:15:11.481,2928383.0,,,,,2.0,,,,,,,,dvc,dvc,dvc,,
56,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-07-10 17:51:10.000000,2025-07-10 14:35:08,19800.0,1670.0,987.0,133.0,6006.0,445.0,2136.0,13872.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",148.0,41,True,2025-07-07 15:50:00,1.29.9,100.0,weaviate-client,,,,,669.0,669.0,https://pypi.org/project/weaviate-client,104063941.0,104066225.0,,,,,,,,1.0,20559.0,,,,,,,,,,,
57,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-07-10 13:16:16.000000,2025-07-09 17:45:34,14349.0,29.0,2232.0,182.0,4677.0,594.0,2185.0,6283.0,Image processing in Python.,684.0,41,True,2025-02-18 18:05:27,0.25.2,39.0,scikit-image,conda-forge/scikit-image,,,,237908.0,237908.0,https://pypi.org/project/scikit-image,14153226.0,14287275.0,https://anaconda.org/conda-forge/scikit-image,2025-05-18 03:52:23.497,8176996.0,,,,,1.0,,,,,,,,,,,,
58,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-07-08 18:01:55.000000,2025-07-08 17:31:09,4215.0,80.0,1158.0,134.0,3448.0,283.0,1284.0,2169.0,A library for training and deploying machine learning models on Amazon SageMaker.,487.0,41,True,2025-06-23 06:38:14,2.247.1,213.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,6155.0,6155.0,https://pypi.org/project/sagemaker,24323141.0,24350373.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-05-29 06:13:27.772,1606735.0,,,,,2.0,,,,,,,,,,,,
59,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-07-10 01:08:40.000000,2025-07-07 20:05:39,7839.0,68.0,3768.0,254.0,3534.0,962.0,2716.0,22583.0,Graph Neural Network Library for PyTorch.,552.0,40,True,2024-09-26 07:09:50,2.6.1,42.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],10102.0,10102.0,https://pypi.org/project/torch-geometric,784612.0,787375.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,165802.0,,,,,1.0,,,,,,,,,,,,
60,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-06-01 13:44:12.000000,2025-05-23 17:25:23,3874.0,4.0,779.0,136.0,1580.0,144.0,1946.0,9881.0,Declarative visualization library for Python.,176.0,40,True,2024-11-24 00:12:10,5.5.0,31.0,altair,conda-forge/altair,,,,240965.0,240965.0,https://pypi.org/project/altair,30101366.0,30166116.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2784197.0,,,,,2.0,260.0,,,,,vega/altair,,,,,,
61,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-07-04 16:31:29.996000,2025-07-04 09:11:22,1884.0,24.0,912.0,125.0,732.0,75.0,1003.0,9876.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,115.0,40,True,2025-07-04 11:58:09,0.21.3,96.0,tokenizers,conda-forge/tokenizers,,,,180762.0,180762.0,https://pypi.org/project/tokenizers,52469981.0,52522760.0,https://anaconda.org/conda-forge/tokenizers,2025-07-04 16:31:29.996,3166690.0,,,,,1.0,86.0,,,,,,,,,,,
62,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-07-09 18:49:00.000000,2025-07-09 18:48:59,5502.0,144.0,1633.0,112.0,5099.0,1129.0,1792.0,9146.0,A unified framework for machine learning with time series.,471.0,40,True,2025-07-04 19:58:02,0.38.3,92.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4638.0,4638.0,https://pypi.org/project/sktime,1115736.0,1139282.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-07-05 09:23:14.527,1130169.0,,,,,1.0,111.0,,,,,sktime/sktime,,,,,,
63,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-07-10 16:57:43.000000,2025-07-10 16:57:38,49542.0,198.0,1215.0,190.0,416.0,602.0,1833.0,8464.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1332.0,40,True,2025-04-13 10:45:50,1.2.8,90.0,catboost,conda-forge/catboost,,,,19.0,19.0,https://pypi.org/project/catboost,2789987.0,2831747.0,https://anaconda.org/conda-forge/catboost,2025-05-19 13:19:55.807,2096430.0,,,,,2.0,406535.0,,,,,,,,,,,
64,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-07-08 08:08:09.000000,2025-07-08 08:08:04,2400.0,14.0,584.0,89.0,963.0,220.0,1043.0,4174.0,Manipulation and analysis of geometric objects.,170.0,40,True,2025-05-19 11:03:33,2.1.1,35.0,shapely,conda-forge/shapely,,,,112021.0,112021.0,https://pypi.org/project/shapely,52502088.0,52716628.0,https://anaconda.org/conda-forge/shapely,2025-05-19 14:51:52.024,12652833.0,,,,,1.0,3898.0,,,,,,,,,,,
65,haystack,deepset-ai/haystack,agents,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-07-09 10:52:41.000000,2025-07-09 10:02:21,4201.0,166.0,2233.0,154.0,4617.0,118.0,3878.0,21471.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",289.0,39,True,2025-07-04 12:11:24,2.15.2,100.0,haystack-ai,,,,,1248.0,1248.0,https://pypi.org/project/haystack-ai,401045.0,401045.0,,,,,,,,3.0,,,,,,,,,,,,
66,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-06-10 11:10:04.000000,2025-06-10 11:10:03,4537.0,1.0,4213.0,425.0,1719.0,396.0,1467.0,16094.0,Topic Modelling for Humans.,460.0,39,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,,77315.0,77315.0,https://pypi.org/project/gensim,4844463.0,4876043.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1639476.0,,,,,2.0,6088.0,,,,,piskvorky/gensim,,,,,,
67,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-07-10 16:42:54.000000,2025-07-07 19:55:01,23856.0,670.0,643.0,67.0,4480.0,518.0,1122.0,9698.0,"Visualize, create, and debug image and video datasets and model predictions.",156.0,39,True,2025-07-01 15:46:04,1.6.0,100.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1006.0,1006.0,https://pypi.org/project/fiftyone,105564.0,105564.0,,,,,,,,2.0,,,,,,,,,,,,
68,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2025-07-08 15:30:19.000000,2025-07-08 15:30:18,10277.0,41.0,2033.0,224.0,4264.0,282.0,3124.0,9114.0,Bayesian Modeling and Probabilistic Programming in Python.,527.0,39,True,2025-05-28 05:45:17,5.23.0,100.0,pymc,conda-forge/pymc,,,,7596.0,7596.0,https://pypi.org/project/pymc,569167.0,578558.0,https://anaconda.org/conda-forge/pymc,2025-05-28 17:22:43.226,535228.0,,,,,1.0,245.0,,,,,,,,,,,
69,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,,2013-05-09 04:21:35.000,2025-07-10 13:21:02.000000,2025-07-08 21:27:43,2020.0,57.0,2221.0,162.0,971.0,70.0,1100.0,7181.0,Python Data. Leaflet.js Maps.,175.0,39,True,2025-06-16 20:21:28,0.20.0,38.0,folium,conda-forge/folium,,,,63933.0,63933.0,https://pypi.org/project/folium,2641549.0,2715161.0,https://anaconda.org/conda-forge/folium,2025-06-16 22:46:07.761,3975087.0,,,,,2.0,,,,,,,,,,,,
70,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-07-09 11:38:33.000000,2025-07-09 11:38:32,2112.0,40.0,936.0,105.0,1786.0,358.0,1334.0,4817.0,Python tools for geographic data.,248.0,39,True,2025-06-26 21:04:57,1.1.1,41.0,geopandas,conda-forge/geopandas,,,['pandas'],58983.0,58983.0,https://pypi.org/project/geopandas,9257442.0,9337049.0,https://anaconda.org/conda-forge/geopandas,2025-06-27 05:50:12.894,4854362.0,,,,,2.0,3046.0,,,,,,,,,,,
71,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2025-07-10 15:36:15.000000,2025-07-03 13:19:27,11003.0,60.0,399.0,55.0,3238.0,1055.0,2321.0,2808.0,"With Holoviews, your data visualizes itself.",152.0,39,True,2025-06-25 11:29:47,1.21.0,85.0,holoviews,conda-forge/holoviews,,,['jupyter'],16394.0,16394.0,https://pypi.org/project/holoviews,773882.0,809191.0,https://anaconda.org/conda-forge/holoviews,2025-06-25 10:19:18.118,2134646.0,,,,,2.0,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,315.0,,,,,,,,
72,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-07-10 08:13:25.000000,2025-07-01 14:32:37,6036.0,35.0,716.0,54.0,5299.0,1236.0,2453.0,1637.0,A distributed task scheduler for Dask.,336.0,39,True,2025-05-20 19:54:11,2025.5.1,218.0,distributed,conda-forge/distributed,,,,41415.0,41415.0,https://pypi.org/project/distributed,4331934.0,4625866.0,https://anaconda.org/conda-forge/distributed,2025-07-08 16:47:31.885,18223831.0,,,,,2.0,,,,,,,,,,,,
73,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2025-07-10 17:29:20.000000,2025-07-10 17:29:20,3705.0,170.0,7058.0,480.0,3099.0,387.0,2424.0,47097.0,A programming framework for agentic AI PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour:..,511.0,38,True,2025-07-09 17:52:40,python-v0.6.4,93.0,autogen-agentchat,,,,,3843.0,3843.0,https://pypi.org/project/autogen-agentchat,324252.0,324252.0,,,,,,,,3.0,,,,,,,,,,,,
74,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-07-10 18:23:42.089074,2025-07-10 17:14:48,22690.0,535.0,3246.0,307.0,26013.0,599.0,13207.0,35977.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",318.0,38,True,2025-07-02 07:49:49,2.5.14,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,2259089.0,3263510.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-07-10 18:23:42.089074,85.0,69750050.0,2.0,375626.0,,,,,,,,,,,
75,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-07-10 17:54:58.000000,2025-05-23 10:02:04,4326.0,206.0,1677.0,136.0,4980.0,342.0,1185.0,24580.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",133.0,38,True,2025-05-23 13:09:01,1.14.1,99.0,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,11877490.0,11885864.0,,,,,,,,2.0,427080.0,,,,,,,,,,,
76,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-07-07 15:06:43.000000,2025-01-14 10:26:14,32383.0,,4702.0,358.0,6444.0,3.0,6645.0,20382.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",595.0,38,True,2025-01-14 10:40:21,3.6.21,100.0,rasa,,,,['tensorflow'],5407.0,5407.0,https://pypi.org/project/rasa,117624.0,117624.0,,,,,,,,2.0,,,,,,,,,,,,
77,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-07-09 12:56:44.000000,2025-07-09 12:56:44,2013.0,30.0,2628.0,176.0,290.0,6.0,1186.0,19639.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",91.0,38,True,2024-08-17 07:30:49,0.0.93,13.0,deepface,,,,,8292.0,8292.0,https://pypi.org/project/deepface,631702.0,631702.0,,,,,,,,1.0,,,,,,,,,,,,
78,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2025-07-10 11:36:03.000000,2025-07-09 16:11:39,4088.0,46.0,6965.0,472.0,5625.0,880.0,2618.0,16979.0,"Datasets, Transforms and Models specific to Computer Vision.",650.0,38,True,2025-06-04 18:18:47,0.22.1,48.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,18251913.0,18306093.0,https://anaconda.org/conda-forge/torchvision,2025-05-30 04:48:43.516,2795961.0,,,,,1.0,40872.0,,,,,,,,,,,
79,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2025-07-10 17:34:36.000000,2025-07-10 16:53:33,8804.0,474.0,2881.0,230.0,10785.0,53.0,2575.0,15055.0,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal,..",432.0,38,True,2025-07-08 22:29:39,2.3.2,69.0,nemo-toolkit,,,,['pytorch'],21.0,21.0,https://pypi.org/project/nemo-toolkit,307222.0,313387.0,,,,,,,,2.0,431587.0,,,,,,,,,,,
80,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-07-10 14:58:51.000000,2025-07-10 14:58:51,10542.0,42.0,1494.0,134.0,1387.0,118.0,1038.0,10119.0,A PyTorch-based Speech Toolkit.,263.0,38,True,2025-04-07 17:05:07,1.0.3,14.0,speechbrain,,,,['pytorch'],3816.0,3816.0,https://pypi.org/project/speechbrain,981105.0,981105.0,,,,,,,,1.0,,,,,,,,,,,,
