,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,new_addition,maven_id,maven_url
42,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2024-12-09 20:16:48.000000,2024-12-09 19:11:24,7418.0,474.0,667.0,62.0,5613.0,601.0,2819.0,9238.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",200.0,42,True,2024-12-05 03:02:58,0.19.0,100.0,wandb,conda-forge/wandb,,,,60274.0,60274.0,https://pypi.org/project/wandb,17944474.0,17959252.0,https://anaconda.org/conda-forge/wandb,2024-11-14 21:50:04.093,782811.0,,,,,1.0,380.0,wandb/wandb,,,,,,,,,,,
43,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-12-06 02:22:25.000000,2024-12-06 02:20:39,6369.0,90.0,7781.0,444.0,3176.0,106.0,9259.0,44901.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",224.0,41,True,2024-10-22 05:57:17,2.9.1,16.0,paddleocr,,,,['paddle'],3828.0,3828.0,https://pypi.org/project/paddleocr,366954.0,383193.0,,,,,,,,1.0,828215.0,,,,,,,,,,,,
44,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-12-09 20:24:37.000000,2024-12-09 20:24:33,2599.0,122.0,4013.0,345.0,3081.0,978.0,1888.0,35804.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",357.0,41,True,2024-12-05 21:46:05,0.16.1,84.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],9959.0,9959.0,https://pypi.org/project/deepspeed,543470.0,543821.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,20719.0,1.0,,,,,,,,,,,,,
45,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-12-09 15:35:53.000000,2024-12-09 15:32:22,1337.0,109.0,3586.0,480.0,1299.0,220.0,2310.0,31850.0,A library for efficient similarity search and clustering of dense vectors.,198.0,41,True,2024-10-04 21:33:29,1.9.0,17.0,pymilvus,conda-forge/faiss,,,,4224.0,4224.0,https://pypi.org/project/pymilvus,1397339.0,1433168.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1934779.0,,,,,1.0,,,,,,,,,,,,,
46,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-11-17 08:15:57.000000,2024-11-17 08:15:54,2800.0,12.0,7401.0,603.0,2236.0,206.0,1594.0,26376.0,The fastai deep learning library.,254.0,41,True,2024-10-19 03:20:13,2.7.18,55.0,fastai,,,,['pytorch'],19815.0,19815.0,https://pypi.org/project/fastai,606876.0,606876.0,,,,,,,,2.0,,,,,,,,,,,,,
47,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-12-06 16:05:22.000000,2024-11-20 10:49:35,2775.0,18.0,3218.0,245.0,989.0,721.0,1831.0,23038.0,A game theoretic approach to explain the output of any machine learning model.,253.0,41,True,2024-06-27 10:06:50,0.46.0,55.0,shap,conda-forge/shap,,,,22810.0,22810.0,https://pypi.org/project/shap,6921940.0,7015503.0,https://anaconda.org/conda-forge/shap,2024-11-20 09:50:28.114,4491030.0,,,,,1.0,,shap/shap,,,,,,,,,,,
48,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-12-09 19:28:20.000000,2024-12-06 19:27:31,7662.0,47.0,3615.0,253.0,3189.0,897.0,2674.0,21539.0,Graph Neural Network Library for PyTorch.,531.0,41,True,2024-09-26 07:09:50,2.6.1,42.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],7165.0,7165.0,https://pypi.org/project/torch-geometric,446574.0,448913.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-09-26 16:16:39.995,123991.0,,,,,1.0,,,,,,,,,,,,,
49,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-12-04 12:41:49.000000,2024-12-04 12:41:49,1612.0,68.0,2436.0,143.0,609.0,1166.0,1065.0,15523.0,State-of-the-Art Text Embeddings.,199.0,41,True,2024-11-18 14:38:20,3.3.1,48.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],58970.0,58970.0,https://pypi.org/project/sentence-transformers,7319770.0,7329240.0,https://anaconda.org/conda-forge/sentence-transformers,2024-11-18 19:12:20.997,482987.0,,,,,1.0,,,,,,,,,,,,,
50,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-12-08 03:24:33.000000,2024-12-08 03:24:31,1118.0,137.0,1629.0,128.0,1028.0,161.0,946.0,14369.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,153.0,41,True,2024-12-06 21:42:20,1.4.22,40.0,albumentations,conda-forge/albumentations,,,['pytorch'],29826.0,29826.0,https://pypi.org/project/albumentations,5160751.0,5164762.0,https://anaconda.org/conda-forge/albumentations,2024-09-22 17:25:30.224,212624.0,,,,,1.0,,,,,,,,,,,,,
51,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-12-09 20:04:31.000000,2024-12-07 02:22:50,9367.0,36.0,1181.0,134.0,5549.0,238.0,4487.0,13996.0,Data Versioning and ML Experiments.,308.0,41,True,2024-12-01 16:53:05,3.58.0,324.0,dvc,conda-forge/dvc,,,,19551.0,19551.0,https://pypi.org/project/dvc,518059.0,562915.0,https://anaconda.org/conda-forge/dvc,2024-12-01 20:24:37.522,2422277.0,,,,,2.0,,,,,,,,dvc,dvc,dvc,,,
52,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-11-11 06:24:40.000000,2024-11-11 06:24:40,14683.0,4.0,2808.0,461.0,1497.0,252.0,1567.0,13684.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,462.0,41,True,,,19.0,nltk,conda-forge/nltk,,,,328331.0,328331.0,https://pypi.org/project/nltk,23586041.0,23650747.0,https://anaconda.org/conda-forge/nltk,2024-08-18 23:14:52.073,2911806.0,,,,,1.0,,,,,,,,,,,,,
53,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-12-05 16:37:31.000000,2024-12-05 16:35:57,1267.0,79.0,1559.0,254.0,706.0,454.0,1069.0,12695.0,Video editing with Python.,168.0,41,True,2024-11-25 04:32:42,2.1.1,17.0,moviepy,conda-forge/moviepy,,,,50036.0,50036.0,https://pypi.org/project/moviepy,1971446.0,1974562.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,277405.0,,,,,1.0,,,,,,,,,,,,,
54,trl,huggingface/trl,reinforcement-learning,,https://github.com/huggingface/trl,https://github.com/huggingface/trl,Apache-2.0,2020-03-27 10:54:55.000,2024-12-09 18:33:52.000000,2024-12-06 09:51:55,1097.0,191.0,1298.0,77.0,1170.0,99.0,1166.0,10279.0,Train transformer language models with reinforcement learning.,259.0,41,True,2024-12-06 13:01:21,0.12.2,45.0,trl,,,,,5045.0,5045.0,https://pypi.org/project/trl,839428.0,839428.0,,,,,,,,1.0,,,,,,7.0,,,,,,,
55,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2024-12-09 14:52:29.000000,2024-12-09 14:52:29,14219.0,110.0,2173.0,186.0,4542.0,574.0,2121.0,6115.0,Image processing in Python.,677.0,41,True,2024-06-18 19:05:37,0.24.0,34.0,scikit-image,conda-forge/scikit-image,,,,206241.0,206241.0,https://pypi.org/project/scikit-image,13241772.0,13376033.0,https://anaconda.org/conda-forge/scikit-image,2024-11-09 20:51:08.980,7250142.0,,,,,1.0,,,,,,,,,,,,,
56,ollama,jmorganca/ollama,nlp,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2024-12-09 20:09:22.000000,2024-12-09 19:02:55,3712.0,246.0,8015.0,598.0,2671.0,1126.0,4012.0,101748.0,"Get up and running with Llama 3.3, Mistral, Gemma 2, and other large language models.",381.0,40,True,2024-12-06 23:48:45,0.5.1,100.0,,,,,,64.0,64.0,,,1988690.0,,,,,,,,2.0,33807738.0,ollama/ollama,,,,,,,,,,,
57,crewAI,crewAIInc/crewAI,agents,,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI,MIT,2023-10-27 03:26:59.000,2024-12-09 20:27:38.000000,2024-12-09 19:17:46,1016.0,254.0,3050.0,250.0,612.0,132.0,821.0,22263.0,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI..",174.0,40,True,2024-12-05 16:53:58,0.86.0,72.0,crewai,,,,,5820.0,5820.0,https://pypi.org/project/crewai,449875.0,449875.0,,,,,,,,1.0,,,,,,,,,,,True,,
58,chroma,chroma-core/chroma,nn-search,,https://github.com/chroma-core/chroma,https://github.com/chroma-core/chroma,Apache-2.0,2022-10-05 17:58:44.000,2024-12-09 21:10:04.000000,2024-12-09 17:26:42,1959.0,315.0,1318.0,90.0,2034.0,458.0,760.0,15757.0,the AI-native open-source embedding database.,132.0,40,True,2024-12-05 06:36:17,0.5.23,71.0,chromadb,,,,,50640.0,50640.0,https://pypi.org/project/chromadb,2442095.0,2442106.0,,,,,,,,1.0,296.0,,,,,,,,,,,,
59,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2024-12-09 18:17:18.000000,2024-12-06 09:26:07,15524.0,1909.0,807.0,126.0,4085.0,431.0,2025.0,11742.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",129.0,40,True,2024-12-05 12:08:53,1.27.7,100.0,weaviate-client,,,,,407.0,407.0,https://pypi.org/project/weaviate-client,7923949.0,7947465.0,,,,,,,,1.0,258676.0,,,,,,,,,,,,
60,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-11-27 19:20:00.476000,2024-11-27 15:01:48,1846.0,33.0,794.0,122.0,671.0,53.0,959.0,9123.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,101.0,40,True,2024-11-15 11:12:00,0.21.0,92.0,tokenizers,conda-forge/tokenizers,,,,120904.0,120904.0,https://pypi.org/project/tokenizers,34101581.0,34145301.0,https://anaconda.org/conda-forge/tokenizers,2024-11-27 19:20:00.476,2317116.0,,,,,2.0,69.0,,,,,,,,,,,,
61,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-12-09 18:31:50.000000,2024-12-09 18:31:50,10283.0,250.0,1381.0,134.0,1302.0,98.0,1010.0,9031.0,A PyTorch-based Speech Toolkit.,248.0,40,True,2024-10-31 10:06:07,1.0.2,13.0,speechbrain,,,,['pytorch'],2586.0,2586.0,https://pypi.org/project/speechbrain,2990964.0,2990964.0,,,,,,,,1.0,,,,,,,,,,,,,
62,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-12-09 10:59:31.000000,2024-12-09 10:59:26,48870.0,312.0,1174.0,190.0,402.0,556.0,1791.0,8133.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1294.0,40,True,2024-12-07 11:22:32,node-package-v1.26.0,89.0,catboost,conda-forge/catboost,,,,15.0,15.0,https://pypi.org/project/catboost,3616929.0,3657383.0,https://anaconda.org/conda-forge/catboost,2024-09-07 21:05:39.027,1796445.0,,,,,2.0,329976.0,,,,,,,,,,,,
63,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-12-07 21:52:02.658000,2024-12-06 15:39:45,1632.0,76.0,967.0,97.0,1616.0,99.0,1558.0,8042.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",307.0,40,True,2024-11-01 15:30:17,1.1.0,55.0,accelerate,conda-forge/accelerate,,,['pytorch'],61682.0,61682.0,https://pypi.org/project/accelerate,8488875.0,8495630.0,https://anaconda.org/conda-forge/accelerate,2024-12-07 21:52:02.658,256694.0,,,,,1.0,,,,,,,,,,,,,
64,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-12-03 08:34:38.000000,2024-12-03 08:34:38,2327.0,22.0,563.0,89.0,890.0,264.0,956.0,3938.0,Manipulation and analysis of geometric objects.,163.0,40,True,2024-08-19 21:56:08,2.0.6,31.0,shapely,conda-forge/shapely,,,,87457.0,87457.0,https://pypi.org/project/shapely,33341628.0,33549935.0,https://anaconda.org/conda-forge/shapely,2024-09-25 14:46:10.973,10826938.0,,,,,1.0,3722.0,,,,,,,,,,,,
65,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-12-09 18:13:04.000000,2024-12-09 18:13:03,3996.0,162.0,1102.0,136.0,3243.0,296.0,1207.0,2108.0,A library for training and deploying machine learning models on Amazon SageMaker.,464.0,40,True,2024-12-05 03:00:36,2.237.0,195.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,4914.0,4914.0,https://pypi.org/project/sagemaker,23326215.0,23349750.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,1223865.0,,,,,2.0,,,,,,,,,,,,,
66,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-12-09 20:11:57.000000,2024-12-03 22:39:30,5945.0,60.0,703.0,57.0,5205.0,1261.0,2388.0,1581.0,A distributed task scheduler for Dask.,329.0,40,True,2024-12-03 22:42:34,2024.12.0,210.0,distributed,conda-forge/distributed,,,,37596.0,37596.0,https://pypi.org/project/distributed,6059314.0,6344981.0,https://anaconda.org/conda-forge/distributed,2024-12-04 00:49:17.270,15711691.0,,,,,2.0,,,,,,,,,,,,,
67,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2024-12-02 12:39:06.000000,2024-12-02 12:39:06,1687.0,54.0,2236.0,153.0,252.0,5.0,1135.0,15002.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",71.0,39,True,2024-08-17 07:30:49,0.0.93,13.0,deepface,,,,,4776.0,4776.0,https://pypi.org/project/deepface,295695.0,295695.0,,,,,,,,2.0,,,,,,,,,,,,,
68,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-12-09 09:17:55.000000,2024-12-09 09:17:55,29330.0,256.0,829.0,127.0,6447.0,549.0,1797.0,9577.0,NumPy & SciPy for GPU.,398.0,39,True,2024-08-22 07:42:45,13.3.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,2378.0,2378.0,https://pypi.org/project/cupy,76105.0,173493.0,https://anaconda.org/conda-forge/cupy,2024-10-18 20:21:57.477,5165343.0,https://hub.docker.com/r/cupy/cupy,2024-08-22 07:44:42.171252,13.0,71551.0,1.0,191528.0,,,,,,,,,,,,
69,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2024-12-09 17:30:45.000000,2024-12-05 16:52:59,10144.0,107.0,1953.0,226.0,4115.0,255.0,3078.0,8763.0,Bayesian Modeling and Probabilistic Programming in Python.,506.0,39,True,2024-12-05 17:01:07,5.19.1,95.0,pymc,conda-forge/pymc,,,,4902.0,4902.0,https://pypi.org/project/pymc,291917.0,300085.0,https://anaconda.org/conda-forge/pymc,2024-12-06 07:47:42.668,407642.0,,,,,1.0,1961.0,,,,,,,,,,,,
70,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-12-09 07:57:16.620000,2024-12-02 16:34:58,1917.0,37.0,2199.0,163.0,894.0,84.0,1046.0,6956.0,Python Data. Leaflet.js Maps.,172.0,39,True,2024-10-22 13:39:31,0.18.0,29.0,folium,conda-forge/folium,,,,47536.0,47536.0,https://pypi.org/project/folium,1654170.0,1724070.0,https://anaconda.org/conda-forge/folium,2024-12-09 07:57:16.620,3285306.0,,,,,2.0,,,,,,,,,,,,,
71,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-12-09 07:56:27.934000,2024-11-29 09:26:13,2049.0,30.0,906.0,106.0,1717.0,374.0,1272.0,4553.0,Python tools for geographic data.,235.0,39,True,2024-07-02 12:26:55,1.0.1,39.0,geopandas,conda-forge/geopandas,,,['pandas'],45078.0,45078.0,https://pypi.org/project/geopandas,7133285.0,7210915.0,https://anaconda.org/conda-forge/geopandas,2024-12-09 07:56:27.934,4190524.0,,,,,2.0,2848.0,,,,,,,,,,,,
72,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-12-09 15:07:11.000000,2024-12-09 15:07:09,18206.0,100.0,1283.0,84.0,8103.0,483.0,4400.0,2772.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,382.0,39,True,2024-08-19 02:12:47,1.8.0,62.0,mne,conda-forge/mne,,,,4762.0,4762.0,https://pypi.org/project/mne,164974.0,173186.0,https://anaconda.org/conda-forge/mne,2024-08-19 02:39:24.602,451677.0,,,,,1.0,,,,,,,,,,,,,
73,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2024-12-09 20:58:17.000000,2024-12-09 18:09:13,2851.0,517.0,5068.0,414.0,2118.0,581.0,1512.0,35624.0,A programming framework for agentic AI (PyPi: autogen-agentchat).,385.0,38,True,2024-11-25 21:49:40,0.2.39,62.0,autogen-agentchat,,,,,2453.0,2453.0,https://pypi.org/project/autogen-agentchat,43874.0,43874.0,,,,,,,,2.0,,,,,,,,,,,True,,
74,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-12-09 18:00:26.862251,2024-12-09 11:52:47,21397.0,682.0,2920.0,284.0,23495.0,648.0,11647.0,31269.0,"A cloud-native vector database, storage for next generation AI applications.",297.0,38,True,2024-11-22 15:22:18,2.5.0-beta,97.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,1397339.0,2467775.0,,,,https://hub.docker.com/r/milvusdb/milvus,2024-12-09 18:00:26.862251,66.0,67145308.0,2.0,287606.0,,,,,,,,,,,,
75,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2024-12-09 20:53:03.000000,2024-12-09 20:52:50,8680.0,256.0,2773.0,305.0,237.0,19.0,1142.0,28609.0,"Visualizer for neural network, deep learning and machine learning models.",,38,True,2024-12-07 02:17:25,8.0.5,2.0,netron,,,,"['pytorch', 'tensorflow']",607.0,607.0,https://pypi.org/project/netron,30814.0,89595.0,,,,,,,,1.0,58781.0,,,,,,,,,,,,
76,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-09-03 16:06:08.530000,2024-08-10 11:58:54,4534.0,,4200.0,430.0,1711.0,384.0,1465.0,15722.0,Topic Modelling for Humans.,458.0,38,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,,67858.0,67858.0,https://pypi.org/project/gensim,4488316.0,4520474.0,https://anaconda.org/conda-forge/gensim,2024-09-03 16:06:08.530,1445033.0,,,,,2.0,5158.0,piskvorky/gensim,,,,,,,,,,,
77,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2024-11-06 07:08:07.000000,2024-11-03 18:25:41,1700.0,12.0,2821.0,380.0,475.0,4.0,1914.0,14965.0,Python Echarts Plotting Library.,45.0,38,True,2024-11-06 02:54:47,2.0.7,6.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],4658.0,4658.0,https://pypi.org/project/pyecharts,184314.0,184317.0,,,,,,,,2.0,71.0,,,,,,,,,,,,
78,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2024-12-08 10:22:13.000000,2024-12-06 20:48:03,6457.0,314.0,1739.0,205.0,1245.0,105.0,2230.0,13981.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,274.0,38,True,2024-07-25 12:21:58,0.14.0,26.0,flair,conda-forge/python-flair,,,['pytorch'],3669.0,3669.0,https://pypi.org/project/flair,93195.0,93852.0,https://anaconda.org/conda-forge/python-flair,2024-01-05 20:59:40.138,34843.0,,,,,2.0,,,,,,,,,,,,,
79,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-10-18 03:43:55.000000,2024-10-18 03:43:55,4410.0,18.0,2946.0,176.0,5054.0,420.0,2358.0,13590.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",295.0,38,True,2024-09-03 04:16:25,2.4.0,39.0,dgl,,,,,322.0,322.0,https://pypi.org/project/dgl,982720.0,982720.0,,,,,,,,1.0,,,,,,,,,,,,,
80,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2024-12-09 12:26:50.000000,2024-12-06 15:30:47,1510.0,29.0,1667.0,152.0,831.0,236.0,577.0,12592.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,133.0,38,True,2024-12-08 20:12:09,4.12.1,66.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",4823.0,4823.0,https://pypi.org/project/ydata-profiling,1118784.0,1120779.0,https://anaconda.org/conda-forge/ydata-profiling,2024-12-09 00:59:09.176,43856.0,,,,,2.0,215.0,,,,,,,,,,,,
