,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
43,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-08-08 16:17:42.000,2024-08-08 16:17:23,2410.0,174.0,4563.0,311.0,505.0,52.0,846.0,31047.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",148.0,41,True,2024-07-29 05:18:26,1.0.8,58.0,timm,conda-forge/timm,,['pytorch'],6874108.0,5534991.0,33925.0,33925.0,https://pypi.org/project/timm,5421731.0,https://anaconda.org/conda-forge/timm,2024-07-30 20:04:33.509,203263.0,1.0,,,,,,,huggingface/pytorch-image-models,,,,,,,,,
44,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-08-08 18:02:16.000,2024-08-08 15:15:10,1175.0,91.0,3434.0,480.0,1087.0,211.0,2217.0,29883.0,A library for efficient similarity search and clustering of dense vectors.,183.0,41,True,2024-03-01 01:04:25,1.8.0,16.0,pymilvus,conda-forge/faiss,,,,727870.0,3870.0,3870.0,https://pypi.org/project/pymilvus,699090.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,1467821.0,1.0,,,,,,,,,,,,,,,,
45,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-08-08 16:03:23.000,2024-08-07 06:22:16,7589.0,73.0,3512.0,252.0,3082.0,849.0,2642.0,20750.0,Graph Neural Network Library for PyTorch.,510.0,41,True,2024-04-19 11:37:44,2.5.3,40.0,torch-geometric,conda-forge/pytorch_geometric,,['pytorch'],,559940.0,6222.0,6222.0,https://pypi.org/project/torch-geometric,558605.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-05-04 18:04:48.733,65463.0,1.0,,,,,,,,,,,,,,,,
46,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-08-08 15:06:52.000,2024-07-12 08:40:40,1520.0,125.0,2351.0,136.0,516.0,1107.0,979.0,14616.0,Multilingual Sentence & Image Embeddings with BERT.,173.0,41,True,2024-06-07 13:01:30,3.0.1,42.0,sentence-transformers,conda-forge/sentence-transformers,,['pytorch'],,4734112.0,42286.0,42286.0,https://pypi.org/project/sentence-transformers,4726992.0,https://anaconda.org/conda-forge/sentence-transformers,2024-06-07 15:19:38.412,334658.0,1.0,,,,,,,,,,,,,,,,
47,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-08-08 05:04:10.000,2024-07-19 15:00:52,1254.0,43.0,2205.0,239.0,580.0,145.0,1164.0,12706.0,Download market data from Yahoo! Finances API.,116.0,41,True,2024-07-19 15:05:19,0.2.41,78.0,yfinance,ranaroussi/yfinance,,,,2402554.0,43520.0,43520.0,https://pypi.org/project/yfinance,2400025.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,93587.0,1.0,,,,,,,,,,,,,,,,
48,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2024-08-08 17:47:48.000,2024-08-08 16:11:59,16026.0,4672.0,1270.0,60.0,2163.0,453.0,2367.0,11080.0,"Call all LLM APIs using the OpenAI format. Use Bedrock, Azure, OpenAI, Cohere, Anthropic, Ollama, Sagemaker,..",302.0,41,True,2024-08-08 17:47:48,1.43.3-de1,100.0,litellm,,,,274.0,1408198.0,2779.0,2779.0,https://pypi.org/project/litellm,1408061.0,,,,1.0,,,,,,,,,,,,,,,,
49,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2024-08-07 07:01:06.000,2024-08-06 07:09:33,18100.0,458.0,984.0,116.0,3615.0,79.0,1580.0,10329.0,A hyperparameter optimization framework.,270.0,41,True,2024-04-01 06:02:58,3.6.1,65.0,optuna,conda-forge/optuna,,,,2716004.0,16548.0,16548.0,https://pypi.org/project/optuna,2688373.0,https://anaconda.org/conda-forge/optuna,2024-06-06 13:15:20.626,1381587.0,1.0,,,,,,,,,,,,,,,,
50,ollama,jmorganca/ollama,nlp,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2024-08-08 17:46:45.000,2024-08-08 17:46:43,3301.0,603.0,6363.0,501.0,2145.0,1009.0,2919.0,84089.0,"Get up and running with Llama 3.1, Mistral, Gemma 2, and other large language models.",268.0,40,True,2024-08-06 16:28:23,0.3.4,84.0,,,,,18750975.0,1442382.0,60.0,60.0,,,,,,2.0,,,,,,,ollama/ollama,,,,,,,,,
51,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-08-08 06:55:19.000,2024-08-06 23:00:05,6254.0,96.0,7497.0,436.0,3017.0,110.0,9093.0,41611.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",200.0,40,True,2024-07-17 10:48:47,2.8.1,14.0,paddleocr,,,['paddle'],62846.0,217961.0,3002.0,3002.0,https://pypi.org/project/paddleocr,216624.0,,,,1.0,,,,,,,,,,,,,,,,
52,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-07-30 22:42:21.000,2024-07-30 22:42:18,2782.0,17.0,7355.0,608.0,2229.0,201.0,1592.0,25997.0,The fastai deep learning library.,252.0,40,True,2024-07-30 22:26:23,2.7.16,53.0,fastai,,,['pytorch'],,323539.0,18191.0,18191.0,https://pypi.org/project/fastai,323539.0,,,,2.0,,,,,,,,,,,,,,,,
53,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-08-01 12:02:53.000,2024-07-19 13:32:39,4532.0,15.0,4188.0,432.0,1705.0,382.0,1465.0,15496.0,Topic Modelling for Humans.,458.0,40,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,4719.0,4495852.0,62836.0,62836.0,https://pypi.org/project/gensim,4463319.0,https://anaconda.org/conda-forge/gensim,2024-02-08 03:02:42.101,1332055.0,2.0,,,,,,,piskvorky/gensim,,,,,,,,,
54,chroma,chroma-core/chroma,nn-search,,https://github.com/chroma-core/chroma,https://github.com/chroma-core/chroma,Apache-2.0,2022-10-05 17:58:44.000,2024-08-08 18:11:14.000,2024-08-08 16:35:59,1596.0,256.0,1167.0,84.0,1529.0,410.0,688.0,14018.0,the AI-native open-source embedding database.,114.0,40,True,2024-07-11 02:31:06,0.5.4,60.0,chromadb,,,,124.0,1651041.0,35913.0,35913.0,https://pypi.org/project/chromadb,1651036.0,,,,1.0,,,,,,,,,,,,,,,,
55,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-08-08 17:57:33.000,2024-08-08 17:57:31,9301.0,39.0,1158.0,140.0,5481.0,224.0,4443.0,13488.0,ML Experiments and Data Management with Git.,300.0,40,True,2024-08-06 08:36:06,3.53.1,315.0,dvc,conda-forge/dvc,,,39087.0,577075.0,16914.0,16914.0,https://pypi.org/project/dvc,532550.0,https://anaconda.org/conda-forge/dvc,2024-08-06 11:27:16.376,2096010.0,2.0,,,,,,,,,,,,dvc,dvc,dvc,,
56,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-08-08 16:44:32.000,2024-08-08 16:11:50,1811.0,38.0,737.0,120.0,631.0,26.0,937.0,8788.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,92.0,40,True,2024-08-08 16:56:21,0.20.0,88.0,tokenizers,conda-forge/tokenizers,,,57.0,26107774.0,93654.0,93654.0,https://pypi.org/project/tokenizers,26069549.0,https://anaconda.org/conda-forge/tokenizers,2024-04-18 01:39:43.525,1872987.0,2.0,,,,,,,,,,,,,,,,
57,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-08-08 16:24:24.000,2024-08-08 12:55:44,1513.0,88.0,878.0,96.0,1474.0,113.0,1401.0,7473.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",278.0,40,True,2024-08-08 12:57:41,0.33.0,50.0,accelerate,conda-forge/accelerate,,['pytorch'],,6921187.0,46003.0,46003.0,https://pypi.org/project/accelerate,6915998.0,https://anaconda.org/conda-forge/accelerate,2024-07-23 20:34:39.964,176446.0,1.0,,,,,,,,,,,,,,,,
58,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-08-07 08:48:08.000,2024-08-07 08:48:08,2010.0,72.0,883.0,104.0,1671.0,358.0,1255.0,4389.0,Python tools for geographic data.,229.0,40,True,2024-07-02 12:26:55,1.0.1,39.0,geopandas,conda-forge/geopandas,,['pandas'],2648.0,6655576.0,38666.0,38666.0,https://pypi.org/project/geopandas,6578765.0,https://anaconda.org/conda-forge/geopandas,2024-07-02 15:18:57.572,3839247.0,1.0,,,,,,,,,,,,,,,,
59,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-08-08 18:06:47.000,2024-08-08 18:04:52,3798.0,132.0,1094.0,137.0,3146.0,269.0,1201.0,2075.0,A library for training and deploying machine learning models on Amazon SageMaker.,451.0,40,True,2024-08-06 22:53:32,2.228.0,195.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,33909993.0,4236.0,4236.0,https://pypi.org/project/sagemaker,33889932.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,962948.0,2.0,,,,,,,,,,,,,,,,
60,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-08-08 17:50:40.000,2024-08-08 03:16:03,5855.0,97.0,697.0,55.0,5108.0,1253.0,2359.0,1561.0,A distributed task scheduler for Dask.,327.0,40,True,2024-08-06 20:23:20,2024.8.0,201.0,distributed,conda-forge/distributed,,,,5931436.0,35729.0,35729.0,https://pypi.org/project/distributed,5648234.0,https://anaconda.org/conda-forge/distributed,2024-08-06 22:17:46.512,14443329.0,2.0,,,,,,,,,,,,,,,,
61,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-07-23 23:04:19.000,2024-07-23 23:04:18,8560.0,21.0,2194.0,210.0,4186.0,7.0,1935.0,20740.0,Build multimodal AI applications with cloud-native stack.,177.0,39,True,2024-07-23 14:54:11,3.27.2,100.0,jina,conda-forge/jina-core,,,,64174.0,1746.0,1746.0,https://pypi.org/project/jina,30692.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,70744.0,2.0,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2024-07-23 15:02:41.889107,8.0,1698930.0,,,,,,,,,,,
62,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-07-23 06:44:33.000,2024-03-21 15:05:22,32610.0,,4456.0,350.0,6366.0,2.0,6642.0,18427.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",596.0,39,True,2024-04-18 15:06:29,3.6.20,100.0,rasa,,,['tensorflow'],,128635.0,4357.0,4357.0,https://pypi.org/project/rasa,128635.0,,,,2.0,,,,,,,,,,,,,,,,
63,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-08-08 15:55:49.000,2024-08-08 08:34:57,4313.0,217.0,2921.0,171.0,4929.0,396.0,2339.0,13279.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",295.0,39,True,2024-06-28 00:16:49,2.3.0,38.0,dgl,,,,,111312.0,281.0,281.0,https://pypi.org/project/dgl,111312.0,,,,1.0,,,,,,,,,,,,,,,,
64,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2024-08-08 18:11:05.000,2024-08-07 08:20:34,13024.0,1118.0,716.0,120.0,3183.0,487.0,1863.0,10475.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",115.0,39,True,2024-08-08 16:34:48,1.24.22,100.0,weaviate-client,,,,455616.0,2427567.0,286.0,286.0,https://pypi.org/project/weaviate-client,2395023.0,,,,2.0,,,,,,,,,,,,,,,,
65,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-08-08 11:54:05.000,2024-08-08 11:54:02,48410.0,540.0,1157.0,191.0,393.0,524.0,1771.0,7950.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1262.0,39,True,2024-04-18 20:19:33,1.2.5,86.0,catboost,conda-forge/catboost,,,282476.0,2335492.0,14.0,14.0,https://pypi.org/project/catboost,2296257.0,https://anaconda.org/conda-forge/catboost,2024-04-18 20:39:24.300,1612475.0,2.0,,,,,,,,,,,,,,,,
66,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-08-08 18:08:50.000,2024-08-08 18:08:48,4767.0,260.0,1281.0,103.0,4028.0,917.0,1539.0,7663.0,A unified framework for machine learning with time series.,385.0,39,True,2024-07-11 19:02:18,0.31.0,70.0,sktime,conda-forge/sktime-all-extras,,['sklearn'],93.0,737626.0,3052.0,3052.0,https://pypi.org/project/sktime,710908.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-07-13 11:12:54.480,988541.0,1.0,,,,,,,sktime/sktime,,,,,,,,,
67,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-08-05 16:24:57.000,2024-06-29 16:33:06,1874.0,23.0,2193.0,163.0,865.0,83.0,1027.0,6799.0,Python Data. Leaflet.js Maps.,170.0,39,True,2024-06-16 15:21:45,0.17.0,28.0,folium,conda-forge/folium,,,,1497225.0,41042.0,41042.0,https://pypi.org/project/folium,1429033.0,https://anaconda.org/conda-forge/folium,2024-06-17 06:35:28.582,2932297.0,2.0,,,,,,,,,,,,,,,,
68,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-08-08 12:56:39.000,2024-08-08 12:56:33,6384.0,107.0,1480.0,109.0,4367.0,419.0,735.0,4251.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",310.0,39,True,2024-06-05 08:15:47,4.9.6,34.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,['tensorflow'],,2000671.0,18746.0,18746.0,https://pypi.org/project/tensorflow-datasets,1999833.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,32685.0,1.0,,,,,,,,,,,,,,,,
69,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-08-07 16:27:04.000,2024-08-06 08:01:00,2284.0,18.0,555.0,89.0,847.0,254.0,929.0,3787.0,Manipulation and analysis of geometric objects.,155.0,39,True,2024-07-13 10:51:52,2.0.5,30.0,shapely,conda-forge/shapely,,,3610.0,31169918.0,75826.0,75826.0,https://pypi.org/project/shapely,30963447.0,https://anaconda.org/conda-forge/shapely,2024-07-13 16:44:50.460,9905556.0,2.0,,,,,,,,,,,,,,,,
70,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-08-08 18:10:46.000,2024-08-08 18:03:22,18071.0,109.0,1258.0,81.0,7948.0,461.0,4340.0,2630.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,375.0,39,True,2024-06-14 22:41:47,1.7.1,61.0,mne,conda-forge/mne,,,,207056.0,4206.0,4206.0,https://pypi.org/project/mne,199271.0,https://anaconda.org/conda-forge/mne,2024-07-09 00:57:35.619,397047.0,1.0,,,,,,,,,,,,,,,,
71,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-08-08 14:52:43.000,2024-08-08 14:26:16,20477.0,707.0,2732.0,276.0,21794.0,590.0,10808.0,28810.0,"A cloud-native vector database, storage for next generation AI applications.",283.0,38,True,2024-08-08 05:59:13,2.4.7,84.0,pymilvus,,,,250141.0,1795039.0,,,https://pypi.org/project/pymilvus,699090.0,,,,2.0,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2024-08-08 14:44:13.782364,56.0,64406619.0,,,,,,,,,,,
72,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-08-08 11:34:56.000,2024-08-07 14:01:17,3910.0,62.0,6761.0,428.0,5342.0,785.0,2418.0,15840.0,"Datasets, Transforms and Models specific to Computer Vision.",605.0,38,True,2024-07-24 19:00:42,0.19.0,43.0,torchvision,conda-forge/torchvision,,['pytorch'],38341.0,13195167.0,21.0,21.0,https://pypi.org/project/torchvision,13159777.0,https://anaconda.org/conda-forge/torchvision,2024-06-11 08:20:37.554,1433187.0,1.0,,,,,,,,,,,,,,,,
73,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2024-07-10 02:16:05.000,2024-06-20 12:51:40,1687.0,34.0,2810.0,378.0,467.0,3.0,1890.0,14699.0,Python Echarts Plotting Library.,44.0,38,True,2024-06-20 15:50:49,2.0.6,5.0,pyecharts,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],66.0,131692.0,4332.0,4332.0,https://pypi.org/project/pyecharts,131689.0,,,,2.0,,,,,,,,,,,,,,,,
74,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-08-07 19:08:06.000,2024-08-07 19:08:03,953.0,76.0,1597.0,128.0,860.0,350.0,616.0,13864.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,144.0,38,True,2024-08-05 23:00:36,1.4.13,31.0,albumentations,conda-forge/albumentations,,['pytorch'],,3009321.0,25860.0,25860.0,https://pypi.org/project/albumentations,3005579.0,https://anaconda.org/conda-forge/albumentations,2024-06-27 12:27:59.026,183371.0,1.0,,,,,,,,,,,,,,,,
75,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-07-21 23:10:28.000,2024-05-27 18:04:07,1101.0,6.0,1501.0,254.0,679.0,424.0,1057.0,12228.0,Video editing with Python.,161.0,38,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,1254765.0,42971.0,42971.0,https://pypi.org/project/moviepy,1251701.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,260455.0,1.0,,,,,,,,,,,,,,,,
76,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2024-08-08 05:33:27.000,2024-08-07 19:09:45,2777.0,44.0,927.0,129.0,1904.0,265.0,647.0,9686.0,Geometric Computer Vision Library for Spatial AI.,264.0,38,True,2024-06-28 15:15:38,0.7.3,39.0,kornia,conda-forge/kornia,,['pytorch'],1333.0,1635628.0,11084.0,11084.0,https://pypi.org/project/kornia,1632441.0,https://anaconda.org/conda-forge/kornia,2024-06-28 20:04:02.857,139392.0,1.0,,,,,,,,,,,,,,,,
77,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2024-08-08 09:49:54.000,2024-08-01 03:34:44,5276.0,53.0,1727.0,133.0,1009.0,356.0,1945.0,8729.0,"An open-source, low-code machine learning library in Python.",140.0,38,True,2024-04-28 18:46:27,3.3.2,29.0,pycaret,conda-forge/pycaret,,,704.0,242257.0,6091.0,6091.0,https://pypi.org/project/pycaret,241185.0,https://anaconda.org/conda-forge/pycaret,2024-04-25 15:07:46.052,50785.0,1.0,,,,,,,,,,,,,,,,
78,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2024-08-06 12:39:37.000,2024-08-05 12:29:58,10010.0,146.0,1906.0,224.0,4015.0,232.0,3045.0,8549.0,Bayesian Modeling and Probabilistic Programming in Python.,500.0,38,True,2024-07-11 13:49:51,5.16.2,89.0,pymc,conda-forge/pymc,,,1942.0,256679.0,3803.0,3803.0,https://pypi.org/project/pymc,249414.0,https://anaconda.org/conda-forge/pymc,2024-07-11 20:14:42.878,333458.0,1.0,,,,,,,,,,,,,,,,
79,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2024-08-08 16:10:37.000,2024-08-08 16:09:31,4607.0,191.0,606.0,87.0,2497.0,147.0,725.0,5866.0,Flax is a neural network library for JAX that is designed for flexibility.,234.0,38,True,2024-06-26 09:27:39,0.8.5,42.0,flax,conda-forge/flax,,['jax'],51.0,979852.0,8575.0,8575.0,https://pypi.org/project/flax,978267.0,https://anaconda.org/conda-forge/flax,2024-06-26 15:51:36.766,65000.0,2.0,,,,,,,,,,,,,,,,
80,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2024-08-08 17:10:07.000,2024-08-08 17:10:06,10827.0,74.0,390.0,59.0,3048.0,1061.0,2214.0,2676.0,"With Holoviews, your data visualizes itself.",144.0,38,True,2024-07-05 07:22:34,1.19.1,81.0,holoviews,conda-forge/holoviews,,['jupyter'],,796644.0,11467.0,11467.0,https://pypi.org/project/holoviews,762360.0,https://anaconda.org/conda-forge/holoviews,2024-07-07 07:21:50.008,1697115.0,2.0,,,,,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,342.0,,,,,,
