,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
42,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-12-16 18:16:41.000000,2023-12-16 18:16:41,7091.0,70.0,1903.0,413.0,1006.0,766.0,848.0,19828.0,Data Apps & Dashboards for Python. No JavaScript Required.,143.0,40,True,2023-11-28 00:56:54,2.14.2,103.0,dash,conda-forge/dash,,,,56009.0,56009.0,https://pypi.org/project/dash,2370055.0,2397792.0,https://anaconda.org/conda-forge/dash,2023-11-28 06:37:33.255,1164991.0,,,,,2.0,22.0,,,,,,,,,,,,
43,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2023-12-15 20:56:55.000000,2023-12-14 23:03:21,8509.0,63.0,2146.0,206.0,4151.0,12.0,1910.0,19476.0,Build multimodal AI applications with cloud-native stack.,176.0,40,True,2023-12-14 15:31:33,3.23.2,100.0,jina,conda-forge/jina-core,jinaai/jina,,,1397.0,1397.0,https://pypi.org/project/jina,85279.0,114849.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,58643.0,https://hub.docker.com/r/jinaai/jina,2023-12-14 15:39:49.833835,8.0,1260374.0,2.0,,,,,,,,,,,,,
44,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-12-02 15:25:20.000000,2023-10-01 14:51:00,4509.0,3.0,4151.0,433.0,1682.0,375.0,1444.0,14872.0,Topic Modelling for Humans.,449.0,40,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,,53858.0,53858.0,https://pypi.org/project/gensim,4064522.0,4100502.0,https://anaconda.org/conda-forge/gensim,2023-08-24 12:30:21.806,1185854.0,,,,,1.0,4553.0,piskvorky/gensim,,,,,,,,,,,
45,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-12-21 11:13:54.000000,2023-10-12 07:43:04,2677.0,15.0,8121.0,377.0,3089.0,1148.0,6590.0,26473.0,OpenMMLab Detection Toolbox and Benchmark.,440.0,39,True,2023-10-12 07:45:00,3.2.0,52.0,mmdet,,,,['pytorch'],1999.0,1999.0,https://pypi.org/project/mmdet,168515.0,168515.0,,,,,,,,1.0,,,,,,,,,,,,,
46,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-12-21 06:46:38.000000,2023-12-21 04:35:17,16831.0,357.0,900.0,121.0,3349.0,79.0,1471.0,9046.0,A hyperparameter optimization framework.,255.0,39,True,2023-12-11 05:04:29,3.5.0,62.0,optuna,conda-forge/optuna,,,,11391.0,11391.0,https://pypi.org/project/optuna,2361850.0,2375806.0,https://anaconda.org/conda-forge/optuna,2023-12-11 08:40:18.727,586162.0,,,,,1.0,,,,,,,,,,,,,
47,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-12-21 02:07:50.000000,2023-12-21 02:07:46,47084.0,534.0,1113.0,197.0,374.0,526.0,1645.0,7513.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1189.0,39,True,2023-09-19 20:01:10,1.2.2,84.0,catboost,conda-forge/catboost,,,,11.0,11.0,https://pypi.org/project/catboost,1879469.0,1920793.0,https://anaconda.org/conda-forge/catboost,2023-09-19 20:23:11.996,1428733.0,,,,,2.0,203307.0,,,,,,,,,,,,
48,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-12-16 16:08:24.000000,2023-12-07 07:22:09,1768.0,26.0,2162.0,167.0,793.0,67.0,983.0,6510.0,Python Data. Leaflet.js Maps.,157.0,39,True,2023-12-04 11:11:32,0.15.1,26.0,folium,conda-forge/folium,,,,32290.0,32290.0,https://pypi.org/project/folium,831158.0,902437.0,https://anaconda.org/conda-forge/folium,2023-12-04 11:42:27.248,2494783.0,,,,,1.0,,,,,,,,,,,,,
49,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-12-21 17:31:10.000000,2023-12-20 15:47:39,1206.0,111.0,669.0,96.0,1132.0,108.0,1023.0,6208.0,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",203.0,39,True,2023-12-01 15:24:43,0.25.0,37.0,accelerate,conda-forge/accelerate,,,['pytorch'],21293.0,21293.0,https://pypi.org/project/accelerate,8231283.0,8234847.0,https://anaconda.org/conda-forge/accelerate,2023-12-01 17:19:39.752,92672.0,,,,,1.0,,,,,,,,,,,,,
50,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-12-19 10:39:36.000000,2023-12-19 10:29:48,1839.0,30.0,834.0,106.0,1495.0,366.0,1159.0,3972.0,Python tools for geographic data.,213.0,39,True,2023-11-11 09:30:40,0.14.1,33.0,geopandas,conda-forge/geopandas,,,['pandas'],29484.0,29484.0,https://pypi.org/project/geopandas,6153901.0,6233317.0,https://anaconda.org/conda-forge/geopandas,2023-11-11 14:20:49.573,3334403.0,,,,,1.0,2348.0,,,,,,,,,,,,
51,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-12-21 17:44:27.000000,2023-12-21 12:50:34,39290.0,1098.0,26369.0,2032.0,44422.0,,,37449.0,Apache Spark Python API.,2990.0,38,True,,,33.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,27569449.0,27639831.0,https://anaconda.org/conda-forge/pyspark,2023-10-04 13:44:45.676,2956067.0,,,,,2.0,,,,,,,,,stable/spark,,,,
52,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-12-21 10:13:55.000000,2023-12-11 03:41:57,6121.0,22.0,6816.0,415.0,2800.0,1077.0,7257.0,35312.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",150.0,38,True,2023-10-18 12:32:48,2.7.1,8.0,paddleocr,,,,['paddle'],2083.0,2083.0,https://pypi.org/project/paddleocr,110669.0,110669.0,,,,,,,,1.0,,,,,,,,,,,,,
53,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-12-21 15:06:17.000000,2023-12-21 12:06:42,18681.0,628.0,2411.0,349.0,18179.0,475.0,9117.0,24758.0,"A cloud-native vector database, storage for next generation AI applications.",259.0,38,True,2023-11-27 11:34:34,2.2.16,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,459542.0,656694.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-12-21 14:16:28.296469,38.0,9817789.0,1.0,60422.0,,,,,,,,,,,,
54,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-10-25 21:28:33.000000,2023-01-26 21:28:45,11896.0,,6533.0,1074.0,11124.0,1805.0,7763.0,20655.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",983.0,38,True,2022-05-10 20:10:05,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6939.0,6939.0,https://pypi.org/project/mxnet,343003.0,343440.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10518.0,,,,,2.0,26511.0,apache/mxnet,,,,,,,,,,,
55,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-12-21 11:59:05.000000,2023-12-21 01:59:29,3764.0,78.0,6646.0,396.0,5119.0,756.0,2289.0,14930.0,"Datasets, Transforms and Models specific to Computer Vision.",564.0,38,True,2023-12-15 02:04:19,0.16.2,37.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,10442814.0,10471913.0,https://anaconda.org/conda-forge/torchvision,2023-12-13 18:56:48.112,945872.0,,,,,1.0,35030.0,,,,,,,,,,,,
56,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2023-12-19 10:45:36.000000,2023-12-18 15:04:52,1291.0,77.0,2140.0,130.0,296.0,981.0,829.0,12680.0,Multilingual Sentence & Image Embeddings with BERT.,130.0,38,True,2022-06-26 19:52:06,2.2.2,32.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],20793.0,20793.0,https://pypi.org/project/sentence-transformers,3014403.0,3019283.0,https://anaconda.org/conda-forge/sentence-transformers,2023-06-16 19:21:44.846,190340.0,,,,,1.0,,,,,,,,,,,,,
57,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-12-21 15:57:33.000000,2023-12-21 14:47:16,3746.0,304.0,2829.0,171.0,4311.0,338.0,2148.0,12555.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",282.0,38,True,2023-12-11 09:43:07,1.1.3,34.0,dgl,,,,,172.0,172.0,https://pypi.org/project/dgl,78034.0,78034.0,,,,,,,,1.0,,,,,,,,,,,,,
58,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-12-21 08:17:03.000000,2023-12-16 13:36:40,1094.0,41.0,2009.0,234.0,506.0,153.0,1040.0,10882.0,Download market data from Yahoo! Finances API.,96.0,38,True,2023-12-06 19:50:39,0.2.33,70.0,yfinance,ranaroussi/yfinance,,,,30926.0,30926.0,https://pypi.org/project/yfinance,1141251.0,1144119.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,83184.0,,,,,1.0,,,,,,,,,,-1.0,,,
59,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-12-21 11:42:56.000000,2023-12-19 06:58:11,2618.0,75.0,885.0,126.0,1714.0,233.0,601.0,8937.0,Geometric Computer Vision Library for AI.,244.0,38,True,2023-08-02 09:57:58,0.7.0,36.0,kornia,conda-forge/kornia,,,['pytorch'],7637.0,7637.0,https://pypi.org/project/kornia,2072628.0,2075705.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,110296.0,,,,,1.0,884.0,,,,,,,,,,,,
60,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2023-12-21 13:07:18.000000,2023-12-21 13:06:48,28069.0,405.0,699.0,126.0,5972.0,472.0,1595.0,7411.0,NumPy & SciPy for GPU.,355.0,38,True,2023-12-07 07:57:50,12.3.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,1838.0,1838.0,https://pypi.org/project/cupy,23014.0,101671.0,https://anaconda.org/conda-forge/cupy,2023-12-07 23:56:31.187,3232930.0,https://hub.docker.com/r/cupy/cupy,2023-12-07 08:04:13.783114,11.0,58316.0,1.0,167275.0,,,,,,,,,,,,
61,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-12-21 18:00:43.000000,2023-12-21 13:35:23,4093.0,186.0,1155.0,103.0,3232.0,733.0,1312.0,7102.0,A unified framework for machine learning with time series.,307.0,38,True,2023-11-05 18:26:59,0.24.1,55.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],2003.0,2003.0,https://pypi.org/project/sktime,793914.0,825790.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-11-06 08:49:23.870,924398.0,,,,,1.0,84.0,sktime/sktime,,,,,,,,-1.0,,,
62,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-12-21 12:41:37.000000,2023-12-21 05:58:35,4074.0,257.0,542.0,82.0,2122.0,98.0,672.0,5043.0,Flax is a neural network library for JAX that is designed for flexibility.,214.0,38,True,2023-10-28 02:07:21,0.7.5,36.0,flax,conda-forge/flax,,,['jax'],5424.0,5424.0,https://pypi.org/project/flax,2702598.0,2703757.0,https://anaconda.org/conda-forge/flax,2023-11-09 02:38:30.298,38246.0,,,,,2.0,50.0,,,,,,,,,,,,
63,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2023-12-21 13:07:15.000000,2023-12-21 13:07:07,6124.0,110.0,1433.0,109.0,4085.0,393.0,701.0,4075.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",301.0,38,True,2023-12-18 13:28:11,4.9.4,32.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],15625.0,15625.0,https://pypi.org/project/tensorflow-datasets,2013465.0,2014289.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,25551.0,,,,,1.0,,,,,,,,,,,,,
64,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2023-12-19 01:41:58.000000,2023-12-12 08:21:10,2229.0,20.0,540.0,88.0,776.0,226.0,895.0,3528.0,Manipulation and analysis of geometric objects.,149.0,38,True,2023-10-12 20:37:13,2.0.2,27.0,shapely,conda-forge/shapely,,,,58565.0,58565.0,https://pypi.org/project/shapely,16332471.0,16551333.0,https://anaconda.org/conda-forge/shapely,2023-11-23 18:52:59.047,8750138.0,,,,,2.0,2835.0,,,,,,,,,,,,
65,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-12-21 16:21:55.000000,2023-12-21 16:21:55,17790.0,186.0,1197.0,84.0,7646.0,430.0,4214.0,2424.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,359.0,38,True,2023-11-20 20:23:33,1.6.0,58.0,mne,conda-forge/mne,,,,3311.0,3311.0,https://pypi.org/project/mne,89683.0,97643.0,https://anaconda.org/conda-forge/mne,2023-11-20 22:22:01.653,342306.0,,,,,1.0,,,,,,,,,,,,,
66,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-12-21 18:01:51.000000,2023-12-21 16:32:41,3433.0,165.0,1020.0,134.0,2772.0,392.0,981.0,1975.0,A library for training and deploying machine learning models on Amazon SageMaker.,416.0,38,True,2023-12-20 02:50:52,2.201.0,161.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3375.0,3375.0,https://pypi.org/project/sagemaker,45461167.0,45478654.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-11-27 10:45:24.319,699502.0,,,,,2.0,,,,,,,,,,,,,
67,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-12-21 16:46:22.000000,2023-12-21 16:46:21,5645.0,144.0,683.0,56.0,4863.0,1177.0,2291.0,1506.0,A distributed task scheduler for Dask.,319.0,38,True,,,183.0,distributed,conda-forge/distributed,,,,31975.0,31975.0,https://pypi.org/project/distributed,3767525.0,4064697.0,https://anaconda.org/conda-forge/distributed,2023-12-15 21:59:40.423,12778437.0,,,,,2.0,,,,,,,,,,,,,
68,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-12-14 16:43:19.109000,2023-12-11 02:26:35,1519.0,15.0,269.0,32.0,475.0,89.0,486.0,1355.0,Python library for reading and writing image data.,109.0,38,True,2023-12-11 02:26:46,2.33.1,64.0,imageio,conda-forge/imageio,,,,110927.0,110927.0,https://pypi.org/project/imageio,19123932.0,19269256.0,https://anaconda.org/conda-forge/imageio,2023-12-14 16:43:19.109,5957706.0,,,,,1.0,942.0,,,,,,,,,,,,
69,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-12-18 23:13:35.000000,2023-12-18 23:09:31,934.0,51.0,3142.0,469.0,839.0,381.0,1858.0,25928.0,A library for efficient similarity search and clustering of dense vectors.,148.0,37,True,2023-04-20 13:45:29,1.7.4,15.0,pymilvus,conda-forge/faiss,,,,3322.0,3322.0,https://pypi.org/project/pymilvus,459542.0,482655.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,993880.0,,,,,2.0,,,,,,,,,,,,,
70,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-12-21 12:48:13.000000,2023-12-18 06:57:31,5779.0,95.0,1707.0,204.0,1167.0,47.0,2172.0,13309.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,251.0,37,True,2023-12-18 09:29:22,0.13.1,25.0,flair,conda-forge/python-flair,,,['pytorch'],2939.0,2939.0,https://pypi.org/project/flair,137946.0,138483.0,https://anaconda.org/conda-forge/python-flair,2023-07-23 11:04:16.024,22036.0,,,,,1.0,,,,,,,,,,,,,
71,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-12-18 07:47:45.000000,2023-12-15 00:57:55,1368.0,38.0,1559.0,150.0,739.0,197.0,551.0,11589.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,117.0,37,True,2023-12-05 15:38:30,4.6.3,54.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",2080.0,2080.0,https://pypi.org/project/ydata-profiling,957065.0,958578.0,https://anaconda.org/conda-forge/ydata-profiling,2023-12-05 18:31:30.252,15135.0,,,,,2.0,22.0,,,,,,,,,,,,
72,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-12-16 19:38:47.000000,2023-07-11 16:23:35,1095.0,,1397.0,251.0,654.0,368.0,1022.0,11235.0,Video editing with Python.,160.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,32156.0,32156.0,https://pypi.org/project/moviepy,710746.0,713597.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,219562.0,,,,,2.0,,,,,,,,,,,,,
73,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-12-17 21:40:03.000000,2023-12-14 21:02:15,5074.0,109.0,1648.0,129.0,970.0,307.0,1903.0,8030.0,"An open-source, low-code machine learning library in Python.",131.0,37,True,2023-11-12 21:46:01,3.2.0,26.0,pycaret,conda-forge/pycaret,,,,4881.0,4881.0,https://pypi.org/project/pycaret,295641.0,296690.0,https://anaconda.org/conda-forge/pycaret,2023-11-16 02:21:22.926,41339.0,,,,,1.0,677.0,,,,,,,,,,,,
74,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-12-21 04:26:35.000000,2023-12-14 15:12:56,1747.0,14.0,651.0,119.0,548.0,260.0,604.0,7944.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,82.0,37,True,2023-11-14 19:06:30,0.15.0,81.0,tokenizers,conda-forge/tokenizers,,,,53613.0,53613.0,https://pypi.org/project/tokenizers,15864756.0,15898840.0,https://anaconda.org/conda-forge/tokenizers,2023-12-12 19:20:02.639,1397448.0,,,,,1.0,33.0,,,,,,,,,,,,
75,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2023-12-21 11:15:57.000000,2023-12-21 11:15:13,9714.0,74.0,1792.0,227.0,3786.0,199.0,2951.0,7940.0,Bayesian Modeling and Probabilistic Programming in Python.,474.0,37,True,2023-12-21 11:15:57,5.10.3,77.0,pymc,conda-forge/pymc,,,,2495.0,2495.0,https://pypi.org/project/pymc,167315.0,174091.0,https://anaconda.org/conda-forge/pymc,2023-12-13 18:07:02.267,256858.0,,,,,1.0,1935.0,,,,,,,,,,,,
76,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-12-21 17:09:13.000000,2023-12-21 06:23:09,20214.0,592.0,1923.0,179.0,3180.0,199.0,2046.0,7467.0,End-to-End Speech Processing Toolkit.,398.0,37,True,2023-10-25 11:52:03,.202310,51.0,espnet,,,,,273.0,273.0,https://pypi.org/project/espnet,18481.0,18482.0,,,,,,,,1.0,79.0,,,,,,,,,,,,
77,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2023-12-21 07:48:55.000000,2023-12-13 18:07:01,9603.0,120.0,1159.0,123.0,1064.0,105.0,873.0,6982.0,A PyTorch-based Speech Toolkit.,224.0,37,True,2023-11-22 02:28:28,0.5.16,10.0,speechbrain,,,,['pytorch'],1335.0,1335.0,https://pypi.org/project/speechbrain,187651.0,187651.0,,,,,,,,1.0,,,,,,,,,,,,,
78,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2023-12-21 16:35:55.000000,2023-12-19 06:53:14,2190.0,43.0,542.0,33.0,539.0,52.0,261.0,4549.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",459.0,37,True,2023-08-21 13:05:21,0.29.1,10.0,gymnasium,conda-forge/gymnasium,,,,3829.0,3829.0,https://pypi.org/project/gymnasium,445433.0,448546.0,https://anaconda.org/conda-forge/gymnasium,2023-06-18 08:43:17.773,37361.0,,,,,1.0,,,,,,,,,,2.0,,,
79,argilla,argilla-io/argilla,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-12-21 15:07:18.000000,2023-12-21 14:50:01,2774.0,249.0,272.0,23.0,2559.0,205.0,1541.0,2725.0,Argilla: the open-source feedback platform for LLMs.,74.0,37,True,2023-12-21 14:45:33,1.21.0,100.0,argilla,,,,,2143.0,2143.0,https://pypi.org/project/argilla,766084.0,766084.0,,,,,,,,1.0,,,,,,,,,,,,,
