,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,trending
43,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-07-24 17:09:00.000000,2025-07-24 17:05:06,1514.0,71.0,3885.0,486.0,1514.0,223.0,2433.0,36282.0,A library for efficient similarity search and clustering of dense vectors.,236.0,42,True,2025-04-25 14:13:55,1.11.0,19.0,,pymilvus,conda-forge/faiss,,,,3431713.0,4936.0,4936.0,https://pypi.org/project/pymilvus,3387105.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2721104.0,1.0,,,,,,,,,,,,,,,
44,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-07-24 15:16:43.495000,2025-07-24 03:02:29,2900.0,179.0,4861.0,317.0,646.0,51.0,942.0,34847.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",177.0,42,True,2025-07-24 03:06:41,1.0.19,69.0,huggingface/pytorch-image-models,timm,conda-forge/timm,,['pytorch'],8090837.0,7572939.0,60595.0,60595.0,https://pypi.org/project/timm,7456651.0,https://anaconda.org/conda-forge/timm,2025-07-24 15:16:43.495,417183.0,1.0,,,,,,,,,,,,,,,
45,crewAI,crewAIInc/crewAI,agents,,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI,MIT,2023-10-27 03:26:59.000,2025-07-24 17:20:19.000000,2025-07-24 17:20:18,1572.0,191.0,4623.0,313.0,1505.0,50.0,1398.0,34774.0,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI..",251.0,42,True,2025-07-23 18:05:10,0.150.0,94.0,,crewai,,,,,1374436.0,16896.0,16896.0,https://pypi.org/project/crewai,1374436.0,,,,2.0,,,,,,,,,,,,,,,
46,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2025-07-24 18:02:00.000000,2025-07-24 15:17:01,23544.0,1924.0,3536.0,127.0,6432.0,831.0,5281.0,25962.0,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI,..",684.0,42,True,2025-07-24 00:32:06,1.74.8-nightly,100.0,,litellm,,,,683.0,14123765.0,15840.0,15840.0,https://pypi.org/project/litellm,14123424.0,,,,1.0,,,,,,,,,,,,,,,
47,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-07-17 21:23:45.000000,2025-07-11 09:23:57,2853.0,25.0,3325.0,247.0,1094.0,655.0,1983.0,24175.0,A game theoretic approach to explain the output of any machine learning model.,273.0,42,True,2025-06-12 11:38:58,0.48.0,59.0,shap/shap,shap,conda-forge/shap,,,,7670069.0,34943.0,34943.0,https://pypi.org/project/shap,7547573.0,https://anaconda.org/conda-forge/shap,2025-06-17 14:18:04.461,6737315.0,1.0,,,,,,,,,,,,,,,
48,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2025-07-24 15:07:45.000000,2025-07-24 15:07:43,20798.0,35.0,4170.0,434.0,6370.0,787.0,7184.0,19981.0,"Interactive Data Visualization in the browser, from Python.",712.0,42,True,,,71.0,,bokeh,conda-forge/bokeh,,,,4428212.0,103642.0,103642.0,https://pypi.org/project/bokeh,4149033.0,https://anaconda.org/conda-forge/bokeh,2025-05-12 23:15:08.842,17029966.0,1.0,,,,,,,,,,,,,,,
49,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-07-24 03:25:59.000000,2025-07-24 03:18:40,3682.0,24.0,3838.0,435.0,3395.0,414.0,3148.0,17423.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",330.0,42,True,2025-02-15 03:46:41,4.6.0,34.0,,lightgbm,conda-forge/lightgbm,,,297841.0,10601330.0,55381.0,55381.0,https://pypi.org/project/lightgbm,10532919.0,https://anaconda.org/conda-forge/lightgbm,2025-07-23 14:41:13.164,3793397.0,2.0,,,,,,,,,,,,,,,
50,langgraph,langchain-ai/langgraph,agents,,https://github.com/langchain-ai/langgraph,https://github.com/langchain-ai/langgraph,MIT,2023-08-09 18:33:12.000,2025-07-24 17:43:58.000000,2025-07-24 14:38:24,6044.0,928.0,2766.0,99.0,3413.0,125.0,720.0,16214.0,Build resilient language agents as graphs.,231.0,42,True,2025-07-23 23:53:12,cli==0.3.6,100.0,,langgraph,,,,,7575363.0,32405.0,32405.0,https://pypi.org/project/langgraph,7575363.0,,,,2.0,,,,,,,,,,,,,,,
51,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-07-21 18:27:11.000000,2025-07-21 18:27:09,9446.0,51.0,1224.0,134.0,5630.0,230.0,4572.0,14694.0,Data Versioning and ML Experiments.,316.0,42,True,2025-07-07 11:23:15,3.61.0,330.0,,dvc,conda-forge/dvc,,,,1000834.0,24220.0,24220.0,https://pypi.org/project/dvc,952426.0,https://anaconda.org/conda-forge/dvc,2025-07-07 13:15:11.481,2952927.0,2.0,,,,,,,,,,dvc,dvc,dvc,,,
52,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-07-24 17:42:35.000000,2025-07-24 09:23:48,20008.0,1638.0,1003.0,135.0,6119.0,371.0,2218.0,14012.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",149.0,42,True,2025-07-24 11:41:11,1.30.13,100.0,,weaviate-client,,,,21357.0,102733485.0,677.0,677.0,https://pypi.org/project/weaviate-client,102730816.0,,,,1.0,,,,,,,,,,,,,,,
53,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2025-07-20 13:43:19.000000,2025-07-20 13:42:36,5197.0,41.0,2135.0,1664.0,5129.0,395.0,2791.0,13373.0,WebGL2 powered visualization framework.,294.0,42,True,2025-07-08 11:54:33,9.1.13,100.0,,pydeck,conda-forge/pydeck,,['jupyter'],,10700512.0,9178.0,9178.0,https://pypi.org/project/pydeck,9940850.0,https://anaconda.org/conda-forge/pydeck,2025-04-22 14:57:20.802,791319.0,1.0,,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,746474.0,,,,,,,
54,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2025-07-10 13:20:45.000000,2025-07-10 13:20:45,3243.0,1.0,1944.0,258.0,1146.0,155.0,2465.0,13306.0,Statistical data visualization in Python.,216.0,42,True,2024-01-25 13:21:20,0.13.2,37.0,,seaborn,conda-forge/seaborn,,,499.0,25966331.0,695067.0,695067.0,https://pypi.org/project/seaborn,25742244.0,https://anaconda.org/conda-forge/seaborn,2025-04-22 14:56:26.328,13669183.0,1.0,,,,,,,,,,,,,,,
55,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-07-23 21:55:54.000000,2025-07-23 21:55:54,14385.0,63.0,2236.0,182.0,4686.0,593.0,2189.0,6296.0,Image processing in Python.,684.0,42,True,2025-02-18 18:05:27,0.25.2,39.0,,scikit-image,conda-forge/scikit-image,,,,14274554.0,238223.0,238223.0,https://pypi.org/project/scikit-image,14139396.0,https://anaconda.org/conda-forge/scikit-image,2025-05-18 03:52:23.497,8244652.0,1.0,,,,,,,,,,,,,,,
56,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-07-23 23:32:17.000000,2025-07-23 23:31:59,2854.0,91.0,4335.0,351.0,3380.0,1080.0,2068.0,39493.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",398.0,41,True,2025-07-07 18:13:16,0.17.2,95.0,deepspeedai/DeepSpeed,deepspeed,,,['pytorch'],,630439.0,14202.0,14202.0,https://pypi.org/project/deepspeed,630102.0,,,,1.0,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22242.0,,,,,,,,,,
57,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-06-05 22:32:37.000000,2025-06-05 22:32:37,2859.0,10.0,7460.0,608.0,2260.0,228.0,1598.0,27247.0,The fastai deep learning library.,259.0,41,True,2025-05-24 03:52:50,2.8.2,58.0,,fastai,,,['pytorch'],,520146.0,23169.0,23169.0,https://pypi.org/project/fastai,520146.0,,,,2.0,,,,,,,,,,,,,,,
58,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-07-17 22:15:26.000000,2025-07-17 18:34:22,3890.0,17.0,783.0,136.0,1591.0,142.0,1950.0,9907.0,Declarative visualization library for Python.,178.0,41,True,2024-11-24 00:12:10,5.5.0,31.0,vega/altair,altair,conda-forge/altair,,,260.0,30631676.0,241222.0,241222.0,https://pypi.org/project/altair,30566363.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2808396.0,2.0,,,,,,,,,,,,,,,
59,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-07-23 15:56:17.000000,2025-07-23 14:18:25,4235.0,84.0,1156.0,133.0,3458.0,286.0,1284.0,2175.0,A library for training and deploying machine learning models on Amazon SageMaker.,490.0,41,True,2025-07-22 22:54:21,2.248.2,213.0,,sagemaker,conda-forge/sagemaker-python-sdk,,,,28044039.0,6171.0,6171.0,https://pypi.org/project/sagemaker,28016477.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-05-29 06:13:27.772,1626193.0,2.0,,,,,,,,,,,,,,,
60,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-07-24 18:00:50.000000,2025-07-22 03:40:26,7844.0,57.0,3778.0,254.0,3552.0,966.0,2717.0,22650.0,Graph Neural Network Library for PyTorch.,552.0,40,True,2024-09-26 07:09:50,2.6.1,42.0,,torch-geometric,conda-forge/pytorch_geometric,,['pytorch'],,715363.0,10150.0,10150.0,https://pypi.org/project/torch-geometric,712551.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,168738.0,1.0,,,,,,,,,,,,,,,
61,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-07-24 11:19:09.000000,2025-07-24 11:19:09,4546.0,9.0,4218.0,424.0,1719.0,396.0,1470.0,16112.0,Topic Modelling for Humans.,461.0,40,True,2023-08-24 08:44:46,4.3.2,43.0,piskvorky/gensim,gensim,conda-forge/gensim,,,6128.0,4782165.0,77371.0,77371.0,https://pypi.org/project/gensim,4750344.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1652034.0,1.0,,,,,,,,,,,,,,,
62,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-07-22 07:47:01.000000,2025-07-22 07:46:59,1885.0,25.0,919.0,125.0,736.0,79.0,1003.0,9925.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,115.0,40,True,2025-07-04 11:58:09,0.21.3,96.0,,tokenizers,conda-forge/tokenizers,,,86.0,54952617.0,181232.0,181232.0,https://pypi.org/project/tokenizers,54898939.0,https://anaconda.org/conda-forge/tokenizers,2025-07-04 16:31:29.996,3220631.0,1.0,,,,,,,,,,,,,,,
63,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-07-24 00:20:16.000000,2025-07-23 14:12:46,5541.0,168.0,1641.0,112.0,5154.0,1162.0,1797.0,9165.0,A unified framework for machine learning with time series.,479.0,40,True,2025-07-17 16:23:37,0.38.4,93.0,sktime/sktime,sktime,conda-forge/sktime-all-extras,,['sklearn'],111.0,1196785.0,4641.0,4641.0,https://pypi.org/project/sktime,1173132.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-07-18 18:54:20.967,1135321.0,1.0,,,,,,,,,,,,,,,
64,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2025-07-24 17:45:11.000000,2025-07-24 17:45:10,10301.0,61.0,2036.0,224.0,4277.0,285.0,3127.0,9128.0,Bayesian Modeling and Probabilistic Programming in Python.,528.0,40,True,2025-07-24 11:55:29,5.25.1,100.0,,pymc,conda-forge/pymc,,,136.0,548804.0,7608.0,7608.0,https://pypi.org/project/pymc,539237.0,https://anaconda.org/conda-forge/pymc,2025-07-24 15:23:40.224,545302.0,1.0,,,,,,,,,,,,,,,
65,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-07-08 08:08:09.000000,2025-07-08 08:08:04,2400.0,14.0,589.0,89.0,964.0,223.0,1043.0,4197.0,Manipulation and analysis of geometric objects.,170.0,40,True,2025-05-19 11:03:33,2.1.1,35.0,,shapely,conda-forge/shapely,,,3909.0,50983884.0,112247.0,112247.0,https://pypi.org/project/shapely,50766758.0,https://anaconda.org/conda-forge/shapely,2025-05-19 14:51:52.024,12805372.0,1.0,,,,,,,,,,,,,,,
66,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-07-24 12:02:35.446566,2025-07-24 11:42:54,22788.0,552.0,3268.0,307.0,26184.0,611.0,13297.0,36231.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",320.0,39,True,2025-07-21 02:28:02,2.5.15,100.0,,pymilvus,,,,380972.0,4395159.0,,,https://pypi.org/project/pymilvus,3387105.0,,,,2.0,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2025-07-24 12:02:35.446566,85.0,69984040.0,,,,,,,,,,
67,haystack,deepset-ai/haystack,agents,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-07-24 11:37:18.000000,2025-07-24 11:06:40,4230.0,156.0,2256.0,154.0,4650.0,114.0,3896.0,21638.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",293.0,39,True,2025-07-04 12:11:24,2.15.2,100.0,,haystack-ai,,,,,399259.0,1255.0,1255.0,https://pypi.org/project/haystack-ai,399259.0,,,,3.0,,,,,,,,,,,,,,,
68,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2025-07-14 04:38:31.000000,2025-07-14 04:38:31,1009.0,13.0,1241.0,125.0,342.0,56.0,730.0,11106.0,Unsupervised text tokenizer for Neural Network-based text generation.,97.0,39,True,2024-02-19 16:08:39,0.2.0,27.0,,sentencepiece,conda-forge/sentencepiece,,,69258.0,24414434.0,118869.0,118869.0,https://pypi.org/project/sentencepiece,24386810.0,https://anaconda.org/conda-forge/sentencepiece,2025-07-06 09:04:16.246,1607439.0,2.0,,,,,,,,,,,,,,,
69,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-07-18 16:29:45.000000,2025-07-18 16:29:45,10544.0,40.0,1498.0,132.0,1394.0,120.0,1040.0,10168.0,A PyTorch-based Speech Toolkit.,263.0,39,True,2025-04-07 17:05:07,1.0.3,14.0,,speechbrain,,,['pytorch'],,945422.0,3829.0,3829.0,https://pypi.org/project/speechbrain,945422.0,,,,1.0,,,,,,,,,,,,,,,
70,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-07-24 18:14:21.000000,2025-07-23 19:43:54,23951.0,696.0,648.0,67.0,4529.0,518.0,1125.0,9735.0,"Visualize, create, and debug image and video datasets and model predictions.",156.0,39,True,2025-07-21 15:10:55,1.7.1,100.0,,fiftyone,,,"['tensorflow', 'pytorch', 'jupyter']",,129094.0,1008.0,1008.0,https://pypi.org/project/fiftyone,129094.0,,,,2.0,,,,,,,,,,,,,,,
71,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2025-07-22 21:49:23.000000,2025-07-22 21:45:23,2489.0,29.0,1061.0,60.0,877.0,67.0,470.0,9714.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",546.0,39,True,2025-06-27 08:20:46,1.2.0,16.0,,gymnasium,conda-forge/gymnasium,,,,3433355.0,19831.0,19831.0,https://pypi.org/project/gymnasium,3424612.0,https://anaconda.org/conda-forge/gymnasium,2025-04-22 14:58:32.599,271053.0,1.0,,,,,,,,,,,,,,,
72,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-07-24 12:24:23.000000,2025-07-24 12:24:18,49573.0,178.0,1215.0,190.0,417.0,608.0,1833.0,8485.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1333.0,39,True,2025-04-13 10:45:50,1.2.8,90.0,,catboost,conda-forge/catboost,,,413772.0,2927567.0,19.0,19.0,https://pypi.org/project/catboost,2885363.0,https://anaconda.org/conda-forge/catboost,2025-05-19 13:19:55.807,2117014.0,2.0,,,,,,,,,,,,,,,
73,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-07-17 08:19:22.000000,2025-07-17 08:19:22,2116.0,42.0,939.0,105.0,1792.0,358.0,1335.0,4828.0,Python tools for geographic data.,249.0,39,True,2025-06-26 21:04:57,1.1.1,41.0,,geopandas,conda-forge/geopandas,,['pandas'],3048.0,9492916.0,59096.0,59096.0,https://pypi.org/project/geopandas,9412303.0,https://anaconda.org/conda-forge/geopandas,2025-06-27 05:50:12.894,4915739.0,2.0,,,,,,,,,,,,,,,
74,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2025-07-23 08:34:52.000000,2025-07-23 08:34:45,6738.0,51.0,1528.0,108.0,4677.0,424.0,779.0,4443.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",323.0,39,True,2025-05-28 13:38:19,4.9.9,37.0,,tensorflow-datasets,conda-forge/tensorflow-datasets,,['tensorflow'],,2500705.0,24552.0,24552.0,https://pypi.org/project/tensorflow-datasets,2499737.0,https://anaconda.org/conda-forge/tensorflow-datasets,2025-04-22 14:57:51.541,48421.0,1.0,,,,,,,,,,,,,,,
75,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2025-07-10 19:12:51.000000,2025-07-10 19:12:48,11004.0,59.0,399.0,54.0,3238.0,1055.0,2322.0,2806.0,"With Holoviews, your data visualizes itself.",152.0,39,True,2025-06-25 11:29:47,1.21.0,85.0,,holoviews,conda-forge/holoviews,,['jupyter'],,697145.0,16410.0,16410.0,https://pypi.org/project/holoviews,661456.0,https://anaconda.org/conda-forge/holoviews,2025-06-25 10:19:18.118,2166823.0,2.0,,,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,168.0,,,,,,,
76,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-07-24 08:13:18.000000,2025-07-14 19:59:10,6038.0,25.0,717.0,54.0,5300.0,1236.0,2453.0,1637.0,A distributed task scheduler for Dask.,336.0,39,True,2025-07-14 20:03:14,2025.7.0,219.0,,distributed,conda-forge/distributed,,,,5039695.0,41451.0,41451.0,https://pypi.org/project/distributed,4742632.0,https://anaconda.org/conda-forge/distributed,2025-07-15 00:26:00.063,18417915.0,2.0,,,,,,,,,,,,,,,
77,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2025-07-23 23:05:51.000000,2025-07-23 22:46:59,3715.0,127.0,7177.0,483.0,3125.0,390.0,2439.0,47801.0,A programming framework for agentic AI PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour:..,515.0,38,True,2025-07-09 17:52:40,python-v0.6.4,93.0,,autogen-agentchat,,,,,358004.0,3856.0,3856.0,https://pypi.org/project/autogen-agentchat,358004.0,,,,3.0,,,,,,,,,,,,,,,
78,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-07-24 16:28:08.000000,2025-07-24 07:34:36,4555.0,349.0,1702.0,137.0,5058.0,339.0,1197.0,24879.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",136.0,38,True,2025-07-24 10:18:56,1.15.1,100.0,,qdrant-client,,,,436490.0,11751706.0,117.0,117.0,https://pypi.org/project/qdrant-client,11742977.0,,,,2.0,,,,,,,,,,,,,,,
79,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-07-22 04:36:30.000000,2025-01-14 10:26:14,32383.0,,4701.0,357.0,6449.0,3.0,6645.0,20440.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",595.0,38,True,2025-01-14 10:40:21,3.6.21,100.0,,rasa,,,['tensorflow'],,120373.0,5409.0,5409.0,https://pypi.org/project/rasa,120373.0,,,,2.0,,,,,,,,,,,,,,,
