,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
43,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2025-06-26 16:51:18.000000,2025-06-26 16:51:18,11573.0,138.0,18917.0,1896.0,8162.0,227.0,12261.0,63154.0,Deep Learning for humans.,1418.0,42,True,2025-05-19 22:57:56,3.10.0,77.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],,,https://pypi.org/project/keras,14046678.0,14116099.0,https://anaconda.org/conda-forge/keras,2025-05-20 06:37:42.993,4165301.0,,,,,2.0,,,,,,,,,,,,
44,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-06-26 16:48:42.000000,2025-06-26 16:48:16,2860.0,155.0,4828.0,315.0,630.0,51.0,933.0,34563.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",175.0,42,True,2025-02-23 05:07:06,1.0.15,65.0,timm,conda-forge/timm,,,['pytorch'],60240.0,60240.0,https://pypi.org/project/timm,7506260.0,7622065.0,https://anaconda.org/conda-forge/timm,2025-04-22 14:57:29.925,404692.0,,,,,1.0,7953067.0,,,,huggingface/pytorch-image-models,,,,,,,
45,crewAI,crewAIInc/crewAI,agents,,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI,MIT,2023-10-27 03:26:59.000,2025-06-26 16:31:30.000000,2025-06-26 16:29:06,1519.0,203.0,4452.0,307.0,1405.0,53.0,1362.0,33396.0,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI..",245.0,42,True,2025-06-25 23:07:54,0.134.0,90.0,crewai,,,,,16731.0,16731.0,https://pypi.org/project/crewai,1379201.0,1379201.0,,,,,,,,2.0,,,,,,,,,,,,
46,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-06-25 20:02:53.000000,2025-06-25 20:02:50,2848.0,28.0,3309.0,246.0,1079.0,658.0,1976.0,24042.0,A game theoretic approach to explain the output of any machine learning model.,272.0,42,True,2025-06-12 11:38:58,0.48.0,59.0,shap,conda-forge/shap,,,,34758.0,34758.0,https://pypi.org/project/shap,6941518.0,7061613.0,https://anaconda.org/conda-forge/shap,2025-06-17 14:18:04.461,6485171.0,,,,,1.0,,,,,shap/shap,,,,,,,
47,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2025-06-26 06:02:20.000000,2025-06-19 15:59:47,20789.0,38.0,4169.0,433.0,6357.0,778.0,7174.0,19944.0,"Interactive Data Visualization in the browser, from Python.",711.0,42,True,,,71.0,bokeh,conda-forge/bokeh,,,,103476.0,103476.0,https://pypi.org/project/bokeh,4130313.0,4411017.0,https://anaconda.org/conda-forge/bokeh,2025-05-12 23:15:08.842,16842255.0,,,,,1.0,,,,,,-1.0,,,,,,
48,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-06-23 16:09:39.000000,2025-06-21 03:59:13,3675.0,25.0,3826.0,435.0,3387.0,408.0,3142.0,17338.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",329.0,42,True,2025-02-15 03:46:41,4.6.0,34.0,lightgbm,conda-forge/lightgbm,,,,55139.0,55139.0,https://pypi.org/project/lightgbm,10453069.0,10521010.0,https://anaconda.org/conda-forge/lightgbm,2025-05-31 19:04:02.431,3700532.0,,,,,2.0,295997.0,,,,,,,,,,,
49,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2025-06-11 10:18:41.000000,2025-06-11 10:18:41,1841.0,35.0,2552.0,143.0,718.0,1237.0,1160.0,16995.0,State-of-the-Art Text Embeddings.,226.0,42,True,2025-04-15 13:47:13,4.1.0,53.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],119644.0,119644.0,https://pypi.org/project/sentence-transformers,10324620.0,10337955.0,https://anaconda.org/conda-forge/sentence-transformers,2025-04-22 14:57:36.121,760140.0,,,,,1.0,,,,,,,,,,,,
50,langgraph,langchain-ai/langgraph,agents,,https://github.com/langchain-ai/langgraph,https://github.com/langchain-ai/langgraph,MIT,2023-08-09 18:33:12.000,2025-06-26 17:58:41.000000,2025-06-26 02:28:13,5777.0,984.0,2494.0,95.0,3149.0,84.0,662.0,14810.0,Build resilient language agents as graphs.,205.0,42,True,2025-06-26 01:40:49,prebuilt==0.2.3,100.0,langgraph,,,,,31828.0,31828.0,https://pypi.org/project/langgraph,6169191.0,6169191.0,,,,,,,,2.0,,,,,,,,,,,,
51,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-06-25 15:54:48.000000,2025-06-24 20:14:25,2828.0,89.0,4287.0,349.0,3348.0,1063.0,2059.0,39101.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",394.0,41,True,2025-06-09 22:52:18,0.17.1,94.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],14081.0,14081.0,https://pypi.org/project/deepspeed,620374.0,620714.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22154.0,1.0,,,,,deepspeedai/DeepSpeed,,,,,,,
52,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-06-25 21:39:54.000000,2025-06-25 21:36:17,1485.0,65.0,3841.0,484.0,1483.0,229.0,2418.0,35720.0,A library for efficient similarity search and clustering of dense vectors.,232.0,41,True,2025-04-25 14:13:55,1.11.0,19.0,pymilvus,conda-forge/faiss,,,,4927.0,4927.0,https://pypi.org/project/pymilvus,2189903.0,2234122.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2653171.0,,,,,1.0,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-06-05 22:32:37.000000,2025-06-05 22:32:37,2859.0,22.0,7438.0,608.0,2256.0,226.0,1598.0,27081.0,The fastai deep learning library.,259.0,41,True,2025-05-24 03:52:50,2.8.2,58.0,fastai,,,,['pytorch'],23119.0,23119.0,https://pypi.org/project/fastai,618440.0,618440.0,,,,,,,,2.0,,,,,,,,,,,,
54,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2025-06-26 17:47:45.000000,2025-06-26 17:47:37,22867.0,1845.0,3278.0,125.0,5900.0,874.0,4909.0,24587.0,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI,..",628.0,41,True,2025-06-24 22:02:51,1.73.2.de1,100.0,litellm,,,,,15433.0,15433.0,https://pypi.org/project/litellm,9885845.0,9886201.0,,,,,,,,1.0,713.0,,,,,,,,,,,
55,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-06-25 23:21:43.000000,2025-06-25 23:21:40,1332.0,51.0,1669.0,126.0,1258.0,188.0,1070.0,15015.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,172.0,41,True,2025-05-27 21:22:56,2.0.8,51.0,albumentations,conda-forge/albumentations,,,['pytorch'],39146.0,39146.0,https://pypi.org/project/albumentations,4789318.0,4794415.0,https://anaconda.org/conda-forge/albumentations,2025-05-28 13:47:29.423,300774.0,,,,,1.0,,,,,,,,,,,,
56,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-06-26 13:43:27.000000,2025-06-26 13:43:24,9429.0,40.0,1212.0,135.0,5614.0,260.0,4536.0,14586.0,Data Versioning and ML Experiments.,314.0,41,True,2025-06-12 08:54:00,3.60.1,329.0,dvc,conda-forge/dvc,,,,24184.0,24184.0,https://pypi.org/project/dvc,828832.0,877189.0,https://anaconda.org/conda-forge/dvc,2025-06-12 14:09:26.846,2901454.0,,,,,2.0,,,,,,,,dvc,dvc,dvc,,
57,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-06-26 15:45:37.000000,2025-06-26 13:20:17,19465.0,1584.0,973.0,133.0,5884.0,440.0,2134.0,13743.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",148.0,41,True,2025-06-25 19:38:14,1.31.3,100.0,weaviate-client,,,,,653.0,653.0,https://pypi.org/project/weaviate-client,103989690.0,103992192.0,,,,,,,,1.0,20023.0,,,,,,,,,,,
58,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-06-26 15:31:42.000000,2025-06-26 14:56:03,5483.0,194.0,1626.0,110.0,5061.0,1126.0,1788.0,9120.0,A unified framework for machine learning with time series.,471.0,41,True,2025-06-26 14:38:02,0.38.1,90.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4629.0,4629.0,https://pypi.org/project/sktime,1092291.0,1116217.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-06-24 15:58:11.699,1124481.0,,,,,1.0,111.0,,,,sktime/sktime,,,,,,,
59,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-06-23 13:06:27.000000,2025-06-23 13:06:27,14337.0,18.0,2223.0,183.0,4665.0,592.0,2169.0,6274.0,Image processing in Python.,683.0,41,True,2025-02-18 18:05:27,0.25.2,39.0,scikit-image,conda-forge/scikit-image,,,,237561.0,237561.0,https://pypi.org/project/scikit-image,13983449.0,14118879.0,https://anaconda.org/conda-forge/scikit-image,2025-05-18 03:52:23.497,8125835.0,,,,,1.0,,,,,,,,,,,,
60,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-06-26 17:10:34.000000,2025-06-26 14:18:35,4211.0,87.0,1154.0,134.0,3442.0,278.0,1284.0,2166.0,A library for training and deploying machine learning models on Amazon SageMaker.,486.0,41,True,2025-06-23 06:38:14,2.247.1,213.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,6144.0,6144.0,https://pypi.org/project/sagemaker,24514884.0,24542238.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-05-29 06:13:27.772,1586577.0,,,,,2.0,,,,,,,,,,,,
61,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-06-26 15:51:26.000000,2025-06-13 17:21:08,7829.0,73.0,3759.0,254.0,3520.0,959.0,2714.0,22524.0,Graph Neural Network Library for PyTorch.,551.0,40,True,2024-09-26 07:09:50,2.6.1,42.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],10067.0,10067.0,https://pypi.org/project/torch-geometric,751970.0,754734.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,163090.0,,,,,1.0,,,,,,,,,,,,
62,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-06-01 13:44:12.000000,2025-05-23 17:25:23,3874.0,4.0,778.0,137.0,1579.0,143.0,1945.0,9853.0,Declarative visualization library for Python.,176.0,40,True,2024-11-24 00:12:10,5.5.0,31.0,altair,conda-forge/altair,,,,240692.0,240692.0,https://pypi.org/project/altair,29833860.0,29899723.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2766179.0,,,,,2.0,254.0,,,,vega/altair,,,,,,,
63,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-06-24 21:14:08.492000,2025-06-24 10:22:37,1882.0,22.0,904.0,122.0,729.0,69.0,999.0,9837.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,115.0,40,True,2025-06-24 10:26:00,0.21.2,95.0,tokenizers,conda-forge/tokenizers,,,,180211.0,180211.0,https://pypi.org/project/tokenizers,50357029.0,50409915.0,https://anaconda.org/conda-forge/tokenizers,2025-06-24 21:14:08.492,3120273.0,,,,,1.0,86.0,,,,,,,,,,,
64,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-06-26 16:24:59.000000,2025-06-26 16:14:26,49522.0,240.0,1211.0,190.0,415.0,600.0,1833.0,8441.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1329.0,40,True,2025-04-13 10:45:50,1.2.8,90.0,catboost,conda-forge/catboost,,,,18.0,18.0,https://pypi.org/project/catboost,2755565.0,2797658.0,https://anaconda.org/conda-forge/catboost,2025-05-19 13:19:55.807,2077747.0,,,,,2.0,401464.0,,,,,,,,,,,
65,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-06-17 00:34:03.000000,2025-05-27 00:08:02,2398.0,15.0,585.0,89.0,959.0,220.0,1042.0,4158.0,Manipulation and analysis of geometric objects.,170.0,40,True,2025-05-19 11:03:33,2.1.1,35.0,shapely,conda-forge/shapely,,,,111727.0,111727.0,https://pypi.org/project/shapely,52168617.0,52384543.0,https://anaconda.org/conda-forge/shapely,2025-05-19 14:51:52.024,12518655.0,,,,,1.0,3892.0,,,,,,,,,,,
66,haystack,deepset-ai/haystack,agents,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-06-26 14:35:20.000000,2025-06-25 13:00:28,4180.0,190.0,2209.0,153.0,4591.0,113.0,3864.0,21284.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",289.0,39,True,2025-06-26 10:52:10,2.15.0,100.0,haystack-ai,,,,,1238.0,1238.0,https://pypi.org/project/haystack-ai,403960.0,403960.0,,,,,,,,3.0,,,,,,,,,,,,
67,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-06-24 10:07:10.000000,2025-01-14 10:26:14,32383.0,,4691.0,358.0,6443.0,4.0,6644.0,20331.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,39,True,2025-01-14 10:40:21,3.6.21,100.0,rasa,,,,['tensorflow'],5403.0,5403.0,https://pypi.org/project/rasa,119467.0,119467.0,,,,,,,,2.0,,,,,,,,,,,,
68,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2025-06-10 11:10:04.000000,2025-06-10 11:10:03,4537.0,1.0,4216.0,424.0,1719.0,397.0,1466.0,16077.0,Topic Modelling for Humans.,460.0,39,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,,77248.0,77248.0,https://pypi.org/project/gensim,4884934.0,4916926.0,https://anaconda.org/conda-forge/gensim,2025-04-22 14:56:41.039,1628969.0,,,,,2.0,6066.0,,,,piskvorky/gensim,,,,,,,
69,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-06-18 02:07:31.000000,2025-06-10 13:24:15,10538.0,45.0,1488.0,134.0,1385.0,118.0,1037.0,10047.0,A PyTorch-based Speech Toolkit.,262.0,39,True,2025-04-07 17:05:07,1.0.3,14.0,speechbrain,,,,['pytorch'],3804.0,3804.0,https://pypi.org/project/speechbrain,934209.0,934209.0,,,,,,,,1.0,,,,,,,,,,,,
70,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-06-26 17:50:28.000000,2025-06-26 17:44:45,23775.0,676.0,640.0,67.0,4430.0,513.0,1120.0,9641.0,"Visualize, create, and debug image and video datasets and model predictions.",156.0,39,True,2025-05-09 13:28:22,1.5.2,100.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1004.0,1004.0,https://pypi.org/project/fiftyone,92699.0,92699.0,,,,,,,,2.0,,,,,,,,,,,,
71,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2025-06-25 12:23:47.000000,2025-06-25 12:23:47,10268.0,39.0,2031.0,224.0,4255.0,281.0,3119.0,9081.0,Bayesian Modeling and Probabilistic Programming in Python.,526.0,39,True,2025-05-28 05:45:17,5.23.0,100.0,pymc,conda-forge/pymc,,,,7572.0,7572.0,https://pypi.org/project/pymc,572487.0,581889.0,https://anaconda.org/conda-forge/pymc,2025-05-28 17:22:43.226,526448.0,,,,,1.0,245.0,,,,,,,,,,,
72,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,,2013-05-09 04:21:35.000,2025-06-26 13:19:20.000000,2025-06-17 19:26:05,2019.0,59.0,2219.0,162.0,968.0,69.0,1100.0,7160.0,Python Data. Leaflet.js Maps.,175.0,39,True,2025-06-16 20:21:28,0.20.0,38.0,folium,conda-forge/folium,,,,63827.0,63827.0,https://pypi.org/project/folium,2616407.0,2690475.0,https://anaconda.org/conda-forge/folium,2025-06-16 22:46:07.761,3925623.0,,,,,2.0,,,,,,,,,,,,
73,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2025-06-21 19:52:14.000000,2025-06-21 19:52:14,2105.0,34.0,928.0,105.0,1776.0,369.0,1316.0,4798.0,Python tools for geographic data.,245.0,39,True,2025-06-01 16:54:32,1.1.0,40.0,geopandas,conda-forge/geopandas,,,['pandas'],58824.0,58824.0,https://pypi.org/project/geopandas,8760694.0,8840809.0,https://anaconda.org/conda-forge/geopandas,2025-06-01 18:44:21.286,4805240.0,,,,,2.0,3031.0,,,,,,,,,,,
74,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2025-06-26 13:21:27.000000,2025-06-26 12:12:47,11001.0,60.0,399.0,55.0,3233.0,1054.0,2320.0,2805.0,"With Holoviews, your data visualizes itself.",152.0,39,True,2025-06-25 11:29:47,1.21.0,85.0,holoviews,conda-forge/holoviews,,,['jupyter'],16370.0,16370.0,https://pypi.org/project/holoviews,719804.0,755286.0,https://anaconda.org/conda-forge/holoviews,2025-06-25 10:19:18.118,2113664.0,,,,,2.0,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,255.0,,,,,,,,
75,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-06-26 08:12:57.000000,2025-06-10 21:00:24,6035.0,38.0,717.0,54.0,5298.0,1235.0,2453.0,1631.0,A distributed task scheduler for Dask.,336.0,39,True,2025-05-20 19:54:11,2025.5.1,218.0,distributed,conda-forge/distributed,,,,41371.0,41371.0,https://pypi.org/project/distributed,4349182.0,4645415.0,https://anaconda.org/conda-forge/distributed,2025-05-20 21:11:35.143,18070265.0,,,,,2.0,,,,,,,,,,,,
76,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-06-26 13:49:34.000000,2025-05-23 10:02:04,4326.0,249.0,1653.0,135.0,4919.0,331.0,1179.0,24328.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",133.0,38,True,2025-05-23 13:09:01,1.14.1,99.0,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,11864982.0,11873354.0,,,,,,,,2.0,418646.0,,,,,,,,,,,
77,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-06-18 13:44:53.000000,2025-06-18 13:44:53,2000.0,34.0,2605.0,178.0,287.0,6.0,1182.0,19483.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",90.0,38,True,2024-08-17 07:30:49,0.0.93,13.0,deepface,,,,,8276.0,8276.0,https://pypi.org/project/deepface,623466.0,623466.0,,,,,,,,2.0,,,,,,,,,,,,
78,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2025-06-26 17:23:41.000000,2025-06-26 17:15:53,8765.0,518.0,2854.0,229.0,10656.0,53.0,2554.0,14925.0,"A scalable generative AI framework built for researchers and developers working on Large Language Models, Multimodal,..",430.0,38,True,2025-05-25 22:04:25,2.3.1,65.0,nemo-toolkit,,,,['pytorch'],21.0,21.0,https://pypi.org/project/nemo-toolkit,297553.0,303593.0,,,,,,,,2.0,416765.0,,,,,,,,,,,
79,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2025-06-18 09:30:14.000000,2025-06-12 19:41:27,6684.0,44.0,1747.0,198.0,1294.0,67.0,2312.0,14210.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,276.0,38,True,2025-02-05 14:46:22,0.15.1,28.0,flair,conda-forge/python-flair,,,['pytorch'],4040.0,4040.0,https://pypi.org/project/flair,137317.0,138074.0,https://anaconda.org/conda-forge/python-flair,2025-04-22 14:57:32.879,44706.0,,,,,2.0,,,,,,,,,,,,
80,Gymnasium,Farama-Foundation/Gymnasium,reinforcement-learning,,https://github.com/Farama-Foundation/Gymnasium,https://github.com/Farama-Foundation/Gymnasium,MIT,2022-09-08 01:58:05.000,2025-06-25 10:38:50.000000,2025-06-25 10:35:08,2480.0,31.0,1046.0,57.0,868.0,67.0,465.0,9478.0,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related..",542.0,38,True,2025-03-06 15:55:39,1.1.1,15.0,gymnasium,conda-forge/gymnasium,,,,19636.0,19636.0,https://pypi.org/project/gymnasium,1419435.0,1428148.0,https://anaconda.org/conda-forge/gymnasium,2025-04-22 14:58:32.599,261411.0,,,,,1.0,,,,,,,,,,,,
