,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
43,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2025-04-24 14:54:49.000000,2025-04-23 13:45:20,3141.0,167.0,3673.0,437.0,3729.0,300.0,2641.0,18839.0,Open standard for machine learning interoperability.,345.0,42,True,2024-10-01 17:57:22,1.17.0,31.0,onnx,conda-forge/onnx,,,,44372.0,44372.0,https://pypi.org/project/onnx,6998903.0,7028845.0,https://anaconda.org/conda-forge/onnx,2025-04-22 14:56:43.974,1721664.0,,,,,2.0,23370.0,,,,,,,,,,,
44,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-04-24 16:31:49.000000,2025-04-24 16:31:48,3657.0,28.0,3799.0,436.0,3362.0,389.0,3125.0,17154.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",327.0,42,True,2025-02-15 03:46:41,4.6.0,34.0,lightgbm,conda-forge/lightgbm,,,,50071.0,50071.0,https://pypi.org/project/lightgbm,10076050.0,10141417.0,https://anaconda.org/conda-forge/lightgbm,2025-04-22 14:56:38.692,3430085.0,,,,,2.0,288269.0,,,,,,,,,,,
45,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2025-04-22 14:56:28.978000,2025-04-21 23:56:49,7961.0,92.0,3257.0,281.0,4098.0,178.0,3085.0,15666.0,Network Analysis in Python.,774.0,42,True,2024-10-21 12:40:41,networkx-3.4.2,60.0,networkx,conda-forge/networkx,,,,391129.0,391129.0,https://pypi.org/project/networkx,86092138.0,86477988.0,https://anaconda.org/conda-forge/networkx,2025-04-22 14:56:28.978,21607642.0,,,,,1.0,113.0,,,,,,,,,,,
46,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2025-04-24 18:04:03.000000,2025-04-23 18:37:58,7888.0,268.0,721.0,62.0,6197.0,634.0,2916.0,9780.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",211.0,42,True,2025-04-22 21:53:22,0.19.10,100.0,wandb,conda-forge/wandb,,,,74579.0,74579.0,https://pypi.org/project/wandb,17133224.0,17151287.0,https://anaconda.org/conda-forge/wandb,2025-04-23 18:02:45.083,1028808.0,,,,,1.0,693.0,,,,,wandb/wandb,,,,,,
47,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-04-22 14:56:25.338000,2025-04-22 06:53:11,3873.0,18.0,774.0,137.0,1576.0,136.0,1944.0,9722.0,Declarative visualization library for Python.,176.0,42,True,2024-11-24 00:12:10,5.5.0,31.0,altair,conda-forge/altair,,,,222439.0,222439.0,https://pypi.org/project/altair,28138645.0,28205741.0,https://anaconda.org/conda-forge/altair,2025-04-22 14:56:25.338,2683765.0,,,,,2.0,231.0,,,,,vega/altair,,,,,,
48,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-04-24 10:19:51.000000,2025-04-24 10:19:49,1729.0,71.0,1059.0,98.0,1733.0,101.0,1682.0,8650.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",340.0,42,True,2025-04-01 13:48:21,1.6.0,62.0,accelerate,conda-forge/accelerate,,,['pytorch'],87047.0,87047.0,https://pypi.org/project/accelerate,10842316.0,10851079.0,https://anaconda.org/conda-forge/accelerate,2025-04-22 14:58:02.306,368047.0,,,,,1.0,,,,,,,,,,,,
49,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-04-22 14:56:23.748000,2025-04-04 01:28:22,14320.0,68.0,2215.0,183.0,4641.0,587.0,2161.0,6233.0,Image processing in Python.,682.0,42,True,2025-02-18 18:05:27,0.25.2,39.0,scikit-image,conda-forge/scikit-image,,,,226663.0,226663.0,https://pypi.org/project/scikit-image,13600947.0,13736451.0,https://anaconda.org/conda-forge/scikit-image,2025-04-22 14:56:23.748,7859278.0,,,,,1.0,,,,,,,,,,,,
50,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2025-04-22 08:23:39.000000,2025-04-22 08:22:00,6451.0,57.0,8063.0,452.0,3284.0,46.0,9465.0,48619.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",237.0,41,True,2025-03-07 07:03:56,2.10.0,17.0,paddleocr,,,,['paddle'],5222.0,5222.0,https://pypi.org/project/paddleocr,363350.0,395954.0,,,,,,,,1.0,1793261.0,,,,,,,,,,,
51,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-04-24 05:52:28.000000,2025-04-23 21:58:01,2762.0,104.0,4203.0,352.0,3274.0,1040.0,2025.0,38079.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",380.0,41,True,2025-04-18 15:36:24,0.16.7,90.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],12646.0,12646.0,https://pypi.org/project/deepspeed,674103.0,674452.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22038.0,1.0,,,,,,deepspeedai/DeepSpeed,,,,,,
52,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-04-24 06:14:22.000000,2025-04-24 06:11:27,1442.0,76.0,3763.0,481.0,1429.0,225.0,2385.0,34516.0,A library for efficient similarity search and clustering of dense vectors.,219.0,41,True,2025-01-31 23:29:10,1.10.0,18.0,pymilvus,conda-forge/faiss,,,,4733.0,4733.0,https://pypi.org/project/pymilvus,1807885.0,1850164.0,https://anaconda.org/conda-forge/faiss,2025-04-22 14:57:26.087,2452189.0,,,,,1.0,,,,,,,,,,,,
53,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2025-04-22 15:50:11.000000,2025-04-22 15:50:11,2711.0,33.0,4794.0,316.0,603.0,50.0,917.0,33928.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",171.0,41,True,2025-02-23 05:07:06,1.0.15,65.0,timm,conda-forge/timm,,,['pytorch'],54024.0,54024.0,https://pypi.org/project/timm,6914478.0,7029277.0,https://anaconda.org/conda-forge/timm,2025-04-22 14:57:29.925,367371.0,,,,,1.0,7693177.0,-1.0,,,,huggingface/pytorch-image-models,,,,,,
54,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2025-04-24 06:27:44.000000,2025-04-24 06:27:44,21607.0,2422.0,2674.0,114.0,4907.0,1255.0,3815.0,21279.0,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI,..",489.0,41,True,2025-04-24 06:01:04,1.67.3.de1,100.0,litellm,,,,,11165.0,11165.0,https://pypi.org/project/litellm,7448248.0,7448565.0,,,,,,,,1.0,634.0,-1.0,,,,,,,,,,
55,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-04-23 21:31:56.000000,2025-04-23 21:31:56,1506.0,85.0,2558.0,251.0,717.0,138.0,1377.0,16786.0,Download market data from Yahoo! Finances API.,132.0,41,True,2025-04-23 21:26:14,0.2.56,93.0,yfinance,ranaroussi/yfinance,,,,73173.0,73173.0,https://pypi.org/project/yfinance,3116369.0,3118546.0,https://anaconda.org/ranaroussi/yfinance,2025-03-25 16:27:42.706,97981.0,,,,,1.0,,,,,,,,,,,,
56,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-04-24 15:01:43.000000,2025-04-24 15:01:39,1290.0,86.0,1662.0,126.0,1211.0,232.0,1006.0,14845.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,168.0,41,True,2025-02-28 18:16:14,2.0.5,48.0,albumentations,conda-forge/albumentations,,,['pytorch'],35848.0,35848.0,https://pypi.org/project/albumentations,6566696.0,6571450.0,https://anaconda.org/conda-forge/albumentations,2025-04-22 14:57:06.407,271014.0,,,,,1.0,,,,,,,,,,,,
57,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-04-24 00:34:28.000000,2025-04-24 00:34:28,9395.0,14.0,1196.0,135.0,5578.0,263.0,4510.0,14400.0,Data Versioning and ML Experiments.,310.0,41,True,2025-02-15 11:14:00,3.59.1,326.0,dvc,conda-forge/dvc,,,,22741.0,22741.0,https://pypi.org/project/dvc,785367.0,832899.0,https://anaconda.org/conda-forge/dvc,2025-04-22 14:57:08.979,2756892.0,,,,,2.0,,,,,,,,dvc,dvc,dvc,,
58,trl,huggingface/trl,reinforcement-learning,,https://github.com/huggingface/trl,https://github.com/huggingface/trl,Apache-2.0,2020-03-27 10:54:55.000,2025-04-24 16:49:12.000000,2025-04-23 22:09:33,1432.0,258.0,1794.0,90.0,1570.0,372.0,1375.0,13398.0,Train transformer language models with reinforcement learning.,327.0,41,True,2025-04-04 18:23:55,0.16.1,52.0,trl,,,,,7885.0,7885.0,https://pypi.org/project/trl,1321794.0,1321794.0,,,,,,,,1.0,,,,,,,,,,,,
59,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-04-22 14:56:38.733000,2025-02-06 21:30:01,1425.0,23.0,1707.0,253.0,743.0,34.0,1569.0,13335.0,Video editing with Python.,182.0,41,True,2025-01-10 11:53:37,2.1.2,18.0,moviepy,conda-forge/moviepy,,,,60490.0,60490.0,https://pypi.org/project/moviepy,2966965.0,2970165.0,https://anaconda.org/conda-forge/moviepy,2025-04-22 14:56:38.733,297633.0,,,,,1.0,,,,,,,,,,,,
60,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-04-24 17:34:17.000000,2025-04-24 15:57:03,18265.0,1879.0,918.0,129.0,5346.0,478.0,2069.0,13157.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",145.0,41,True,2025-04-24 14:39:33,1.28.13,100.0,weaviate-client,,,,,567.0,567.0,https://pypi.org/project/weaviate-client,31486889.0,31507219.0,,,,,,,,1.0,182978.0,,,,,,,,,,,
61,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-04-24 13:21:06.000000,2025-04-23 08:15:47,5373.0,230.0,1504.0,106.0,4886.0,1112.0,1744.0,8355.0,A unified framework for machine learning with time series.,460.0,41,True,2025-04-12 14:36:31,0.37.0,87.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4298.0,4298.0,https://pypi.org/project/sktime,1018309.0,1042649.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-04-22 14:57:58.124,1095285.0,,,,,1.0,111.0,,,,,sktime/sktime,,,,,,
62,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-04-22 14:56:20.144000,2025-04-03 08:55:05,2386.0,56.0,578.0,89.0,946.0,223.0,1031.0,4090.0,Manipulation and analysis of geometric objects.,168.0,41,True,2025-04-03 09:13:46,2.1.0,34.0,shapely,conda-forge/shapely,,,,103471.0,103471.0,https://pypi.org/project/shapely,44559128.0,44771052.0,https://anaconda.org/conda-forge/shapely,2025-04-22 14:56:20.144,11862748.0,,,,,1.0,3818.0,,,,,,,,,,,
63,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-04-24 00:48:37.000000,2025-04-23 08:01:28,7787.0,91.0,3724.0,255.0,3446.0,945.0,2707.0,22257.0,Graph Neural Network Library for PyTorch.,542.0,40,True,2024-09-26 07:09:50,2.6.1,42.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],8942.0,8942.0,https://pypi.org/project/torch-geometric,621274.0,623900.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-04-22 14:57:29.443,149694.0,,,,,1.0,,,,,,,,,,,,
64,haystack,deepset-ai/haystack,agents,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-04-24 14:41:52.000000,2025-04-24 14:17:06,4072.0,242.0,2114.0,150.0,4467.0,120.0,3760.0,20424.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",283.0,40,True,2025-04-24 14:42:33,2.13.1,100.0,haystack-ai,,,,,1075.0,1075.0,https://pypi.org/project/haystack-ai,355874.0,355874.0,,,,,,,,3.0,,,,,,,,,,,,
65,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2025-04-22 14:56:31.264000,2025-04-20 20:10:01,10240.0,61.0,2010.0,223.0,4210.0,273.0,3104.0,8977.0,Bayesian Modeling and Probabilistic Programming in Python.,514.0,40,True,2025-04-03 15:02:31,5.21.2,100.0,pymc,conda-forge/pymc,,,,6589.0,6589.0,https://pypi.org/project/pymc,498496.0,507497.0,https://anaconda.org/conda-forge/pymc,2025-04-22 14:56:31.264,485272.0,,,,,1.0,1971.0,,,,,,,,,,,
66,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-04-24 11:09:06.000000,2025-04-24 11:09:01,49388.0,377.0,1200.0,189.0,411.0,593.0,1823.0,8363.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1319.0,40,True,2025-04-13 10:45:50,1.2.8,90.0,catboost,conda-forge/catboost,,,,16.0,16.0,https://pypi.org/project/catboost,2925929.0,2967648.0,https://anaconda.org/conda-forge/catboost,2025-04-22 14:56:50.403,1991093.0,,,,,2.0,377871.0,,,,,,,,,,,
67,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-04-23 20:31:27.000000,2025-04-23 20:31:26,4150.0,123.0,1133.0,135.0,3384.0,283.0,1260.0,2153.0,A library for training and deploying machine learning models on Amazon SageMaker.,477.0,40,True,2025-04-23 13:36:06,2.243.3,208.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,5763.0,5763.0,https://pypi.org/project/sagemaker,23185078.0,23211348.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-04-22 14:57:16.707,1471167.0,,,,,2.0,,,,,,,,,,,,
68,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-04-11 14:41:21.000000,2025-01-14 10:26:14,32383.0,,4643.0,360.0,6434.0,4.0,6644.0,20033.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,39,True,2025-01-14 10:40:21,3.6.21,100.0,rasa,,,,['tensorflow'],5121.0,5121.0,https://pypi.org/project/rasa,218790.0,218790.0,,,,,,,,1.0,,,,,,,,,,,,
69,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-04-19 11:26:51.000000,2025-04-19 11:26:25,1990.0,160.0,2544.0,176.0,280.0,6.0,1177.0,18783.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",87.0,39,True,2024-08-17 07:30:49,0.0.93,13.0,deepface,,,,,7021.0,7021.0,https://pypi.org/project/deepface,657418.0,657418.0,,,,,,,,2.0,,,,,,,,,,,,
70,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2025-04-22 14:58:36.334000,2025-03-26 00:32:10,1575.0,51.0,1685.0,149.0,877.0,251.0,586.0,12868.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,137.0,39,True,2025-03-26 00:41:27,4.16.1,73.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",6175.0,6175.0,https://pypi.org/project/ydata-profiling,1507838.0,1510132.0,https://anaconda.org/conda-forge/ydata-profiling,2025-04-22 14:58:36.334,59598.0,,,,,2.0,313.0,,,,,,,,,,,
71,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-04-16 15:56:40.000000,2025-04-16 15:56:38,10503.0,71.0,1447.0,135.0,1350.0,115.0,1033.0,9735.0,A PyTorch-based Speech Toolkit.,257.0,39,True,2025-04-07 17:05:07,1.0.3,14.0,speechbrain,,,,['pytorch'],3311.0,3311.0,https://pypi.org/project/speechbrain,1346482.0,1346482.0,,,,,,,,1.0,,,,,,,,,,,,
72,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-04-22 14:57:31.323000,2025-03-18 16:33:44,1860.0,5.0,866.0,122.0,705.0,71.0,978.0,9620.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,106.0,39,True,2025-03-13 10:44:52,0.21.1,94.0,tokenizers,conda-forge/tokenizers,,,,160682.0,160682.0,https://pypi.org/project/tokenizers,50783117.0,50833337.0,https://anaconda.org/conda-forge/tokenizers,2025-04-22 14:57:31.323,2862531.0,,,,,1.0,74.0,,,,,,,,,,,
73,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-04-24 17:50:06.000000,2025-04-24 15:49:21,23237.0,640.0,617.0,65.0,4142.0,504.0,1114.0,9422.0,"Visualize, create, and debug image and video datasets and model predictions.",153.0,39,True,2025-04-04 20:25:17,1.4.1,100.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",932.0,932.0,https://pypi.org/project/fiftyone,149492.0,149492.0,,,,,,,,2.0,,,,,,,,,,,,
74,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2025-04-24 16:51:07.000000,2025-04-24 03:26:35,5200.0,208.0,550.0,37.0,4246.0,584.0,1193.0,3035.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,174.0,39,True,2025-04-19 04:54:46,0.45.0,80.0,pyvista,conda-forge/pyvista,,,['jupyter'],4581.0,4581.0,https://pypi.org/project/pyvista,601343.0,612866.0,https://anaconda.org/conda-forge/pyvista,2025-04-22 15:10:42.110,667759.0,,,,,2.0,893.0,,,,,,,,,,,
75,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2025-04-24 17:13:03.000000,2025-04-24 17:13:03,18323.0,61.0,1332.0,82.0,8245.0,507.0,4442.0,2919.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,390.0,39,True,2024-12-18 21:22:26,1.9.0,63.0,mne,conda-forge/mne,,,,5603.0,5603.0,https://pypi.org/project/mne,173413.0,182215.0,https://anaconda.org/conda-forge/mne,2025-04-22 14:56:32.672,519338.0,,,,,1.0,,,,,,,,,,,,
76,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-04-24 08:12:25.000000,2025-04-22 18:29:33,6012.0,41.0,713.0,56.0,5271.0,1233.0,2442.0,1625.0,A distributed task scheduler for Dask.,335.0,39,True,2025-04-22 18:32:17,2025.4.0,215.0,distributed,conda-forge/distributed,,,,40014.0,40014.0,https://pypi.org/project/distributed,3863995.0,4157410.0,https://anaconda.org/conda-forge/distributed,2025-04-22 19:38:25.149,17311491.0,,,,,2.0,,,,,,,,,,,,
77,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2025-04-24 17:48:19.000000,2025-04-24 17:37:41,3575.0,484.0,6482.0,459.0,2927.0,496.0,2203.0,43624.0,A programming framework for agentic AI PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour:..,475.0,38,True,2025-04-22 17:51:07,python-v0.5.4,86.0,autogen-agentchat,,,,,3383.0,3383.0,https://pypi.org/project/autogen-agentchat,256954.0,256954.0,,,,,,,,3.0,,,,,,,,,,,,
78,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-04-24 16:18:23.564659,2025-04-24 13:06:37,22229.0,503.0,3124.0,302.0,25266.0,667.0,12598.0,34372.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",313.0,38,True,2025-04-18 06:10:15,2.5.10,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,1807885.0,2840830.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-04-24 16:18:23.564659,78.0,68763725.0,2.0,344335.0,,,,,,,,,,,
79,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2025-04-24 08:47:07.000000,2025-04-21 19:23:34,4000.0,45.0,1857.0,178.0,207.0,126.0,1118.0,27978.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",110.0,38,True,2025-04-24 09:01:27,16.10.1,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,1272.0,1272.0,https://pypi.org/project/ocrmypdf,235555.0,238039.0,https://anaconda.org/conda-forge/ocrmypdf,2025-04-22 14:57:47.405,96319.0,,,,,2.0,11170.0,,,,,,,ocrmypdf,ocrmypdf,,,
80,qdrant,qdrant/qdrant,nn-search,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-04-24 17:32:11.000000,2025-04-22 11:31:35,4205.0,380.0,1578.0,131.0,4654.0,336.0,1120.0,23183.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",132.0,38,True,2025-04-22 16:34:34,1.14.0,98.0,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,5076016.0,5084018.0,,,,,,,,2.0,384107.0,,,,,,,,,,,
