,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
43,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2025-04-03 05:13:51.000000,2025-04-03 05:13:51,7945.0,94.0,3244.0,280.0,4076.0,171.0,3082.0,15593.0,Network Analysis in Python.,768.0,42,True,2024-10-21 12:40:41,networkx-3.4.2,60.0,networkx,conda-forge/networkx,,,,377834.0,377834.0,https://pypi.org/project/networkx,78254074.0,78631755.0,https://anaconda.org/conda-forge/networkx,2025-03-25 16:00:12.530,21150179.0,,,,,1.0,106.0,,,,,,,,,,,
44,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-03-25 16:00:22.309000,2025-02-06 21:30:01,1425.0,101.0,1678.0,252.0,739.0,29.0,1567.0,13242.0,Video editing with Python.,182.0,42,True,2025-01-10 11:53:37,2.1.2,18.0,moviepy,conda-forge/moviepy,,,,58337.0,58337.0,https://pypi.org/project/moviepy,2818233.0,2821399.0,https://anaconda.org/conda-forge/moviepy,2025-03-25 16:00:22.309,294502.0,,,,,1.0,,,,,,,,,,,,
45,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2025-04-02 04:22:05.000000,2025-04-02 04:22:05,19002.0,183.0,1072.0,117.0,3894.0,57.0,1664.0,11677.0,A hyperparameter optimization framework.,291.0,42,True,2025-02-12 07:56:39,4.2.1,72.0,optuna,conda-forge/optuna,,,,24260.0,24260.0,https://pypi.org/project/optuna,3828816.0,3871156.0,https://anaconda.org/conda-forge/optuna,2025-03-25 16:01:00.378,2455722.0,,,,,1.0,,,,,,,,,,,,
46,langgraph,langchain-ai/langgraph,agents,,https://github.com/langchain-ai/langgraph,https://github.com/langchain-ai/langgraph,MIT,2023-08-09 18:33:12.000,2025-04-03 17:00:52.000000,2025-04-03 16:01:18,4854.0,1225.0,1825.0,79.0,2518.0,72.0,485.0,11036.0,Build resilient language agents as graphs.,161.0,42,True,2025-04-03 16:04:46,prebuilt==0.1.8,100.0,langgraph,,,,,18866.0,18866.0,https://pypi.org/project/langgraph,4262892.0,4262892.0,,,,,,,,2.0,,,,,,,,,,,,
47,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2025-04-03 03:37:09.000000,2025-04-03 03:37:07,7836.0,312.0,714.0,62.0,6126.0,642.0,2891.0,9699.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",211.0,42,True,2025-04-01 21:25:35,0.19.9,100.0,wandb,conda-forge/wandb,,,,71749.0,71749.0,https://pypi.org/project/wandb,17508902.0,17526499.0,https://anaconda.org/conda-forge/wandb,2025-04-02 21:17:31.637,1002257.0,,,,,1.0,676.0,,,,wandb/wandb,,,,,,,
48,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-03-25 16:00:07.783000,2025-03-08 18:49:42,3870.0,29.0,774.0,137.0,1572.0,136.0,1943.0,9683.0,Declarative visualization library for Python.,175.0,42,True,2024-11-24 00:12:10,5.5.0,31.0,altair,conda-forge/altair,,,,214476.0,214476.0,https://pypi.org/project/altair,27484594.0,27551037.0,https://anaconda.org/conda-forge/altair,2025-03-25 16:00:07.783,2657661.0,,,,,2.0,224.0,,,,vega/altair,,,,,,,
49,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-04-03 15:09:51.000000,2025-04-03 15:09:49,1706.0,68.0,1040.0,98.0,1706.0,102.0,1657.0,8574.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",334.0,42,True,2025-04-01 13:48:21,1.6.0,62.0,accelerate,conda-forge/accelerate,,,['pytorch'],81489.0,81489.0,https://pypi.org/project/accelerate,10997906.0,11006091.0,https://anaconda.org/conda-forge/accelerate,2025-03-25 16:01:52.693,343810.0,,,,,1.0,,,,,,,,,,,,
50,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-03-25 16:00:05.989000,2025-03-18 18:06:28,14319.0,88.0,2205.0,183.0,4633.0,584.0,2159.0,6211.0,Image processing in Python.,682.0,42,True,2025-02-18 18:05:27,0.25.2,39.0,scikit-image,conda-forge/scikit-image,,,,222456.0,222456.0,https://pypi.org/project/scikit-image,13842094.0,13976030.0,https://anaconda.org/conda-forge/scikit-image,2025-03-25 16:00:05.989,7768295.0,,,,,1.0,,,,,,,,,,,,
51,ollama,jmorganca/ollama,agents,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2025-04-03 18:02:29.000000,2025-04-03 17:19:24,4129.0,363.0,11089.0,772.0,3230.0,1485.0,5163.0,135863.0,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, and other large language models.",465.0,41,True,2025-03-22 02:56:08,0.6.3,100.0,,,,,,66.0,66.0,,,2923359.0,,,,,,,,3.0,55543823.0,,,,ollama/ollama,,,,,,,
52,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-04-03 16:59:04.000000,2025-04-03 15:41:41,2743.0,113.0,4184.0,347.0,3252.0,1026.0,2017.0,37743.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",379.0,41,True,2025-03-27 21:47:06,0.16.5,88.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],12176.0,12176.0,https://pypi.org/project/deepspeed,654744.0,655091.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,21886.0,1.0,,,,,deepspeedai/DeepSpeed,,,,,,,
53,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-04-03 07:30:08.000000,2025-04-03 07:27:37,1430.0,76.0,3743.0,482.0,1408.0,223.0,2374.0,34091.0,A library for efficient similarity search and clustering of dense vectors.,217.0,41,True,2025-01-31 23:29:10,1.10.0,18.0,pymilvus,conda-forge/faiss,,,,4653.0,4653.0,https://pypi.org/project/pymilvus,1755334.0,1796194.0,https://anaconda.org/conda-forge/faiss,2025-03-25 16:01:09.690,2369910.0,,,,,1.0,,,,,,,,,,,,
54,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2025-04-03 16:49:17.000000,2025-04-03 16:45:27,21222.0,2332.0,2509.0,108.0,4625.0,1156.0,3664.0,20168.0,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI,..",464.0,41,True,2025-04-02 06:14:22,1.65.2.de1,100.0,litellm,,,,,9936.0,9936.0,https://pypi.org/project/litellm,6329036.0,6329264.0,,,,,,,,1.0,686.0,,,,,,,,,,,
55,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-04-02 17:59:02.000000,2025-03-22 13:21:44,1475.0,72.0,2543.0,249.0,711.0,134.0,1369.0,16541.0,Download market data from Yahoo! Finances API.,132.0,41,True,2025-03-20 20:42:31,0.2.55,92.0,yfinance,ranaroussi/yfinance,,,,68499.0,68499.0,https://pypi.org/project/yfinance,2895199.0,2897374.0,https://anaconda.org/ranaroussi/yfinance,2025-03-25 16:27:42.706,97890.0,,,,,1.0,,,,,,,,,,,,
56,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-03-29 16:14:27.000000,2025-03-29 16:14:24,1282.0,134.0,1657.0,126.0,1199.0,237.0,999.0,14771.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,167.0,41,True,2025-02-28 18:16:14,2.0.5,48.0,albumentations,conda-forge/albumentations,,,['pytorch'],34574.0,34574.0,https://pypi.org/project/albumentations,6822658.0,6827164.0,https://anaconda.org/conda-forge/albumentations,2025-03-25 16:00:50.259,256862.0,,,,,1.0,,,,,,,,,,,,
57,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-03-25 16:00:52.691000,2025-03-25 04:03:50,9389.0,16.0,1196.0,133.0,5571.0,260.0,4507.0,14332.0,Data Versioning and ML Experiments.,309.0,41,True,2025-02-15 11:14:00,3.59.1,326.0,dvc,conda-forge/dvc,,,,22229.0,22229.0,https://pypi.org/project/dvc,1223134.0,1269851.0,https://anaconda.org/conda-forge/dvc,2025-03-25 16:00:52.691,2709598.0,,,,,2.0,,,,,,,,dvc,dvc,dvc,,
58,trl,huggingface/trl,reinforcement-learning,,https://github.com/huggingface/trl,https://github.com/huggingface/trl,Apache-2.0,2020-03-27 10:54:55.000,2025-04-03 17:17:01.000000,2025-04-03 17:17:00,1385.0,257.0,1735.0,86.0,1504.0,343.0,1345.0,13014.0,Train transformer language models with reinforcement learning.,315.0,41,True,2025-03-22 21:18:58,0.16.0,51.0,trl,,,,,7290.0,7290.0,https://pypi.org/project/trl,1255403.0,1255403.0,,,,,,,,1.0,,,,,,,,,,,,
59,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-04-03 13:54:28.000000,2025-04-03 06:57:41,5336.0,214.0,1494.0,106.0,4833.0,1087.0,1736.0,8304.0,A unified framework for machine learning with time series.,456.0,41,True,2025-02-05 08:19:17,0.36.0,85.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4174.0,4174.0,https://pypi.org/project/sktime,982439.0,1006576.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-03-25 16:01:48.384,1086123.0,,,,,1.0,111.0,,,,sktime/sktime,,,,,,,
60,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-04-03 11:36:32.721000,2025-04-03 08:55:05,2386.0,59.0,576.0,89.0,944.0,239.0,1010.0,4071.0,Manipulation and analysis of geometric objects.,168.0,41,True,2025-04-03 09:13:46,2.1.0,34.0,shapely,conda-forge/shapely,,,,100381.0,100381.0,https://pypi.org/project/shapely,41597048.0,41805644.0,https://anaconda.org/conda-forge/shapely,2025-04-03 11:36:32.721,11676361.0,,,,,1.0,3793.0,,,,,,,,,,,
61,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-04-02 23:06:07.000000,2025-04-02 23:06:03,2843.0,40.0,7419.0,606.0,2252.0,219.0,1596.0,26823.0,The fastai deep learning library.,259.0,40,True,2025-03-12 19:09:15,2.7.19,56.0,fastai,,,,['pytorch'],21527.0,21527.0,https://pypi.org/project/fastai,419108.0,419108.0,,,,,,,,2.0,,,,,,,,,,,,
62,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-04-03 02:38:38.000000,2025-04-02 01:02:35,7757.0,89.0,3713.0,254.0,3391.0,948.0,2701.0,22146.0,Graph Neural Network Library for PyTorch.,539.0,40,True,2024-09-26 07:09:50,2.6.1,42.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],8556.0,8556.0,https://pypi.org/project/torch-geometric,540989.0,543561.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-03-25 16:01:13.312,146610.0,,,,,1.0,,,,,,,,,,,,
63,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-04-01 10:07:31.000000,2025-04-01 10:07:31,1969.0,214.0,2518.0,174.0,276.0,7.0,1166.0,18493.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",86.0,40,True,2024-08-17 07:30:49,0.0.93,13.0,deepface,,,,,6443.0,6443.0,https://pypi.org/project/deepface,695996.0,695996.0,,,,,,,,2.0,,,,,,,,,,,,
64,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-04-03 17:35:15.000000,2025-04-03 13:52:26,17964.0,2043.0,906.0,129.0,5171.0,476.0,2062.0,12986.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",140.0,40,True,2025-03-27 16:02:32,1.27.16,100.0,weaviate-client,,,,,541.0,541.0,https://pypi.org/project/weaviate-client,6642401.0,6659325.0,,,,,,,,2.0,169247.0,,,,,,,,,,,
65,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-03-25 16:01:15.286000,2025-03-18 16:33:44,1860.0,12.0,848.0,121.0,701.0,66.0,978.0,9556.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,106.0,40,True,2025-03-13 10:44:52,0.21.1,94.0,tokenizers,conda-forge/tokenizers,,,,152789.0,152789.0,https://pypi.org/project/tokenizers,45611384.0,45660143.0,https://anaconda.org/conda-forge/tokenizers,2025-03-25 16:01:15.286,2779223.0,,,,,1.0,74.0,,,,,,,,,,,
66,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2025-04-03 16:25:03.417000,2025-04-02 20:34:16,10233.0,81.0,2001.0,223.0,4202.0,270.0,3103.0,8950.0,Bayesian Modeling and Probabilistic Programming in Python.,514.0,40,True,2025-04-03 15:02:31,5.21.2,100.0,pymc,conda-forge/pymc,,,,6185.0,6185.0,https://pypi.org/project/pymc,437241.0,446025.0,https://anaconda.org/conda-forge/pymc,2025-04-03 16:25:03.417,473550.0,,,,,1.0,1971.0,,,,,,,,,,,
67,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-04-03 16:53:39.000000,2025-04-01 02:28:20,4125.0,110.0,1130.0,137.0,3360.0,286.0,1252.0,2148.0,A library for training and deploying machine learning models on Amazon SageMaker.,476.0,40,True,2025-03-27 22:49:05,2.243.0,206.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,5616.0,5616.0,https://pypi.org/project/sagemaker,23451201.0,23476809.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-03-28 08:16:38.105,1434074.0,,,,,2.0,,,,,,,,,,,,
68,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-04-03 08:12:21.000000,2025-04-01 08:20:31,5998.0,43.0,712.0,56.0,5257.0,1233.0,2437.0,1620.0,A distributed task scheduler for Dask.,334.0,40,True,2025-03-21 21:54:55,2025.3.0,214.0,distributed,conda-forge/distributed,,,,39434.0,39434.0,https://pypi.org/project/distributed,4136509.0,4425333.0,https://anaconda.org/conda-forge/distributed,2025-03-25 16:00:05.356,17040623.0,,,,,2.0,,,,,,,,,,,,
69,haystack,deepset-ai/haystack,agents,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-04-03 16:39:52.000000,2025-04-03 09:47:42,4005.0,209.0,2096.0,148.0,4390.0,125.0,3700.0,20144.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",277.0,39,True,2025-04-02 10:30:35,2.12.0,100.0,haystack-ai,,,,,1007.0,1007.0,https://pypi.org/project/haystack-ai,363537.0,363537.0,,,,,,,,3.0,,,,,,,,,,,,
70,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-03-31 17:18:31.000000,2025-01-14 10:26:14,32383.0,6.0,4625.0,359.0,6434.0,4.0,6644.0,19898.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,39,True,2025-01-14 10:40:21,3.6.21,100.0,rasa,,,,['tensorflow'],5018.0,5018.0,https://pypi.org/project/rasa,275385.0,275385.0,,,,,,,,2.0,,,,,,,,,,,,
71,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2025-04-01 08:50:20.000000,2025-03-26 00:32:10,1575.0,56.0,1679.0,149.0,875.0,248.0,586.0,12824.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,137.0,39,True,2025-03-26 00:41:27,4.16.1,73.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",5939.0,5939.0,https://pypi.org/project/ydata-profiling,1439929.0,1442131.0,https://anaconda.org/conda-forge/ydata-profiling,2025-03-27 00:37:36.683,57223.0,,,,,2.0,296.0,,,,,,,,,,,
72,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-04-03 14:19:41.000000,2025-04-03 14:10:14,49307.0,352.0,1199.0,189.0,411.0,585.0,1809.0,8334.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1315.0,39,True,2024-12-07 11:22:32,node-package-v1.26.0,89.0,catboost,conda-forge/catboost,,,,16.0,16.0,https://pypi.org/project/catboost,3141835.0,3182939.0,https://anaconda.org/conda-forge/catboost,2025-03-25 16:00:34.057,1962560.0,,,,,2.0,370882.0,,,,,,,,,,,
73,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2025-04-01 14:19:17.000000,2025-04-01 14:19:07,6682.0,48.0,1525.0,107.0,4638.0,422.0,769.0,4382.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",317.0,39,True,2025-03-12 16:04:38,4.9.8,36.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],22741.0,22741.0,https://pypi.org/project/tensorflow-datasets,1505511.0,1506465.0,https://anaconda.org/conda-forge/tensorflow-datasets,2025-03-25 16:01:41.731,44875.0,,,,,1.0,,,,,,,,,,,,
74,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2025-04-03 16:58:15.000000,2025-04-03 16:26:51,5157.0,206.0,539.0,37.0,4192.0,578.0,1186.0,2996.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,173.0,39,True,2024-11-27 01:15:51,0.44.2,79.0,pyvista,conda-forge/pyvista,,,['jupyter'],4413.0,4413.0,https://pypi.org/project/pyvista,467585.0,478888.0,https://anaconda.org/conda-forge/pyvista,2025-03-25 16:00:49.244,655004.0,,,,,2.0,893.0,,,,,,,,,,,
75,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2025-04-03 18:21:38.000000,2025-04-03 18:21:38,18307.0,71.0,1324.0,82.0,8219.0,501.0,4433.0,2900.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,388.0,39,True,2024-12-18 21:22:26,1.9.0,63.0,mne,conda-forge/mne,,,,5435.0,5435.0,https://pypi.org/project/mne,214216.0,222892.0,https://anaconda.org/conda-forge/mne,2025-03-25 16:00:16.148,511898.0,,,,,1.0,,,,,,,,,,,,
76,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2025-03-31 11:52:56.000000,2025-03-31 09:44:45,10942.0,48.0,399.0,55.0,3177.0,1043.0,2297.0,2773.0,"With Holoviews, your data visualizes itself.",150.0,39,True,2025-03-13 13:22:18,1.20.2,84.0,holoviews,conda-forge/holoviews,,,['jupyter'],14915.0,14915.0,https://pypi.org/project/holoviews,503372.0,538317.0,https://anaconda.org/conda-forge/holoviews,2025-03-25 16:00:06.013,2015026.0,,,,,2.0,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,204.0,,,,,,,,
77,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2025-04-03 17:39:11.000000,2025-04-03 01:15:50,3507.0,543.0,6296.0,454.0,2833.0,478.0,2171.0,42645.0,A programming framework for agentic AI PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour:..,461.0,38,True,2025-03-29 04:40:37,python-v0.4.9.3,82.0,autogen-agentchat,,,,,3170.0,3170.0,https://pypi.org/project/autogen-agentchat,193075.0,193075.0,,,,,,,,3.0,,,,,,,,,,,,
78,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2025-04-03 08:47:13.000000,2025-04-03 08:45:59,44077.0,928.0,27274.0,2012.0,50471.0,,,40859.0,Apache Spark Python API.,3212.0,38,True,,,37.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,36632182.0,36697347.0,https://anaconda.org/conda-forge/pyspark,2025-03-25 16:00:16.758,3779612.0,,,,,2.0,,,,,,,stable/spark,,,,,
79,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-04-03 16:19:00.288415,2025-04-03 09:48:21,22097.0,526.0,3092.0,301.0,25066.0,702.0,12395.0,33907.0,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search.",307.0,38,True,2025-04-01 09:24:23,2.5.8,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,1755334.0,2777850.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-04-03 16:19:00.288415,78.0,68116087.0,2.0,333942.0,,,,,,,,,,,
80,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2025-03-27 18:00:01.000000,2025-03-27 18:00:00,3985.0,45.0,1717.0,170.0,203.0,124.0,1113.0,26400.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",110.0,38,True,2025-02-27 00:54:23,16.10.0,46.0,ocrmypdf,conda-forge/ocrmypdf,,,,1230.0,1230.0,https://pypi.org/project/ocrmypdf,233849.0,236241.0,https://anaconda.org/conda-forge/ocrmypdf,2025-03-25 16:01:37.428,94432.0,,,,,2.0,10087.0,,,,,,,ocrmypdf,ocrmypdf,,,
