,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
43,PyTorch Image Models,rwightman/pytorch-image-models,image,,https://github.com/huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,Apache-2.0,2019-02-02 05:51:12.000,2024-08-14 19:24:10.000,2024-08-14 15:47:02,2416.0,149.0,4568.0,310.0,507.0,48.0,850.0,31117.0,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and..",148.0,41,True,2024-07-29 05:18:26,1.0.8,58.0,timm,conda-forge/timm,,['pytorch'],6896482.0,5698083.0,34306.0,34306.0,https://pypi.org/project/timm,5584377.0,https://anaconda.org/conda-forge/timm,2024-07-30 20:04:33.509,207757.0,1.0,,,,,,huggingface/pytorch-image-models,,,,,,,,,,
44,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-08-15 14:31:09.000,2024-08-15 00:10:13,1189.0,90.0,3442.0,482.0,1104.0,201.0,2230.0,29998.0,A library for efficient similarity search and clustering of dense vectors.,185.0,41,True,2024-03-01 01:04:25,1.8.0,16.0,pymilvus,conda-forge/faiss,,,,759354.0,3897.0,3897.0,https://pypi.org/project/pymilvus,729418.0,https://anaconda.org/conda-forge/faiss,2024-08-09 18:17:48.122,1496804.0,1.0,,,,,,,,,,,,,,,,
45,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-08-15 09:07:02.000,2024-08-14 13:04:40,7594.0,74.0,3513.0,252.0,3085.0,851.0,2644.0,20787.0,Graph Neural Network Library for PyTorch.,513.0,41,True,2024-04-19 11:37:44,2.5.3,40.0,torch-geometric,conda-forge/pytorch_geometric,,['pytorch'],,511440.0,6263.0,6263.0,https://pypi.org/project/torch-geometric,510039.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-05-04 18:04:48.733,68676.0,1.0,,,,,,,,,,,,,,,,
46,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-08-15 12:25:36.000,2024-07-12 08:40:40,1520.0,113.0,2356.0,136.0,518.0,1112.0,979.0,14651.0,Multilingual Sentence & Image Embeddings with BERT.,173.0,41,True,2024-06-07 13:01:30,3.0.1,42.0,sentence-transformers,conda-forge/sentence-transformers,,['pytorch'],,4853948.0,43086.0,43086.0,https://pypi.org/project/sentence-transformers,4846649.0,https://anaconda.org/conda-forge/sentence-transformers,2024-06-07 15:19:38.412,343059.0,1.0,,,,,,,,,,,,,,,,
47,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-08-15 14:17:09.000,2024-08-15 14:17:09,9313.0,50.0,1160.0,140.0,5488.0,226.0,4446.0,13512.0,ML Experiments and Data Management with Git.,301.0,41,True,2024-08-12 15:06:51,3.53.2,316.0,dvc,conda-forge/dvc,,,38426.0,577654.0,17074.0,17074.0,https://pypi.org/project/dvc,532829.0,https://anaconda.org/conda-forge/dvc,2024-08-12 23:11:31.930,2113239.0,2.0,,,,,,,,,,,,dvc,dvc,dvc,,
48,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2024-08-15 17:22:37.000,2024-08-15 05:11:19,16433.0,4602.0,1297.0,61.0,2224.0,454.0,2413.0,11371.0,"LLM Proxy to call 100+ LLM APIs using the OpenAI format - Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic,..",308.0,41,True,2024-08-15 03:05:35,1.43.13-stable,100.0,litellm,,,,235.0,1423289.0,2885.0,2885.0,https://pypi.org/project/litellm,1423172.0,,,,1.0,,,,,,,,,,,,,,,,
49,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2024-08-14 07:49:22.000,2024-08-14 07:49:22,18114.0,454.0,983.0,115.0,3616.0,79.0,1582.0,10352.0,A hyperparameter optimization framework.,270.0,41,True,2024-04-01 06:02:58,3.6.1,65.0,optuna,conda-forge/optuna,,,,2815480.0,16700.0,16700.0,https://pypi.org/project/optuna,2786946.0,https://anaconda.org/conda-forge/optuna,2024-06-06 13:15:20.626,1426719.0,1.0,,,,,,,,,,,,,,,,
50,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-08-15 17:23:19.000,2024-08-15 16:46:10,3811.0,132.0,1097.0,137.0,3156.0,269.0,1203.0,2081.0,A library for training and deploying machine learning models on Amazon SageMaker.,454.0,41,True,2024-08-15 16:46:13,2.229.0,195.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,34830168.0,4252.0,4252.0,https://pypi.org/project/sagemaker,34809830.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-07-31 06:30:51.886,976225.0,2.0,,,,,,,,,,,,,,,,
51,ollama,jmorganca/ollama,nlp,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2024-08-15 17:29:22.000,2024-08-14 22:19:50,3340.0,589.0,6456.0,504.0,2174.0,1015.0,3000.0,85061.0,"Get up and running with Llama 3.1, Mistral, Gemma 2, and other large language models.",273.0,40,True,2024-08-13 20:27:42,0.3.6,86.0,,,,,19562334.0,1504794.0,60.0,60.0,,,,,,2.0,,,,,,ollama/ollama,,,,,,,,,,
52,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2024-08-15 15:14:01.000,2024-08-15 10:45:05,6258.0,93.0,7504.0,436.0,3029.0,118.0,9098.0,41775.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",201.0,40,True,2024-07-17 10:48:47,2.8.1,14.0,paddleocr,,,['paddle'],104486.0,245558.0,3055.0,3055.0,https://pypi.org/project/paddleocr,243335.0,,,,1.0,,,,,,,,,,,,,,,,
53,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-07-30 22:42:21.000,2024-07-30 22:42:18,2782.0,17.0,7355.0,608.0,2229.0,201.0,1592.0,26007.0,The fastai deep learning library.,252.0,40,True,2024-07-30 22:26:23,2.7.16,53.0,fastai,,,['pytorch'],,321183.0,18268.0,18268.0,https://pypi.org/project/fastai,321183.0,,,,2.0,,,,,,,,,,,,,,,,
54,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-08-10 11:58:55.000,2024-08-10 11:58:54,4534.0,17.0,4186.0,432.0,1707.0,382.0,1465.0,15517.0,Topic Modelling for Humans.,458.0,40,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,4720.0,4468401.0,63089.0,63089.0,https://pypi.org/project/gensim,4435732.0,https://anaconda.org/conda-forge/gensim,2024-02-08 03:02:42.101,1337663.0,2.0,,,,,,piskvorky/gensim,,,,,,,,,,
55,chroma,chroma-core/chroma,nn-search,,https://github.com/chroma-core/chroma,https://github.com/chroma-core/chroma,Apache-2.0,2022-10-05 17:58:44.000,2024-08-15 18:15:22.000,2024-08-15 18:15:22,1606.0,236.0,1171.0,84.0,1548.0,414.0,690.0,14114.0,the AI-native open-source embedding database.,114.0,40,True,2024-07-11 02:31:06,0.5.4,60.0,chromadb,,,,136.0,1686094.0,36677.0,36677.0,https://pypi.org/project/chromadb,1686088.0,,,,1.0,,,,,,,,,,,,,,,,
56,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2024-08-15 16:14:21.000,2024-08-12 19:29:54,1256.0,41.0,2212.0,241.0,584.0,147.0,1168.0,12748.0,Download market data from Yahoo! Finances API.,116.0,40,True,2024-07-19 15:05:19,0.2.41,78.0,yfinance,ranaroussi/yfinance,,,,2359545.0,43979.0,43979.0,https://pypi.org/project/yfinance,2357011.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,93768.0,1.0,,,,,,,,,,,-1.0,,,,,
57,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-08-12 05:35:33.000,2024-08-12 05:35:33,1813.0,40.0,738.0,121.0,633.0,30.0,937.0,8812.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,93.0,40,True,2024-08-08 16:56:21,0.20.0,88.0,tokenizers,conda-forge/tokenizers,,,57.0,26364863.0,94972.0,94972.0,https://pypi.org/project/tokenizers,26326161.0,https://anaconda.org/conda-forge/tokenizers,2024-08-12 03:17:57.893,1896383.0,2.0,,,,,,,,,,,,,,,,
58,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-08-15 12:31:42.000,2024-08-15 12:31:21,1523.0,89.0,884.0,96.0,1481.0,108.0,1416.0,7511.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",280.0,40,True,2024-08-08 12:57:41,0.33.0,50.0,accelerate,conda-forge/accelerate,,['pytorch'],,6795952.0,46713.0,46713.0,https://pypi.org/project/accelerate,6790633.0,https://anaconda.org/conda-forge/accelerate,2024-07-23 20:34:39.964,180863.0,1.0,,,,,,,,,,,,,,,,
59,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2024-08-15 09:53:03.000,2024-08-15 09:53:02,2012.0,68.0,885.0,104.0,1672.0,358.0,1256.0,4405.0,Python tools for geographic data.,230.0,40,True,2024-07-02 12:26:55,1.0.1,39.0,geopandas,conda-forge/geopandas,,['pandas'],2657.0,6668810.0,38924.0,38924.0,https://pypi.org/project/geopandas,6591552.0,https://anaconda.org/conda-forge/geopandas,2024-07-02 15:18:57.572,3861595.0,1.0,,,,,,,,,,,,,,,,
60,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2024-08-15 16:43:16.000,2024-08-14 19:56:40,5862.0,103.0,696.0,55.0,5114.0,1255.0,2360.0,1560.0,A distributed task scheduler for Dask.,327.0,40,True,2024-08-06 20:23:20,2024.8.0,201.0,distributed,conda-forge/distributed,,,,6029259.0,35841.0,35841.0,https://pypi.org/project/distributed,5744536.0,https://anaconda.org/conda-forge/distributed,2024-08-06 22:17:46.512,14520890.0,2.0,,,,,,,,,,,,,,,,
61,Jina,jina-ai/jina,ml-frameworks,,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000,2024-08-09 13:30:17.000,2024-07-23 23:04:18,8560.0,20.0,2198.0,210.0,4187.0,7.0,1935.0,20770.0,Build multimodal AI applications with cloud-native stack.,177.0,39,True,2024-07-23 14:54:11,3.27.2,100.0,jina,conda-forge/jina-core,,,,65196.0,1751.0,1751.0,https://pypi.org/project/jina,31697.0,https://anaconda.org/conda-forge/jina-core,2023-06-16 19:27:18.682,71289.0,2.0,jinaai/jina,https://hub.docker.com/r/jinaai/jina,2024-07-23 15:02:41.889107,8.0,1699041.0,,,,,,,,,,,
62,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2024-08-14 14:44:40.000,2024-03-21 15:05:22,32610.0,,4458.0,350.0,6369.0,2.0,6642.0,18464.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",596.0,39,True,2024-04-18 15:06:29,3.6.20,100.0,rasa,,,['tensorflow'],,132137.0,4375.0,4375.0,https://pypi.org/project/rasa,132137.0,,,,2.0,,,,,,,,,,,,,,,,
63,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2024-08-15 15:55:15.000,2024-08-15 00:13:57,960.0,80.0,1601.0,128.0,867.0,351.0,621.0,13886.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,148.0,39,True,2024-08-05 23:00:36,1.4.13,31.0,albumentations,conda-forge/albumentations,,['pytorch'],,3472210.0,26043.0,26043.0,https://pypi.org/project/albumentations,3468437.0,https://anaconda.org/conda-forge/albumentations,2024-06-27 12:27:59.026,184911.0,1.0,,,,,,,,,,,,,,,,
64,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2024-08-15 17:56:48.000,2024-08-15 17:56:48,4329.0,222.0,2920.0,172.0,4951.0,402.0,2340.0,13294.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",295.0,39,True,2024-06-28 00:16:49,2.3.0,38.0,dgl,,,,,124311.0,282.0,282.0,https://pypi.org/project/dgl,124311.0,,,,1.0,,,,,,,,,,,,,,,,
65,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2024-08-15 17:21:09.000,2024-08-12 14:18:35,13026.0,1021.0,719.0,120.0,3215.0,487.0,1865.0,10533.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",116.0,39,True,2024-08-08 16:34:48,1.24.22,100.0,weaviate-client,,,,467019.0,2546820.0,298.0,298.0,https://pypi.org/project/weaviate-client,2513462.0,,,,2.0,,,,,,,,,,,,,,,,
66,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2024-08-15 08:14:14.000,2024-08-15 08:14:14,10014.0,138.0,1910.0,224.0,4023.0,235.0,3048.0,8563.0,Bayesian Modeling and Probabilistic Programming in Python.,503.0,39,True,2024-07-11 13:49:51,5.16.2,89.0,pymc,conda-forge/pymc,,,1943.0,247550.0,3852.0,3852.0,https://pypi.org/project/pymc,240205.0,https://anaconda.org/conda-forge/pymc,2024-07-11 20:14:42.878,337143.0,1.0,,,,,,,,,,,,,,,,
67,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-08-14 21:52:18.000,2024-08-14 21:52:13,48440.0,511.0,1157.0,191.0,393.0,526.0,1772.0,7958.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1263.0,39,True,2024-04-18 20:19:33,1.2.5,86.0,catboost,conda-forge/catboost,,,285554.0,2316620.0,14.0,14.0,https://pypi.org/project/catboost,2277137.0,https://anaconda.org/conda-forge/catboost,2024-04-18 20:39:24.300,1621953.0,2.0,,,,,,,,,,,,,,,,
68,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2024-08-15 16:35:42.000,2024-08-15 16:08:27,4812.0,302.0,1282.0,104.0,4078.0,922.0,1547.0,7674.0,A unified framework for machine learning with time series.,385.0,39,True,2024-08-13 10:00:43,0.31.2,74.0,sktime,conda-forge/sktime-all-extras,,['sklearn'],93.0,723745.0,3081.0,3081.0,https://pypi.org/project/sktime,696939.0,https://anaconda.org/conda-forge/sktime-all-extras,2024-08-15 10:02:32.683,991798.0,1.0,,,,,,sktime/sktime,,,,,,,,,,
69,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2024-08-05 16:24:57.000,2024-06-29 16:33:06,1874.0,23.0,2193.0,163.0,865.0,83.0,1027.0,6809.0,Python Data. Leaflet.js Maps.,170.0,39,True,2024-06-16 15:21:45,0.17.0,28.0,folium,conda-forge/folium,,,,1450577.0,41316.0,41316.0,https://pypi.org/project/folium,1381951.0,https://anaconda.org/conda-forge/folium,2024-06-17 06:35:28.582,2950943.0,2.0,,,,,,,,,,,,,,,,
70,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2024-08-15 12:35:37.000,2024-08-15 10:18:14,6414.0,110.0,1479.0,109.0,4373.0,419.0,735.0,4254.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",311.0,39,True,2024-06-05 08:15:47,4.9.6,34.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,['tensorflow'],,1738268.0,18839.0,18839.0,https://pypi.org/project/tensorflow-datasets,1737425.0,https://anaconda.org/conda-forge/tensorflow-datasets,2023-06-16 19:25:46.849,32877.0,1.0,,,,,,,,,,,,,,,,
71,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-08-15 11:12:24.000,2024-08-06 08:01:00,2284.0,17.0,554.0,89.0,849.0,254.0,929.0,3797.0,Manipulation and analysis of geometric objects.,155.0,39,True,2024-07-13 10:51:52,2.0.5,30.0,shapely,conda-forge/shapely,,,3618.0,32209697.0,76413.0,76413.0,https://pypi.org/project/shapely,32002093.0,https://anaconda.org/conda-forge/shapely,2024-07-13 16:44:50.460,9959929.0,2.0,,,,,,,,,,,,,,,,
72,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2024-08-15 17:32:48.000,2024-08-15 15:12:25,18080.0,107.0,1256.0,81.0,7956.0,465.0,4343.0,2649.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,377.0,39,True,2024-06-14 22:41:47,1.7.1,61.0,mne,conda-forge/mne,,,,210673.0,4231.0,4231.0,https://pypi.org/project/mne,202834.0,https://anaconda.org/conda-forge/mne,2024-07-09 00:57:35.619,399795.0,1.0,,,,,,,,,,,,,,,,
73,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2024-08-15 14:39:05.000,2024-08-15 12:01:10,20509.0,679.0,2739.0,276.0,21862.0,587.0,10844.0,28949.0,"A cloud-native vector database, storage for next generation AI applications.",286.0,38,True,2024-08-14 11:10:41,2.4.8,85.0,pymilvus,,,,252679.0,1836240.0,,,https://pypi.org/project/pymilvus,729418.0,,,,2.0,milvusdb/milvus,https://hub.docker.com/r/milvusdb/milvus,2024-08-15 11:41:36.572466,56.0,65045495.0,,,,,,,,,,,
74,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2024-08-15 13:35:26.000,2024-08-15 11:33:14,3920.0,72.0,6763.0,427.0,5355.0,793.0,2423.0,15874.0,"Datasets, Transforms and Models specific to Computer Vision.",605.0,38,True,2024-07-24 19:00:42,0.19.0,43.0,torchvision,conda-forge/torchvision,,['pytorch'],38389.0,13323458.0,21.0,21.0,https://pypi.org/project/torchvision,13287567.0,https://anaconda.org/conda-forge/torchvision,2024-06-11 08:20:37.554,1453667.0,1.0,,,,,,,,,,,,,,,,
75,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2024-07-10 02:16:05.000,2024-06-20 12:51:40,1687.0,34.0,2808.0,378.0,467.0,3.0,1891.0,14707.0,Python Echarts Plotting Library.,44.0,38,True,2024-06-20 15:50:49,2.0.6,5.0,pyecharts,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],66.0,129459.0,4347.0,4347.0,https://pypi.org/project/pyecharts,129456.0,,,,2.0,,,,,,,,,,,,,,,,
76,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-07-21 23:10:28.000,2024-05-27 18:04:07,1101.0,6.0,1501.0,254.0,679.0,424.0,1058.0,12242.0,Video editing with Python.,161.0,38,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,1270559.0,43362.0,43362.0,https://pypi.org/project/moviepy,1267483.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,261503.0,1.0,,,,,,,,,,,,,,,,
77,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2024-08-15 06:06:05.000,2024-08-15 06:06:04,2781.0,43.0,926.0,129.0,1910.0,265.0,648.0,9710.0,Geometric Computer Vision Library for Spatial AI.,264.0,38,True,2024-06-28 15:15:38,0.7.3,39.0,kornia,conda-forge/kornia,,['pytorch'],1343.0,1694739.0,11158.0,11158.0,https://pypi.org/project/kornia,1691525.0,https://anaconda.org/conda-forge/kornia,2024-06-28 20:04:02.857,140606.0,1.0,,,,,,,,,,,,,,,,
78,PyCaret,pycaret/pycaret,hyperopt,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2024-08-13 17:16:42.000,2024-08-01 03:34:44,5276.0,53.0,1727.0,133.0,1010.0,357.0,1946.0,8756.0,"An open-source, low-code machine learning library in Python.",140.0,38,True,2024-04-28 18:46:27,3.3.2,29.0,pycaret,conda-forge/pycaret,,,704.0,241159.0,6116.0,6116.0,https://pypi.org/project/pycaret,240079.0,https://anaconda.org/conda-forge/pycaret,2024-04-25 15:07:46.052,51185.0,1.0,,,,,,,,,,,,,,,,
79,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-08-14 12:10:00.000,2024-08-09 15:01:00,9857.0,41.0,1317.0,130.0,1239.0,92.0,967.0,8398.0,A PyTorch-based Speech Toolkit.,237.0,38,True,2024-02-26 20:54:49,1.0.0,11.0,speechbrain,,,['pytorch'],,3907852.0,2145.0,2145.0,https://pypi.org/project/speechbrain,3907852.0,,,,1.0,,,,,,,,,,,,,,,,
80,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-08-15 17:50:31.000,2024-08-15 15:21:24,28755.0,195.0,772.0,128.0,6255.0,536.0,1704.0,8060.0,NumPy & SciPy for GPU.,381.0,38,True,2024-06-13 05:29:16,13.2.0,100.0,cupy,conda-forge/cupy,,,181301.0,125197.0,2188.0,2188.0,https://pypi.org/project/cupy,38458.0,https://anaconda.org/conda-forge/cupy,2024-07-26 00:44:00.318,4247749.0,1.0,cupy/cupy,https://hub.docker.com/r/cupy/cupy,2024-06-13 05:31:21.289929,13.0,65489.0,,,,,,,,,,,
