,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
43,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-12-30 21:04:00.000000,2024-12-30 18:53:41,2628.0,135.0,4038.0,348.0,3114.0,990.0,1924.0,36091.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",364.0,41,True,2024-12-18 17:51:35,0.16.2,85.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],10310.0,10310.0,https://pypi.org/project/deepspeed,610833.0,611188.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,21357.0,1.0,,,,,,,,,,,,
44,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2024-12-28 01:07:56.000000,2024-12-27 17:44:28,1354.0,97.0,3607.0,479.0,1316.0,221.0,2322.0,32189.0,A library for efficient similarity search and clustering of dense vectors.,199.0,41,True,2024-10-04 21:33:29,1.9.0,17.0,pymilvus,conda-forge/faiss,,,,4289.0,4289.0,https://pypi.org/project/pymilvus,1192103.0,1228704.0,https://anaconda.org/conda-forge/faiss,2024-12-20 08:17:21.787,2013075.0,,,,,1.0,,,,,,,,,,,,
45,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2025-01-01 15:27:29.000000,2024-12-13 21:16:38,2780.0,14.0,3229.0,245.0,996.0,704.0,1853.0,23164.0,A game theoretic approach to explain the output of any machine learning model.,254.0,41,True,2024-06-27 10:06:50,0.46.0,55.0,shap,conda-forge/shap,,,,23617.0,23617.0,https://pypi.org/project/shap,6740555.0,6835567.0,https://anaconda.org/conda-forge/shap,2024-12-10 12:59:40.676,4655603.0,,,,,1.0,,,,,,shap/shap,,,,,,
46,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2024-12-30 19:27:55.000000,2024-12-30 19:27:54,7668.0,43.0,3647.0,254.0,3236.0,904.0,2684.0,21691.0,Graph Neural Network Library for PyTorch.,532.0,41,True,2024-09-26 07:09:50,2.6.1,42.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],7398.0,7398.0,https://pypi.org/project/torch-geometric,452163.0,454600.0,https://anaconda.org/conda-forge/pytorch_geometric,2024-12-19 10:54:16.536,131629.0,,,,,1.0,,,,,1.0,,,,,,,
47,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2024-12-23 14:29:58.000000,2024-12-23 14:29:58,1618.0,65.0,2450.0,143.0,617.0,1174.0,1075.0,15684.0,State-of-the-Art Text Embeddings.,200.0,41,True,2024-11-18 14:38:20,3.3.1,48.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],62648.0,62648.0,https://pypi.org/project/sentence-transformers,7197744.0,7207451.0,https://anaconda.org/conda-forge/sentence-transformers,2024-12-21 19:23:58.994,504814.0,,,,,1.0,,,,,,,,,,,,
48,litellm,BerriAI/litellm,nlp,,https://github.com/BerriAI/litellm,https://github.com/BerriAI/litellm,,2023-07-27 00:09:52.000,2025-01-02 16:27:07.000000,2025-01-02 16:27:03,18866.0,908.0,1820.0,87.0,3447.0,760.0,3101.0,15624.0,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI,..",373.0,41,True,2025-01-02 06:40:21,1.56.6,100.0,litellm,,,,,5632.0,5632.0,https://pypi.org/project/litellm,2844260.0,2844421.0,,,,,,,,1.0,485.0,,,,,,,,,,,
49,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-01-01 21:00:33.000000,2024-12-19 22:46:16,1386.0,65.0,2431.0,245.0,651.0,162.0,1228.0,15270.0,Download market data from Yahoo! Finances API.,129.0,41,True,2024-12-19 22:51:36,0.2.51,88.0,yfinance,ranaroussi/yfinance,,,,55981.0,55981.0,https://pypi.org/project/yfinance,3134739.0,3137059.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,97480.0,,,,,1.0,,,,,,,,,,,,
50,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-01-01 20:09:42.000000,2025-01-01 20:09:42,1147.0,136.0,1636.0,128.0,1057.0,161.0,962.0,14442.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,160.0,41,True,2024-12-24 21:59:11,1.4.24,42.0,albumentations,conda-forge/albumentations,,,['pytorch'],30718.0,30718.0,https://pypi.org/project/albumentations,4968958.0,4973001.0,https://anaconda.org/conda-forge/albumentations,2024-09-22 17:25:30.224,218328.0,,,,,1.0,,,,,,,,,,,,
51,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2024-12-31 02:49:48.000000,2024-12-31 01:51:20,9373.0,34.0,1181.0,135.0,5554.0,244.0,4490.0,14049.0,Data Versioning and ML Experiments.,308.0,41,True,2024-12-01 16:53:05,3.58.0,324.0,dvc,conda-forge/dvc,,,,20084.0,20084.0,https://pypi.org/project/dvc,453569.0,498626.0,https://anaconda.org/conda-forge/dvc,2024-12-20 18:40:34.170,2478158.0,,,,,2.0,,,,,,,,dvc,dvc,dvc,,
52,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2024-12-31 09:31:24.000000,2024-12-31 09:29:59,1269.0,81.0,1571.0,254.0,712.0,465.0,1074.0,12824.0,Video editing with Python.,169.0,41,True,2024-11-25 04:32:42,2.1.1,17.0,moviepy,conda-forge/moviepy,,,,51437.0,51437.0,https://pypi.org/project/moviepy,2276632.0,2279751.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,280759.0,,,,,1.0,,,,,,,,,,,,
53,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-12-16 12:54:03.000000,2024-12-16 12:54:02,3238.0,1.0,1874.0,263.0,1131.0,151.0,2432.0,12718.0,Statistical data visualization in Python.,213.0,41,True,2024-01-25 13:21:20,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,534566.0,534566.0,https://pypi.org/project/seaborn,18485848.0,18689606.0,https://anaconda.org/conda-forge/seaborn,2024-12-09 07:42:09.249,11206538.0,,,,,2.0,464.0,,,,,,,,,,,
54,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2024-12-24 15:48:00.000000,2024-12-24 15:48:00,1638.0,68.0,981.0,98.0,1628.0,103.0,1578.0,8121.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",308.0,41,True,2024-12-13 18:56:09,1.2.1,57.0,accelerate,conda-forge/accelerate,,,['pytorch'],64743.0,64743.0,https://pypi.org/project/accelerate,7429006.0,7435913.0,https://anaconda.org/conda-forge/accelerate,2024-12-16 20:09:03.263,269403.0,,,,,1.0,,,,,1.0,,,,,,,
55,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2024-12-30 20:40:28.000000,2024-12-30 20:40:28,4015.0,166.0,1108.0,136.0,3262.0,300.0,1208.0,2118.0,A library for training and deploying machine learning models on Amazon SageMaker.,465.0,41,True,2024-12-17 19:30:11,2.237.2,196.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,5019.0,5019.0,https://pypi.org/project/sagemaker,24606136.0,24630094.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2024-12-17 18:43:08.208,1269792.0,,,,,2.0,,,,,,,,,,,,
56,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2024-12-14 04:24:44.000000,2024-12-14 04:24:41,2802.0,11.0,7396.0,603.0,2238.0,208.0,1594.0,26451.0,The fastai deep learning library.,254.0,40,True,2024-10-19 03:20:13,2.7.18,55.0,fastai,,,,['pytorch'],20142.0,20142.0,https://pypi.org/project/fastai,356443.0,356443.0,,,,,,,,2.0,,,,,,,,,,,,
57,chroma,chroma-core/chroma,nn-search,,https://github.com/chroma-core/chroma,https://github.com/chroma-core/chroma,Apache-2.0,2022-10-05 17:58:44.000,2025-01-02 18:05:12.000000,2025-01-02 17:35:44,2031.0,308.0,1348.0,90.0,2134.0,413.0,822.0,16130.0,the AI-native open-source embedding database.,135.0,40,True,2024-12-30 22:03:23,0.6.0,72.0,chromadb,,,,,53364.0,53364.0,https://pypi.org/project/chromadb,2155503.0,2155515.0,,,,,,,,1.0,337.0,,,,,,,,,,,
58,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-12-16 00:47:34.151000,2024-11-11 06:24:40,14683.0,2.0,2816.0,460.0,1500.0,253.0,1569.0,13733.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,462.0,40,True,,,19.0,nltk,conda-forge/nltk,,,,335007.0,335007.0,https://pypi.org/project/nltk,22431762.0,22495851.0,https://anaconda.org/conda-forge/nltk,2024-12-16 00:47:34.151,2948112.0,,,,,1.0,,,,,,,,,,,,
59,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-01-02 17:53:37.000000,2025-01-02 12:44:37,15880.0,1949.0,828.0,126.0,4304.0,437.0,2032.0,11939.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",130.0,40,True,2024-12-19 17:37:19,1.28.2,100.0,weaviate-client,,,,,424.0,424.0,https://pypi.org/project/weaviate-client,7908975.0,7923113.0,,,,,,,,1.0,155523.0,,,,,,,,,,,
60,trl,huggingface/trl,reinforcement-learning,,https://github.com/huggingface/trl,https://github.com/huggingface/trl,Apache-2.0,2020-03-27 10:54:55.000,2024-12-29 14:45:24.000000,2024-12-28 17:35:01,1128.0,151.0,1335.0,77.0,1210.0,120.0,1186.0,10492.0,Train transformer language models with reinforcement learning.,261.0,40,True,2024-12-16 18:31:38,0.13.0,46.0,trl,,,,,5374.0,5374.0,https://pypi.org/project/trl,775636.0,775636.0,,,,,,,,1.0,,,,,,,,,,,,
61,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2024-12-31 17:36:02.000000,2024-12-31 17:36:01,1848.0,27.0,801.0,122.0,677.0,58.0,962.0,9213.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,101.0,40,True,2024-11-15 11:12:00,0.21.0,92.0,tokenizers,conda-forge/tokenizers,,,,126074.0,126074.0,https://pypi.org/project/tokenizers,31976073.0,32020374.0,https://anaconda.org/conda-forge/tokenizers,2024-11-27 19:20:00.476,2392204.0,,,,,1.0,71.0,,,,,,,,,,,
62,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2024-12-03 08:34:38.000000,2024-12-03 08:34:38,2327.0,10.0,564.0,89.0,890.0,268.0,959.0,3967.0,Manipulation and analysis of geometric objects.,163.0,40,True,2024-08-19 21:56:08,2.0.6,31.0,shapely,conda-forge/shapely,,,,89653.0,89653.0,https://pypi.org/project/shapely,29250278.0,29457158.0,https://anaconda.org/conda-forge/shapely,2024-09-25 14:46:10.973,10959637.0,,,,,1.0,3731.0,,,,,,,,,,,
63,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-01-02 08:11:37.000000,2024-12-20 19:43:14,5955.0,59.0,702.0,57.0,5214.0,1265.0,2390.0,1586.0,A distributed task scheduler for Dask.,329.0,40,True,2024-12-17 20:26:23,2024.12.1,211.0,distributed,conda-forge/distributed,,,,37880.0,37880.0,https://pypi.org/project/distributed,4327926.0,4613208.0,https://anaconda.org/conda-forge/distributed,2024-12-17 22:07:27.324,15975804.0,,,,,2.0,,,,,,,,,,,,
64,crewAI,crewAIInc/crewAI,agents,,https://github.com/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI,MIT,2023-10-27 03:26:59.000,2025-01-02 17:28:27.000000,2024-12-31 21:40:51,1059.0,208.0,3213.0,255.0,667.0,69.0,921.0,23748.0,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI..",184.0,39,True,2024-12-05 16:53:58,0.86.0,72.0,crewai,,,,,6580.0,6580.0,https://pypi.org/project/crewai,367624.0,367624.0,,,,,,,,2.0,,,,,,,,,,,,
65,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2024-12-26 13:45:24.000000,2024-12-26 13:45:20,1715.0,71.0,2271.0,156.0,260.0,5.0,1144.0,15290.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",75.0,39,True,2024-08-17 07:30:49,0.0.93,13.0,deepface,,,,,4985.0,4985.0,https://pypi.org/project/deepface,302263.0,302263.0,,,,,,,,2.0,,,,,,,,,,,,
66,CuPy,cupy/cupy,gpu-utilities,,https://github.com/cupy/cupy,https://github.com/cupy/cupy,MIT,2016-11-01 09:54:45.000,2024-12-25 02:55:15.000000,2024-12-24 07:48:32,29404.0,233.0,839.0,128.0,6482.0,565.0,1804.0,9654.0,NumPy & SciPy for GPU.,396.0,39,True,2024-08-22 07:42:45,13.3.0,100.0,cupy,conda-forge/cupy,cupy/cupy,,,2427.0,2427.0,https://pypi.org/project/cupy,30713.0,128892.0,https://anaconda.org/conda-forge/cupy,2024-10-18 20:21:57.477,5304359.0,https://hub.docker.com/r/cupy/cupy,2024-08-22 07:44:42.171252,13.0,73155.0,1.0,192624.0,,,,,,,,,,,
67,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2024-12-28 11:27:05.000000,2024-12-28 11:27:03,10285.0,112.0,1383.0,134.0,1307.0,99.0,1012.0,9127.0,A PyTorch-based Speech Toolkit.,247.0,39,True,2024-10-31 10:06:07,1.0.2,13.0,speechbrain,,,,['pytorch'],2652.0,2652.0,https://pypi.org/project/speechbrain,2318975.0,2318975.0,,,,,,,,1.0,,,,,,,,,,,,
68,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2024-12-26 08:26:41.000000,2024-12-26 08:26:41,10152.0,99.0,1963.0,225.0,4125.0,260.0,3081.0,8809.0,Bayesian Modeling and Probabilistic Programming in Python.,507.0,39,True,2024-12-05 17:01:07,5.19.1,95.0,pymc,conda-forge/pymc,,,,5131.0,5131.0,https://pypi.org/project/pymc,281825.0,290098.0,https://anaconda.org/conda-forge/pymc,2024-12-21 13:15:40.358,421159.0,,,,,1.0,1963.0,,,,,,,,,,,
69,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2024-12-31 11:24:55.000000,2024-12-31 11:24:50,48951.0,311.0,1183.0,191.0,404.0,555.0,1795.0,8167.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1299.0,39,True,2024-12-07 11:22:32,node-package-v1.26.0,89.0,catboost,conda-forge/catboost,,,,16.0,16.0,https://pypi.org/project/catboost,3001638.0,3041904.0,https://anaconda.org/conda-forge/catboost,2024-09-07 21:05:39.027,1821197.0,,,,,2.0,338228.0,,,,,,,,,,,
70,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2025-01-01 02:24:46.000000,2025-01-01 02:24:44,18236.0,95.0,1284.0,84.0,8125.0,484.0,4407.0,2798.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,382.0,39,True,2024-12-18 21:22:26,1.9.0,63.0,mne,conda-forge/mne,,,,4872.0,4872.0,https://pypi.org/project/mne,126837.0,135060.0,https://anaconda.org/conda-forge/mne,2024-12-19 01:36:08.275,460489.0,,,,,1.0,,,,,,,,,,,,
71,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2025-01-02 17:54:07.000000,2025-01-02 16:46:01,2961.0,437.0,5240.0,419.0,2247.0,593.0,1609.0,36671.0,A programming framework for agentic AI PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour:..,400.0,38,True,2024-12-15 06:11:46,0.2.40,66.0,autogen-agentchat,,,,,2555.0,2555.0,https://pypi.org/project/autogen-agentchat,48889.0,48889.0,,,,,,,,3.0,,,,,,,,,,,,
72,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2025-01-02 18:09:48.065653,2025-01-02 07:04:58,21560.0,708.0,2946.0,284.0,23883.0,688.0,11768.0,31685.0,"Milvus is a high-performance, cloud-native vector database designed to scale vector search.",298.0,38,True,2025-01-02 01:30:50,2.4.20,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,1192103.0,2247719.0,,,,https://hub.docker.com/r/milvusdb/milvus,2025-01-02 18:09:48.065653,66.0,67255454.0,2.0,294555.0,,,,,,,,,,,
73,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2025-01-02 02:56:10.000000,2025-01-01 18:39:25,8738.0,218.0,2789.0,307.0,239.0,20.0,1150.0,28959.0,"Visualizer for neural network, deep learning and machine learning models.",,38,True,2024-12-27 16:34:31,8.0.8,2.0,netron,,,,"['pytorch', 'tensorflow']",624.0,624.0,https://pypi.org/project/netron,25389.0,84022.0,,,,,,,,1.0,58633.0,,,,,,,,,,,
74,phidata,phidatahq/phidata,agents,,https://github.com/phidatahq/phidata,https://github.com/phidatahq/phidata,MPL-2.0,2022-05-04 15:23:02.000,2025-01-02 16:39:25.000000,2024-12-30 16:44:47,2664.0,979.0,2322.0,117.0,625.0,30.0,302.0,17294.0,"Build multi-modal Agents with memory, knowledge, tools and reasoning. Chat with them using a beautiful Agent UI.",94.0,38,True,2024-12-30 16:45:21,2.7.6,100.0,phidata,,,,,963.0,963.0,https://pypi.org/project/phidata,199717.0,199717.0,,,,,,,,3.0,,,,,1.0,,,,,,,
75,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/piskvorky/gensim,https://github.com/piskvorky/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2024-12-18 15:02:53.000000,2024-12-05 00:45:19,4535.0,1.0,4204.0,430.0,1714.0,384.0,1465.0,15762.0,Topic Modelling for Humans.,458.0,38,True,2023-08-24 08:44:46,4.3.2,43.0,gensim,conda-forge/gensim,,,,68877.0,68877.0,https://pypi.org/project/gensim,4587370.0,4619281.0,https://anaconda.org/conda-forge/gensim,2024-09-03 16:06:08.530,1465731.0,,,,,2.0,5317.0,,,,,piskvorky/gensim,,,,,,
76,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2024-11-06 07:08:07.000000,2024-11-03 18:25:41,1700.0,11.0,2821.0,380.0,475.0,3.0,1920.0,15024.0,Python Echarts Plotting Library.,45.0,38,True,2024-11-06 02:54:47,2.0.7,6.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],4812.0,4812.0,https://pypi.org/project/pyecharts,173715.0,173718.0,,,,,,,,2.0,72.0,,,,,,,,,,,
77,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2025-01-02 14:41:45.000000,2025-01-02 04:57:48,6509.0,361.0,1740.0,204.0,1252.0,105.0,2234.0,14002.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,274.0,38,True,2024-12-20 08:57:44,0.15.0,27.0,flair,conda-forge/python-flair,,,['pytorch'],3705.0,3705.0,https://pypi.org/project/flair,90904.0,91569.0,https://anaconda.org/conda-forge/python-flair,2024-12-26 18:30:16.572,35923.0,,,,,2.0,,,,,,,,,,,,
78,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2024-12-30 15:47:33.000000,2024-12-19 17:17:22,1513.0,28.0,1666.0,152.0,833.0,236.0,579.0,12622.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,134.0,38,True,2024-12-08 20:12:09,4.12.1,66.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",4971.0,4971.0,https://pypi.org/project/ydata-profiling,1042244.0,1044244.0,https://anaconda.org/conda-forge/ydata-profiling,2024-12-09 00:59:09.176,45965.0,,,,,2.0,223.0,,,,,,,,,,,
79,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2025-01-02 13:10:30.000000,2025-01-02 13:10:30,2847.0,45.0,954.0,129.0,1985.0,282.0,669.0,10108.0,Geometric Computer Vision Library for Spatial AI.,278.0,38,True,2024-11-05 09:27:33,0.7.4,40.0,kornia,conda-forge/kornia,,,['pytorch'],13304.0,13304.0,https://pypi.org/project/kornia,1622814.0,1626187.0,https://anaconda.org/conda-forge/kornia,2024-12-20 18:13:26.403,164256.0,,,,,2.0,1596.0,,,,,,,,,,,
80,stable-baselines3,DLR-RM/stable-baselines3,reinforcement-learning,,https://github.com/DLR-RM/stable-baselines3,https://github.com/DLR-RM/stable-baselines3,MIT,2020-05-05 05:52:26.000,2024-12-21 07:24:30.000000,2024-12-21 07:24:25,873.0,15.0,1679.0,67.0,549.0,64.0,1431.0,9451.0,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms.",155.0,38,True,2024-11-18 10:33:26,2.4.0,25.0,stable-baselines3,,,,,6919.0,6919.0,https://pypi.org/project/stable-baselines3,659948.0,659948.0,,,,,,,,1.0,,,,,,,,,,,,
