,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
43,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2025-04-17 17:23:10.000000,2025-04-17 04:47:13,3131.0,166.0,3669.0,439.0,3715.0,304.0,2634.0,18815.0,Open standard for machine learning interoperability.,345.0,42,True,2024-10-01 17:57:22,1.17.0,31.0,onnx,conda-forge/onnx,,,,43881.0,43881.0,https://pypi.org/project/onnx,6861078.0,6890838.0,https://anaconda.org/conda-forge/onnx,2025-03-25 16:00:27.476,1711109.0,,,,,2.0,23341.0,,,,,,,,,,,
44,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2025-04-17 10:00:54.000000,2025-04-17 10:00:52,3654.0,28.0,3799.0,436.0,3359.0,389.0,3121.0,17137.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",325.0,42,True,2025-02-15 03:46:41,4.6.0,34.0,lightgbm,conda-forge/lightgbm,,,,49342.0,49342.0,https://pypi.org/project/lightgbm,9998336.0,10063073.0,https://anaconda.org/conda-forge/lightgbm,2025-03-26 01:35:30.757,3395859.0,,,,,2.0,287570.0,,,,,,,,,,,
45,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,,2010-09-06 00:53:44.000,2025-04-17 12:18:23.000000,2025-04-17 12:18:23,7957.0,97.0,3253.0,281.0,4090.0,172.0,3085.0,15644.0,Network Analysis in Python.,772.0,42,True,2024-10-21 12:40:41,networkx-3.4.2,60.0,networkx,conda-forge/networkx,,,,386552.0,386552.0,https://pypi.org/project/networkx,82730908.0,83114209.0,https://anaconda.org/conda-forge/networkx,2025-03-25 16:00:12.530,21464892.0,,,,,1.0,113.0,,,,,,,,,,,
46,wandb client,wandb/client,ml-experiments,,https://github.com/wandb/wandb,https://github.com/wandb/wandb,MIT,2017-03-24 05:46:23.000,2025-04-17 17:15:52.000000,2025-04-17 16:08:49,7870.0,269.0,719.0,62.0,6166.0,644.0,2905.0,9751.0,"The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation..",211.0,42,True,2025-04-01 21:25:35,0.19.9,100.0,wandb,conda-forge/wandb,,,,73567.0,73567.0,https://pypi.org/project/wandb,17549704.0,17567599.0,https://anaconda.org/conda-forge/wandb,2025-04-02 21:17:31.637,1019245.0,,,,,1.0,683.0,,,,wandb/wandb,,,,,,,
47,Altair,altair-viz/altair,data-viz,,https://github.com/vega/altair,https://github.com/vega/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2025-04-16 14:15:55.000000,2025-03-08 18:49:42,3870.0,18.0,774.0,137.0,1573.0,136.0,1943.0,9706.0,Declarative visualization library for Python.,175.0,42,True,2024-11-24 00:12:10,5.5.0,31.0,altair,conda-forge/altair,,,,219601.0,219601.0,https://pypi.org/project/altair,27607132.0,27674023.0,https://anaconda.org/conda-forge/altair,2025-03-25 16:00:07.783,2675582.0,,,,,2.0,231.0,,,,vega/altair,,,,,,,
48,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2025-04-15 09:44:14.000000,2025-04-15 09:44:14,1722.0,69.0,1055.0,97.0,1722.0,103.0,1671.0,8622.0,"A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic..",338.0,42,True,2025-04-01 13:48:21,1.6.0,62.0,accelerate,conda-forge/accelerate,,,['pytorch'],85163.0,85163.0,https://pypi.org/project/accelerate,10666866.0,10675471.0,https://anaconda.org/conda-forge/accelerate,2025-03-25 16:01:52.693,361412.0,,,,,1.0,,,,,,,,,,,,
49,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,,2011-07-07 22:07:20.000,2025-04-09 16:42:35.000000,2025-04-04 01:28:22,14320.0,82.0,2213.0,183.0,4640.0,587.0,2160.0,6228.0,Image processing in Python.,682.0,42,True,2025-02-18 18:05:27,0.25.2,39.0,scikit-image,conda-forge/scikit-image,,,,225218.0,225218.0,https://pypi.org/project/scikit-image,13854981.0,13989988.0,https://anaconda.org/conda-forge/scikit-image,2025-03-25 16:00:05.989,7830408.0,,,,,1.0,,,,,,,,,,,,
50,ollama,jmorganca/ollama,agents,,https://github.com/ollama/ollama,https://github.com/ollama/ollama,MIT,2023-06-26 19:39:32.000,2025-04-17 17:43:56.000000,2025-04-17 02:54:20,4170.0,381.0,11257.0,787.0,3293.0,1500.0,5292.0,137651.0,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, Mistral Small 3.1 and other large language models.",471.0,41,True,2025-04-06 00:15:39,0.6.5,100.0,,,,,,67.0,67.0,,,3218054.0,,,,,,,,3.0,57924978.0,,,,ollama/ollama,,,,,,,
51,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2025-04-17 12:19:19.000000,2025-04-17 12:17:34,6449.0,58.0,8055.0,452.0,3280.0,51.0,9453.0,48399.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",237.0,41,True,2025-03-07 07:03:56,2.10.0,17.0,paddleocr,,,,['paddle'],5104.0,5104.0,https://pypi.org/project/paddleocr,383885.0,415493.0,,,,,,,,1.0,1738440.0,,,,,,,,,,,
52,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/deepspeedai/DeepSpeed,https://github.com/deepspeedai/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2025-04-17 16:57:09.000000,2025-04-17 15:33:31,2751.0,99.0,4194.0,351.0,3264.0,1031.0,2022.0,37972.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",380.0,41,True,2025-04-17 00:44:03,0.16.6,89.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],12505.0,12505.0,https://pypi.org/project/deepspeed,651431.0,651780.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,22020.0,1.0,,,,,deepspeedai/DeepSpeed,,,,,,,
53,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2025-04-17 05:53:23.000000,2025-04-17 05:50:42,1439.0,77.0,3759.0,480.0,1422.0,224.0,2385.0,34362.0,A library for efficient similarity search and clustering of dense vectors.,219.0,41,True,2025-01-31 23:29:10,1.10.0,18.0,pymilvus,conda-forge/faiss,,,,4713.0,4713.0,https://pypi.org/project/pymilvus,1792759.0,1834628.0,https://anaconda.org/conda-forge/faiss,2025-03-25 16:01:09.690,2428454.0,,,,,1.0,,,,,,,,,,,,
54,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2025-04-08 19:41:24.000000,2025-04-08 19:41:23,2845.0,41.0,7419.0,607.0,2253.0,220.0,1596.0,26871.0,The fastai deep learning library.,259.0,41,True,2025-03-12 19:09:15,2.7.19,56.0,fastai,,,,['pytorch'],21809.0,21809.0,https://pypi.org/project/fastai,468196.0,468196.0,,,,,,,,2.0,,,,,,,,,,,,
55,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2025-04-02 17:59:02.000000,2025-03-22 13:21:44,1475.0,66.0,2552.0,250.0,714.0,135.0,1373.0,16705.0,Download market data from Yahoo! Finances API.,132.0,41,True,2025-03-20 20:42:31,0.2.55,92.0,yfinance,ranaroussi/yfinance,,,,71612.0,71612.0,https://pypi.org/project/yfinance,2977045.0,2979221.0,https://anaconda.org/ranaroussi/yfinance,2025-03-25 16:27:42.706,97960.0,,,,,1.0,,,,,,,,,,,,
56,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-04-17 02:04:04.000000,2025-04-17 02:04:01,1288.0,96.0,1658.0,126.0,1205.0,232.0,1005.0,14816.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,168.0,41,True,2025-02-28 18:16:14,2.0.5,48.0,albumentations,conda-forge/albumentations,,,['pytorch'],35408.0,35408.0,https://pypi.org/project/albumentations,6595861.0,6600560.0,https://anaconda.org/conda-forge/albumentations,2025-03-25 16:00:50.259,267883.0,,,,,1.0,,,,,,,,,,,,
57,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2025-04-10 07:17:23.000000,2025-04-10 07:17:20,9393.0,13.0,1195.0,133.0,5576.0,262.0,4510.0,14377.0,Data Versioning and ML Experiments.,310.0,41,True,2025-02-15 11:14:00,3.59.1,326.0,dvc,conda-forge/dvc,,,,22581.0,22581.0,https://pypi.org/project/dvc,928612.0,975897.0,https://anaconda.org/conda-forge/dvc,2025-03-25 16:00:52.691,2742566.0,,,,,2.0,,,,,,,dvc,dvc,dvc,,,
58,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2025-03-25 16:00:22.309000,2025-02-06 21:30:01,1425.0,36.0,1695.0,252.0,742.0,29.0,1569.0,13294.0,Video editing with Python.,182.0,41,True,2025-01-10 11:53:37,2.1.2,18.0,moviepy,conda-forge/moviepy,,,,59739.0,59739.0,https://pypi.org/project/moviepy,2899637.0,2902826.0,https://anaconda.org/conda-forge/moviepy,2025-03-25 16:00:22.309,296611.0,,,,,1.0,,,,,,,,,,-1.0,,
59,trl,huggingface/trl,reinforcement-learning,,https://github.com/huggingface/trl,https://github.com/huggingface/trl,Apache-2.0,2020-03-27 10:54:55.000,2025-04-17 17:59:16.000000,2025-04-16 12:43:34,1418.0,267.0,1779.0,90.0,1553.0,364.0,1365.0,13268.0,Train transformer language models with reinforcement learning.,322.0,41,True,2025-04-04 18:23:55,0.16.1,52.0,trl,,,,,7679.0,7679.0,https://pypi.org/project/trl,1288479.0,1288479.0,,,,,,,,1.0,,,,,,,,,,,,
60,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2025-04-17 11:43:52.000000,2025-04-13 14:44:46,5368.0,238.0,1501.0,106.0,4881.0,1105.0,1742.0,8336.0,A unified framework for machine learning with time series.,459.0,41,True,2025-04-12 14:36:31,0.37.0,87.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4265.0,4265.0,https://pypi.org/project/sktime,1014742.0,1039018.0,https://anaconda.org/conda-forge/sktime-all-extras,2025-03-25 16:01:48.384,1092391.0,,,,,1.0,111.0,,,,sktime/sktime,,,,,,,
61,Shapely,shapely/shapely,geospatial-data,,https://github.com/shapely/shapely,https://github.com/shapely/shapely,BSD-3-Clause,2011-12-31 19:43:11.000,2025-04-03 11:36:32.721000,2025-04-03 08:55:05,2386.0,56.0,577.0,89.0,945.0,219.0,1031.0,4086.0,Manipulation and analysis of geometric objects.,168.0,41,True,2025-04-03 09:13:46,2.1.0,34.0,shapely,conda-forge/shapely,,,,102425.0,102425.0,https://pypi.org/project/shapely,43806710.0,44017606.0,https://anaconda.org/conda-forge/shapely,2025-04-03 11:36:32.721,11805183.0,,,,,1.0,3815.0,,,,,,,,,,,
62,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,https://github.com/pyg-team/pytorch_geometric,https://github.com/pyg-team/pytorch_geometric,MIT,2017-10-06 16:03:03.000,2025-04-16 15:29:31.000000,2025-04-16 09:10:02,7782.0,94.0,3720.0,255.0,3428.0,944.0,2707.0,22229.0,Graph Neural Network Library for PyTorch.,541.0,40,True,2024-09-26 07:09:50,2.6.1,42.0,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],8811.0,8811.0,https://pypi.org/project/torch-geometric,571192.0,573800.0,https://anaconda.org/conda-forge/pytorch_geometric,2025-03-25 16:01:13.312,148662.0,,,,,1.0,,,,,,,,,,,,
63,haystack,deepset-ai/haystack,agents,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2025-04-17 16:47:44.000000,2025-04-17 10:02:26,4055.0,235.0,2110.0,149.0,4446.0,114.0,3749.0,20334.0,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",280.0,40,True,2025-04-14 13:56:50,2.12.2,100.0,haystack-ai,,,,,1044.0,1044.0,https://pypi.org/project/haystack-ai,360640.0,360640.0,,,,,,,,3.0,,,,,,,,,,,,
64,weaviate,weaviate/weaviate,nn-search,,https://github.com/weaviate/weaviate,https://github.com/weaviate/weaviate,BSD-3-Clause,2016-03-30 15:03:17.000,2025-04-17 17:57:38.000000,2025-04-16 17:05:49,18171.0,1970.0,916.0,129.0,5286.0,473.0,2068.0,13100.0,"Weaviate is an open-source vector database that stores both objects and vectors, allowing for the combination of..",144.0,40,True,2025-04-17 13:14:14,1.29.4,100.0,weaviate-client,,,,,556.0,556.0,https://pypi.org/project/weaviate-client,18849501.0,18867369.0,,,,,,,,2.0,178687.0,,,,,,,,,,,
65,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2025-04-15 09:26:14.000000,2025-04-15 09:26:11,10238.0,67.0,2005.0,223.0,4206.0,273.0,3103.0,8964.0,Bayesian Modeling and Probabilistic Programming in Python.,514.0,40,True,2025-04-03 15:02:31,5.21.2,100.0,pymc,conda-forge/pymc,,,,6442.0,6442.0,https://pypi.org/project/pymc,478749.0,487684.0,https://anaconda.org/conda-forge/pymc,2025-04-03 16:25:03.417,481692.0,,,,,1.0,1971.0,,,,,,,,,6.0,,
66,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2025-04-17 11:59:33.000000,2025-04-17 11:59:29,49361.0,366.0,1200.0,189.0,411.0,594.0,1811.0,8359.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1318.0,40,True,2025-04-13 10:45:50,1.2.8,90.0,catboost,conda-forge/catboost,,,,16.0,16.0,https://pypi.org/project/catboost,3046471.0,3087993.0,https://anaconda.org/conda-forge/catboost,2025-04-16 04:36:21.363,1981934.0,,,,,2.0,375727.0,,,,,,,,,,,
67,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2025-04-17 17:03:29.000000,2025-04-17 17:03:29,4144.0,119.0,1130.0,136.0,3373.0,284.0,1259.0,2153.0,A library for training and deploying machine learning models on Amazon SageMaker.,477.0,40,True,2025-04-16 10:20:32,2.243.2,208.0,sagemaker,conda-forge/sagemaker-python-sdk,,,,5713.0,5713.0,https://pypi.org/project/sagemaker,23912762.0,23938838.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2025-04-16 18:32:27.119,1460290.0,,,,,2.0,,,,,,,,,,,,
68,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2025-04-11 14:41:21.000000,2025-01-14 10:26:14,32383.0,,4640.0,360.0,6434.0,4.0,6644.0,19988.0,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",593.0,39,True,2025-01-14 10:40:21,3.6.21,100.0,rasa,,,,['tensorflow'],5091.0,5091.0,https://pypi.org/project/rasa,241559.0,241559.0,,,,,,,,1.0,,,,,,,,,,,,
69,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2025-04-11 08:32:06.000000,2025-04-11 08:32:01,1983.0,164.0,2538.0,175.0,279.0,7.0,1175.0,18688.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",87.0,39,True,2024-08-17 07:30:49,0.0.93,13.0,deepface,,,,,6831.0,6831.0,https://pypi.org/project/deepface,675132.0,675132.0,,,,,,,,2.0,,,,,,,,,,,,
70,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2025-04-09 05:03:02.000000,2025-03-26 00:32:10,1575.0,52.0,1681.0,149.0,877.0,249.0,586.0,12845.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,137.0,39,True,2025-03-26 00:41:27,4.16.1,73.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",6090.0,6090.0,https://pypi.org/project/ydata-profiling,1490454.0,1492720.0,https://anaconda.org/conda-forge/ydata-profiling,2025-03-27 00:37:36.683,58889.0,,,,,2.0,304.0,,,,,,,,,,,
71,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2025-04-16 15:56:40.000000,2025-04-16 15:56:38,10503.0,74.0,1440.0,134.0,1350.0,115.0,1033.0,9699.0,A PyTorch-based Speech Toolkit.,257.0,39,True,2025-04-07 17:05:07,1.0.3,14.0,speechbrain,,,,['pytorch'],3263.0,3263.0,https://pypi.org/project/speechbrain,1331111.0,1331111.0,,,,,,,,1.0,,,,,,,,,,,,
72,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2025-04-16 15:30:11.000000,2025-03-18 16:33:44,1860.0,5.0,860.0,122.0,702.0,68.0,978.0,9596.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,106.0,39,True,2025-03-13 10:44:52,0.21.1,94.0,tokenizers,conda-forge/tokenizers,,,,157979.0,157979.0,https://pypi.org/project/tokenizers,48645985.0,48695763.0,https://anaconda.org/conda-forge/tokenizers,2025-03-25 16:01:15.286,2837309.0,,,,,1.0,74.0,,,,,,,,,,,
73,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2025-04-17 17:31:24.000000,2025-04-17 17:31:22,23210.0,704.0,610.0,65.0,4112.0,504.0,1114.0,9385.0,"Visualize, create, and debug image and video datasets and model predictions.",152.0,39,True,2025-04-04 20:25:17,1.4.1,100.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",923.0,923.0,https://pypi.org/project/fiftyone,129896.0,129896.0,,,,,,,,2.0,,,,,,,,,,,,
74,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,https://github.com/tensorflow/datasets,https://github.com/tensorflow/datasets,Apache-2.0,2018-09-10 21:27:22.000,2025-04-15 08:18:17.000000,2025-04-15 08:18:11,6685.0,43.0,1525.0,107.0,4640.0,423.0,769.0,4392.0,"TFDS is a collection of datasets ready to use with TensorFlow, Jax, ...",317.0,39,True,2025-03-12 16:04:38,4.9.8,36.0,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],23096.0,23096.0,https://pypi.org/project/tensorflow-datasets,1558750.0,1559714.0,https://anaconda.org/conda-forge/tensorflow-datasets,2025-03-25 16:01:41.731,45320.0,,,,,1.0,,,,,,,,,,,,
75,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2025-04-17 16:57:20.000000,2025-04-17 01:47:06,5193.0,213.0,547.0,37.0,4241.0,579.0,1193.0,3017.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,173.0,39,True,2024-11-27 01:15:51,0.44.2,79.0,pyvista,conda-forge/pyvista,,,['jupyter'],4520.0,4520.0,https://pypi.org/project/pyvista,561502.0,572940.0,https://anaconda.org/conda-forge/pyvista,2025-03-25 16:00:49.244,662875.0,,,,,2.0,893.0,,,,,,,,,,,
76,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2025-04-17 10:12:28.000000,2025-04-17 10:12:28,18319.0,68.0,1333.0,82.0,8241.0,505.0,4440.0,2911.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,388.0,39,True,2024-12-18 21:22:26,1.9.0,63.0,mne,conda-forge/mne,,,,5557.0,5557.0,https://pypi.org/project/mne,198534.0,207297.0,https://anaconda.org/conda-forge/mne,2025-03-25 16:00:16.148,517019.0,,,,,1.0,,,,,,,,,,,,
77,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2025-04-17 08:01:52.000000,2025-04-17 08:01:51,10944.0,43.0,398.0,55.0,3182.0,1043.0,2300.0,2781.0,"With Holoviews, your data visualizes itself.",150.0,39,True,2025-03-13 13:22:18,1.20.2,84.0,holoviews,conda-forge/holoviews,,,['jupyter'],15210.0,15210.0,https://pypi.org/project/holoviews,514790.0,550009.0,https://anaconda.org/conda-forge/holoviews,2025-03-25 16:00:06.013,2031830.0,,,,,2.0,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,188.0,,,,,,,,
78,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2025-04-17 12:29:43.000000,2025-04-17 12:29:43,6009.0,39.0,712.0,56.0,5270.0,1232.0,2440.0,1625.0,A distributed task scheduler for Dask.,334.0,39,True,2025-03-21 21:54:55,2025.3.0,214.0,distributed,conda-forge/distributed,,,,39826.0,39826.0,https://pypi.org/project/distributed,3971040.0,4263002.0,https://anaconda.org/conda-forge/distributed,2025-03-25 16:00:05.356,17225805.0,,,,,2.0,,,,,,,,,,,,
79,autogen,microsoft/autogen,agents,,https://github.com/microsoft/autogen,https://github.com/microsoft/autogen,CC-BY-4.0,2023-08-18 11:43:45.000,2025-04-17 07:45:33.000000,2025-04-17 07:45:33,3554.0,490.0,6420.0,457.0,2898.0,489.0,2196.0,43318.0,A programming framework for agentic AI PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour:..,471.0,38,True,2025-04-17 03:36:12,python-v0.5.3,85.0,autogen-agentchat,,,,,3317.0,3317.0,https://pypi.org/project/autogen-agentchat,235535.0,235535.0,,,,,,,,3.0,,,,,,,,,,,,
80,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2025-04-17 13:52:09.000000,2025-04-17 13:51:56,44178.0,857.0,27299.0,2016.0,50589.0,,,40953.0,Apache Spark Python API.,3217.0,38,True,,,37.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,40166200.0,40231740.0,https://anaconda.org/conda-forge/pyspark,2025-03-25 16:00:16.758,3801333.0,,,,,2.0,,,,,,stable/spark,,,,,,
