,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url,snap_id,new_addition
41,PaddleOCR,PaddlePaddle/PaddleOCR,ocr,,https://github.com/PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,Apache-2.0,2020-05-08 10:38:16.000,2023-10-26 08:28:38.000000,2023-10-19 02:45:10,6110.0,61.0,6618.0,418.0,2760.0,898.0,7229.0,33935.0,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages..",150.0,39,True,2023-10-18 12:32:48,2.7.1,8.0,paddleocr,,,,['paddle'],1903.0,1903.0,https://pypi.org/project/paddleocr,83151.0,83151.0,,,,,,,,1.0,,,,,,,,,,,,,,
42,MMDetection,open-mmlab/mmdetection,image,,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000,2023-10-26 11:36:25.000000,2023-10-12 07:43:04,2677.0,58.0,8047.0,377.0,3056.0,1011.0,6563.0,25870.0,OpenMMLab Detection Toolbox and Benchmark.,440.0,39,True,2023-10-12 07:45:00,3.2.0,52.0,mmdet,,,,['pytorch'],1833.0,1833.0,https://pypi.org/project/mmdet,150824.0,150824.0,,,,,,,,1.0,,,,,,,,,,,,,,
43,yfinance,ranaroussi/yfinance,financial-data,,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000,2023-10-21 10:44:53.000000,2023-10-04 21:03:24,1076.0,52.0,1957.0,229.0,473.0,152.0,1013.0,10454.0,Download market data from Yahoo! Finances API.,93.0,39,True,2023-10-04 21:05:40,0.2.31,68.0,yfinance,ranaroussi/yfinance,,,,28654.0,28654.0,https://pypi.org/project/yfinance,1079541.0,1082555.0,https://anaconda.org/ranaroussi/yfinance,2023-06-16 19:26:44.442,81380.0,,,,,1.0,,,,,,,,,,,,,,
44,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,,2018-02-21 06:12:56.000,2023-10-26 09:29:13.000000,2023-10-26 02:53:20,16678.0,349.0,886.0,123.0,3303.0,91.0,1436.0,8818.0,A hyperparameter optimization framework.,252.0,39,True,2023-10-17 07:04:18,3.4.0,61.0,optuna,conda-forge/optuna,,,,10259.0,10259.0,https://pypi.org/project/optuna,2016207.0,2029959.0,https://anaconda.org/conda-forge/optuna,2023-10-20 10:10:01.680,550109.0,,,,,1.0,,,,,,,,,,,,,,
45,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-10-26 13:37:49.000000,2023-10-26 13:28:32,46761.0,542.0,1104.0,197.0,369.0,512.0,1626.0,7411.0,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1180.0,39,True,2023-09-19 20:01:10,1.2.2,84.0,catboost,conda-forge/catboost,,,,11.0,11.0,https://pypi.org/project/catboost,2064768.0,2107613.0,https://anaconda.org/conda-forge/catboost,2023-09-19 20:23:11.996,1409629.0,,,,,2.0,187636.0,,,,,,,,,,,,,
46,sktime,alan-turing-institute/sktime,time-series-data,,https://github.com/sktime/sktime,https://github.com/sktime/sktime,BSD-3-Clause,2018-11-06 15:08:24.000,2023-10-26 07:22:17.000000,2023-10-26 07:22:16,4009.0,266.0,1138.0,104.0,3131.0,707.0,1291.0,6980.0,A unified framework for machine learning with time series.,302.0,39,True,2023-10-13 20:23:42,0.24.0,54.0,sktime,conda-forge/sktime-all-extras,,,['sklearn'],1779.0,1779.0,https://pypi.org/project/sktime,805024.0,838830.0,https://anaconda.org/conda-forge/sktime-all-extras,2023-10-19 09:53:56.410,912757.0,,,,,1.0,84.0,,,,sktime/sktime,,,,,,,,,
47,GeoPandas,geopandas/geopandas,geospatial-data,,https://github.com/geopandas/geopandas,https://github.com/geopandas/geopandas,BSD-3-Clause,2013-06-27 17:03:47.000,2023-10-26 10:36:17.000000,2023-10-25 10:27:56,1821.0,42.0,827.0,106.0,1462.0,355.0,1146.0,3899.0,Python tools for geographic data.,211.0,39,True,2023-09-15 08:26:19,0.14.0,32.0,geopandas,conda-forge/geopandas,,,['pandas'],27062.0,27062.0,https://pypi.org/project/geopandas,6228147.0,6309444.0,https://anaconda.org/conda-forge/geopandas,2023-10-11 13:51:09.571,3250902.0,,,,,1.0,2195.0,,,,,,,,,,,,,
48,MNE,mne-tools/mne-python,medical-data,,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000,2023-10-26 17:34:28.000000,2023-10-26 14:30:34,17676.0,191.0,1191.0,85.0,7527.0,417.0,4172.0,2373.0,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,355.0,39,True,2023-09-06 17:49:45,1.5.1,57.0,mne,conda-forge/mne,,,,3096.0,3096.0,https://pypi.org/project/mne,113031.0,121178.0,https://anaconda.org/conda-forge/mne,2023-09-06 18:39:29.631,334062.0,,,,,1.0,,,,,,,,,,1.0,,,,
49,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-10-26 17:51:34.000000,2023-10-26 16:54:34,38577.0,1067.0,26228.0,2036.0,43513.0,,,37062.0,Apache Spark Python API.,2965.0,38,True,,,33.0,pyspark,conda-forge/pyspark,,,['spark'],,,https://pypi.org/project/pyspark,26066681.0,26139235.0,https://anaconda.org/conda-forge/pyspark,2023-10-04 13:44:45.676,2902160.0,,,,,2.0,,,,,,stable/spark,,,,,,,,
50,Milvus,milvus-io/milvus,nn-search,,https://github.com/milvus-io/milvus,https://github.com/milvus-io/milvus,Apache-2.0,2019-09-16 06:43:43.000,2023-10-26 17:55:43.668171,2023-10-26 17:08:12,18275.0,673.0,2331.0,348.0,17302.0,444.0,8708.0,23698.0,"A cloud-native vector database, storage for next generation AI applications.",256.0,38,True,2023-10-26 11:02:57,2.3.2,100.0,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,460513.0,603267.0,,,,https://hub.docker.com/r/milvusdb/milvus,2023-10-26 17:55:43.668171,37.0,6773895.0,1.0,49640.0,,,,,,,,,,,,,
51,MXNet,apache/incubator-mxnet,ml-frameworks,,https://github.com/apache/mxnet,https://github.com/apache/mxnet,Apache-2.0,2015-04-30 16:21:15.000,2023-10-25 21:28:33.000000,2023-01-26 21:28:45,11896.0,,6534.0,1077.0,11124.0,1803.0,7763.0,20618.0,"Lightweight, Portable, Flexible Distributed/Mobile Deep Learning with Dynamic, Mutation-aware Dataflow Dep Scheduler;..",983.0,38,True,2022-05-10 20:10:05,1.9.1,34.0,mxnet,mxnet,,,['mxnet'],6811.0,6811.0,https://pypi.org/project/mxnet,337953.0,338397.0,https://anaconda.org/anaconda/mxnet,2023-06-16 13:24:22.589,10334.0,,,,,2.0,26468.0,,,,apache/mxnet,,,,,,,,,
52,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-10-26 16:47:39.000000,2023-10-23 11:21:05,3717.0,150.0,6611.0,397.0,5051.0,740.0,2260.0,14706.0,"Datasets, Transforms and Models specific to Computer Vision.",556.0,38,True,2023-10-04 17:32:50,0.16.0,35.0,torchvision,conda-forge/torchvision,,,['pytorch'],21.0,21.0,https://pypi.org/project/torchvision,9153717.0,9183187.0,https://anaconda.org/conda-forge/torchvision,2023-10-02 13:13:36.301,900793.0,,,,,1.0,32222.0,,,,,,,,,,,,,
53,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2023-10-26 09:21:30.000000,2023-10-26 02:18:22,3530.0,299.0,2820.0,173.0,4081.0,315.0,2095.0,12348.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",278.0,38,True,2023-08-15 07:31:40,1.1.2,33.0,dgl,,,,,156.0,156.0,https://pypi.org/project/dgl,65679.0,65679.0,,,,,,,,1.0,,,,,,,,,,,,,,
54,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-10-25 12:02:59.000000,2023-10-24 21:34:05,2584.0,81.0,873.0,125.0,1673.0,228.0,595.0,8744.0,Computer Vision and Robotics Library for AI.,238.0,38,True,2023-08-02 09:57:58,0.7.0,36.0,kornia,conda-forge/kornia,,,['pytorch'],6754.0,6754.0,https://pypi.org/project/kornia,2048492.0,2051596.0,https://anaconda.org/conda-forge/kornia,2023-08-04 20:43:55.693,105076.0,,,,,1.0,849.0,,,,,,,,,,,,,
55,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-10-26 13:37:41.000000,2023-10-25 06:14:32,1739.0,56.0,628.0,119.0,531.0,260.0,579.0,7725.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,80.0,38,True,2023-10-06 11:10:29,0.14.1,80.0,tokenizers,conda-forge/tokenizers,,,,46066.0,46066.0,https://pypi.org/project/tokenizers,14616338.0,14650571.0,https://anaconda.org/conda-forge/tokenizers,2023-10-16 16:09:23.075,1335117.0,,,,,1.0,33.0,,,,,,,,,,,,,
56,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2023-10-26 15:48:05.000000,2023-10-26 15:43:18,1748.0,26.0,2158.0,170.0,780.0,62.0,973.0,6441.0,Python Data. Leaflet.js Maps.,155.0,38,True,2022-12-12 20:36:08,0.14.0,24.0,folium,conda-forge/folium,,,,30014.0,30014.0,https://pypi.org/project/folium,695910.0,722405.0,https://anaconda.org/conda-forge/folium,2023-06-16 13:15:52.865,2411134.0,,,,,1.0,,,,,,,,,,,,,,
57,SageMaker SDK,aws/sagemaker-python-sdk,ml-experiments,,https://github.com/aws/sagemaker-python-sdk,https://github.com/aws/sagemaker-python-sdk,Apache-2.0,2017-11-14 01:03:33.000,2023-10-26 17:35:23.000000,2023-10-26 03:34:44,3343.0,155.0,1010.0,135.0,2707.0,430.0,905.0,1946.0,A library for training and deploying machine learning models on Amazon SageMaker.,405.0,38,True,2023-10-26 03:34:47,2.195.1,158.0,sagemaker,conda-forge/sagemaker-python-sdk,,,"['mxnet', 'tensorflow']",3147.0,3147.0,https://pypi.org/project/sagemaker,30981310.0,30999416.0,https://anaconda.org/conda-forge/sagemaker-python-sdk,2023-10-26 06:53:01.256,688038.0,,,,,2.0,,,,,,,,,,,,,,
58,dask.distributed,dask/distributed,distributed-ml,,https://github.com/dask/distributed,https://github.com/dask/distributed,BSD-3-Clause,2015-09-13 18:42:29.000,2023-10-26 13:55:37.000000,2023-10-26 13:55:37,5570.0,159.0,682.0,57.0,4782.0,1163.0,2264.0,1496.0,A distributed task scheduler for Dask.,317.0,38,True,,,179.0,distributed,conda-forge/distributed,,,,30992.0,30992.0,https://pypi.org/project/distributed,4525128.0,4827970.0,https://anaconda.org/conda-forge/distributed,2023-10-14 02:09:03.172,12416533.0,,,,,2.0,,,,,,,,,,,,,,
59,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2023-10-23 02:15:47.000000,2023-10-23 02:15:45,1509.0,15.0,266.0,32.0,471.0,89.0,481.0,1324.0,Python library for reading and writing image data.,108.0,38,True,2023-10-23 02:15:58,2.31.6,61.0,imageio,conda-forge/imageio,,,,104776.0,104776.0,https://pypi.org/project/imageio,17744324.0,17893175.0,https://anaconda.org/conda-forge/imageio,2023-10-09 12:27:51.214,5804650.0,,,,,1.0,874.0,,,,,,,,,,,,,
60,Faiss,facebookresearch/faiss,nn-search,,https://github.com/facebookresearch/faiss,https://github.com/facebookresearch/faiss,MIT,2017-02-07 16:07:05.000,2023-10-25 07:09:08.000000,2023-10-20 14:53:56,900.0,47.0,3077.0,468.0,811.0,363.0,1845.0,25046.0,A library for efficient similarity search and clustering of dense vectors.,140.0,37,True,2023-04-20 13:45:29,1.7.4,15.0,pymilvus,conda-forge/faiss,,,,3209.0,3209.0,https://pypi.org/project/pymilvus,460513.0,483891.0,https://anaconda.org/conda-forge/faiss,2023-06-16 19:19:09.201,958524.0,,,,,2.0,,,,,,,,,,,,,,
61,flair,flairNLP/flair,nlp,,https://github.com/flairNLP/flair,https://github.com/flairNLP/flair,,2018-06-11 11:04:18.000,2023-10-26 16:00:54.000000,2023-10-26 15:41:53,5746.0,191.0,1704.0,205.0,1154.0,48.0,2157.0,13179.0,A very simple framework for state-of-the-art Natural Language Processing (NLP).,250.0,37,True,2023-03-30 15:49:56,0.12.2,23.0,flair,conda-forge/python-flair,,,['pytorch'],2796.0,2796.0,https://pypi.org/project/flair,88740.0,89287.0,https://anaconda.org/conda-forge/python-flair,2023-07-23 11:04:16.024,21368.0,,,,,2.0,,,,,,,,,,1.0,,,,
62,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2023-10-26 17:57:45.000000,2023-10-26 15:42:52,2723.0,308.0,1410.0,116.0,2877.0,458.0,2185.0,11303.0,"LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models,..",208.0,37,True,2023-10-06 08:02:46,1.21.2,66.0,haystack,,,,,980.0,980.0,https://pypi.org/project/haystack,2336.0,2336.0,,,,,,,,2.0,23.0,,,,,,,,,,,,,
63,ydata-profiling,ydataai/ydata-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-10-24 17:06:03.188000,2023-10-24 11:13:05,1353.0,41.0,1531.0,150.0,726.0,184.0,546.0,11291.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,115.0,37,True,2023-10-24 11:33:51,4.6.1,52.0,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",1613.0,1613.0,https://pypi.org/project/ydata-profiling,878895.0,880435.0,https://anaconda.org/conda-forge/ydata-profiling,2023-10-24 17:06:03.188,12321.0,,,,,2.0,,,,,,,,,,,,,,
64,MoviePy,Zulko/moviepy,image,,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000,2023-10-07 03:22:11.000000,2023-07-11 16:23:35,1095.0,,1381.0,250.0,650.0,355.0,1018.0,11023.0,Video editing with Python.,160.0,37,True,2020-05-07 16:29:35,1.0.3,14.0,moviepy,conda-forge/moviepy,,,,29973.0,29973.0,https://pypi.org/project/moviepy,685817.0,688660.0,https://anaconda.org/conda-forge/moviepy,2023-06-16 13:23:34.876,213246.0,,,,,2.0,,,,,,,,,,,,,,
65,PyCaret,pycaret/pycaret,ml-experiments,,https://github.com/pycaret/pycaret,https://github.com/pycaret/pycaret,MIT,2019-11-23 18:40:48.000,2023-10-24 15:12:45.000000,2023-10-09 19:51:54,4971.0,65.0,1626.0,127.0,950.0,303.0,1877.0,7843.0,"An open-source, low-code machine learning library in Python.",126.0,37,True,2023-09-11 02:32:00,3.1.0,25.0,pycaret,conda-forge/pycaret,,,,4561.0,4561.0,https://pypi.org/project/pycaret,266063.0,267124.0,https://anaconda.org/conda-forge/pycaret,2023-10-16 20:18:24.255,39677.0,,,,,2.0,668.0,,,,,,,,,,,,,
66,pymc,pymc-devs/pymc,probabilistics,,https://github.com/pymc-devs/pymc,https://github.com/pymc-devs/pymc,,2009-05-05 09:43:50.000,2023-10-26 11:35:12.000000,2023-10-26 05:24:39,9672.0,86.0,1748.0,228.0,3737.0,178.0,2929.0,7842.0,Bayesian Modeling in Python.,469.0,37,True,2023-10-26 09:24:12,5.9.1,72.0,pymc,conda-forge/pymc,,,,2173.0,2173.0,https://pypi.org/project/pymc,237505.0,244384.0,https://anaconda.org/conda-forge/pymc,2023-10-26 11:16:27.683,247035.0,,,,,1.0,1923.0,,,,,,,,,,,,,
67,espnet,espnet/espnet,audio,,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000,2023-10-26 16:13:58.000000,2023-10-25 22:24:18,19763.0,496.0,1896.0,179.0,3128.0,178.0,2029.0,7252.0,End-to-End Speech Processing Toolkit.,392.0,37,True,2023-10-25 11:52:03,.202310,51.0,espnet,,,,,253.0,253.0,https://pypi.org/project/espnet,23643.0,23644.0,,,,,,,,1.0,79.0,,,,,,,,,,,,,
68,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-10-26 17:33:28.000000,2023-10-26 02:56:31,3898.0,181.0,524.0,81.0,2020.0,93.0,653.0,4823.0,Flax is a neural network library for JAX that is designed for flexibility.,206.0,37,True,2023-09-13 18:37:52,0.7.4,35.0,flax,conda-forge/flax,,,['jax'],4723.0,4723.0,https://pypi.org/project/flax,2149827.0,2150986.0,https://anaconda.org/conda-forge/flax,2023-06-16 19:25:28.189,35910.0,,,,,2.0,50.0,,,,,,,,,,,,,
69,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2023-10-25 16:06:34.000000,2023-10-10 17:36:53,2318.0,6.0,5874.0,416.0,1313.0,1011.0,3024.0,27807.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,420.0,36,True,2022-06-27 19:32:58,0.12.2,16.0,fairseq,conda-forge/fairseq,,,['pytorch'],2209.0,2209.0,https://pypi.org/project/fairseq,440129.0,441486.0,https://anaconda.org/conda-forge/fairseq,2023-06-16 19:21:01.221,52750.0,,,,,2.0,320.0,,,,,,,,,-1.0,,,,
70,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2023-10-09 22:45:14.000000,2023-09-04 11:42:16,615.0,10.0,2689.0,300.0,235.0,295.0,581.0,19874.0,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",128.0,36,True,2023-09-04 11:53:04,1.7.1,22.0,easyocr,,,,,4061.0,4061.0,https://pypi.org/project/easyocr,194581.0,367846.0,,,,,,,,2.0,6930613.0,,,,,,,,,,,,,
71,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2023-09-28 07:15:20.000000,2023-08-21 03:59:26,1627.0,8.0,2770.0,381.0,455.0,8.0,1784.0,13956.0,Python Echarts Plotting Library.,39.0,36,True,2023-08-21 08:24:32,2.0.4,3.0,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],3537.0,3537.0,https://pypi.org/project/pyecharts,119678.0,119678.0,,,,,,,,2.0,,,,,,,,,,,,,,
72,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2023-10-26 17:56:57.000000,2023-10-26 17:56:56,5920.0,264.0,1768.0,171.0,5431.0,42.0,1767.0,8277.0,NeMo: a toolkit for conversational AI.,256.0,36,True,2023-10-25 23:27:38,1.21.0,45.0,nemo-toolkit,,,,['pytorch'],21.0,21.0,https://pypi.org/project/nemo-toolkit,39183.0,40948.0,,,,,,,,2.0,86512.0,,,,,,,,,,,,,
73,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2023-10-24 19:44:36.000000,2023-10-24 19:19:55,2420.0,17.0,944.0,204.0,2244.0,219.0,823.0,8171.0,Deep universal probabilistic programming with Python and PyTorch.,144.0,36,True,2023-07-29 21:20:27,1.8.6,33.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],1659.0,1659.0,https://pypi.org/project/pyro-ppl,455975.0,459896.0,https://anaconda.org/conda-forge/pyro-ppl,2023-07-29 23:12:47.995,121566.0,,,,,1.0,,,,,,,,,,,,,,
74,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2023-10-23 10:43:57.000000,2023-10-23 10:43:57,848.0,5.0,1196.0,141.0,487.0,24.0,534.0,6534.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,80.0,36,True,2023-07-08 22:17:53,0.11.0,33.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],21062.0,21062.0,https://pypi.org/project/imbalanced-learn,5661270.0,5673608.0,https://anaconda.org/conda-forge/imbalanced-learn,2023-07-08 22:18:55.284,493541.0,,,,,1.0,,,,,,,,,,,,,,
75,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2023-10-26 16:25:37.000000,2023-10-26 16:25:37,2889.0,119.0,865.0,94.0,3123.0,288.0,2438.0,4760.0,AI Toolkit for Healthcare Imaging.,173.0,36,True,2023-10-12 17:37:33,1.3.0,17.0,monai,conda-forge/monai,,,['pytorch'],1426.0,1426.0,https://pypi.org/project/monai,99632.0,100489.0,https://anaconda.org/conda-forge/monai,2023-10-12 17:35:33.024,18858.0,,,,,1.0,,,,,,,,,,,,,,
76,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2023-10-26 18:13:01.000000,2023-10-25 16:40:31,9492.0,351.0,1464.0,147.0,2007.0,423.0,1207.0,4670.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",228.0,36,True,2022-12-01 13:22:37,2.7.1,18.0,deepchem,conda-forge/deepchem,,,['tensorflow'],271.0,271.0,https://pypi.org/project/deepchem,17779.0,20133.0,https://anaconda.org/conda-forge/deepchem,2023-06-16 19:18:02.015,103611.0,,,,,1.0,,,,,,,,,,,,,,
77,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2023-10-19 09:10:03.000000,2023-10-19 08:47:27,1641.0,45.0,586.0,60.0,1782.0,115.0,1180.0,4358.0,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,201.0,36,True,2023-10-19 08:22:16,0.4.13,24.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],2463.0,2463.0,https://pypi.org/project/pytorch-ignite,152635.0,155172.0,https://anaconda.org/pytorch/ignite,2023-10-19 08:25:55.130,162421.0,,,,,2.0,,,,,,,,,,,,,,
78,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2023-10-26 17:55:15.000000,2023-10-26 09:01:57,8350.0,72.0,659.0,98.0,13045.0,30.0,791.0,3472.0,State of the Art Natural Language Processing.,108.0,36,True,2023-10-10 20:26:17,5.1.3,100.0,spark-nlp,,,,['spark'],349.0,349.0,https://pypi.org/project/spark-nlp,3833110.0,3833110.0,,,,,,,,2.0,,,,,,,,,,,,,,
79,Thinc,explosion/thinc,ml-frameworks,,https://github.com/explosion/thinc,https://github.com/explosion/thinc,MIT,2014-10-16 16:34:59.000,2023-09-25 06:51:17.362000,2023-09-22 08:02:58,5262.0,16.0,267.0,83.0,764.0,17.0,123.0,2764.0,"A refreshing functional take on deep learning, compatible with your favorite libraries.",63.0,36,True,2023-09-22 09:35:25,8.2.1,75.0,thinc,conda-forge/thinc,,,,38248.0,38248.0,https://pypi.org/project/thinc,6169974.0,6234516.0,https://anaconda.org/conda-forge/thinc,2023-09-25 06:51:17.362,2646236.0,,,,,2.0,,,,,,,,,,,,,,
